"mass_GeV","channel_001","channel_002","channel_003","channel_004","channel_005","channel_006","channel_007","channel_008","channel_009","channel_010","channel_011","channel_012","channel_013","channel_014","channel_015","channel_016","channel_017","channel_018","channel_019","channel_020","channel_021","channel_022","channel_023","channel_024","channel_025","channel_026","channel_027","channel_028","channel_029","channel_030","channel_031","channel_032"
0.049,0.9937018921833848,4.5705942019433206e-91,4.5705942019433206e-91,0.00629810781661518,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,0,4.5705942019433206e-91,0,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91,4.5705942019433206e-91
0.05,0.9934570678059403,4.478041810828292e-91,4.478041810828292e-91,0.006542932194059631,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,0,4.478041810828292e-91,0,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91,4.478041810828292e-91
0.051000000000000004,0.9932082347909686,4.3891033383496245e-91,4.3891033383496245e-91,0.00679176520903136,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,0,4.3891033383496245e-91,0,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91,4.3891033383496245e-91
0.052000000000000005,0.9929554402772006,4.303570334684272e-91,4.303570334684272e-91,0.00704455972279953,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,0,4.303570334684272e-91,0,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91,4.303570334684272e-91
0.053000000000000005,0.9926987315607959,4.2212500973052203e-91,4.2212500973052203e-91,0.007301268439203948,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,0,4.2212500973052203e-91,0,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91,4.2212500973052203e-91
0.054,0.9924381560165662,4.141964210995357e-91,4.141964210995357e-91,0.0075618439834339,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,0,4.141964210995357e-91,0,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91,4.141964210995357e-91
0.055,0.9921737610134566,4.065547247304097e-91,4.065547247304097e-91,0.00782623898654342,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,0,4.065547247304097e-91,0,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91,4.065547247304097e-91
0.056,0.9919055938237505,3.991845603487122e-91,3.991845603487122e-91,0.008094406176249362,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,0,3.991845603487122e-91,0,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91,3.991845603487122e-91
0.057,0.9916337015253869,3.920716463774813e-91,3.920716463774813e-91,0.008366298474613152,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,0,3.920716463774813e-91,0,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91,3.920716463774813e-91
0.058,0.9913581308967301,3.852026868184323e-91,3.852026868184323e-91,0.00864186910326997,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,0,3.852026868184323e-91,0,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91,3.852026868184323e-91
0.059000000000000004,0.9910789283030608,3.7856528760974793e-91,3.7856528760974793e-91,0.008921071696939276,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,0,3.7856528760974793e-91,0,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91,3.7856528760974793e-91
0.060000000000000005,0.9907961395739713,3.721478813532363e-91,3.721478813532363e-91,0.009203860426028733,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,0,3.721478813532363e-91,0,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91,3.721478813532363e-91
0.061000000000000006,0.9905098098707663,3.6593965944901075e-91,3.6593965944901075e-91,0.009490190129233677,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,0,3.6593965944901075e-91,0,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91,3.6593965944901075e-91
0.062000000000000006,0.9902199835428661,3.599305108000708e-91,3.599305108000708e-91,0.009780016457133885,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,0,3.599305108000708e-91,0,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91,3.599305108000708e-91
0.063,0.9899267039720971,3.541109663556152e-91,3.541109663556152e-91,0.01007329602790292,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,0,3.541109663556152e-91,0,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91,3.541109663556152e-91
0.064,0.9896300134036262,3.4847214885337843e-91,3.4847214885337843e-91,0.010369986596373724,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,0,3.4847214885337843e-91,0,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91,3.4847214885337843e-91
0.065,0.9893299527621509,3.430057272000542e-91,3.430057272000542e-91,0.01067004723784918,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,0,3.430057272000542e-91,0,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91,3.430057272000542e-91
0.066,0.9890265614517889,3.3770387499687945e-91,3.3770387499687945e-91,0.010973438548211091,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,0,3.3770387499687945e-91,0,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91,3.3770387499687945e-91
0.067,0.9887198771379321,3.3255923277630754e-91,3.3255923277630754e-91,0.011280122862067815,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,0,3.3255923277630754e-91,0,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91,3.3255923277630754e-91
0.068,0.9884099355091057,3.2756487356675327e-91,3.2756487356675327e-91,0.011590064490894286,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,0,3.2756487356675327e-91,0,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91,3.2756487356675327e-91
0.069,0.9880967700166403,3.2271427144676144e-91,3.2271427144676144e-91,0.011903229983359655,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,0,3.2271427144676144e-91,0,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91,3.2271427144676144e-91
0.06999999999999999,0.9877804115896844,3.18001272788603e-91,3.18001272788603e-91,0.012219588410315615,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,0,3.18001272788603e-91,0,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91,3.18001272788603e-91
0.071,0.9874608883227641,3.1342006992503774e-91,3.1342006992503774e-91,0.012539111677235763,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,0,3.1342006992503774e-91,0,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91,3.1342006992503774e-91
0.072,0.9871382251327424,3.0896517700247974e-91,3.0896517700247974e-91,0.012861774867257715,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,0,3.0896517700247974e-91,0,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91,3.0896517700247974e-91
0.073,0.9868124433816007,3.046314078096398e-91,3.046314078096398e-91,0.0131875566183995,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,0,3.046314078096398e-91,0,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91,3.046314078096398e-91
0.074,0.9864835604610002,3.004138553934033e-91,3.004138553934033e-91,0.013516439538999803,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,0,3.004138553934033e-91,0,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91,3.004138553934033e-91
0.075,0.9861515893340124,2.96307873293621e-91,2.96307873293621e-91,0.013848410665987496,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,0,2.96307873293621e-91,0,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91,2.96307873293621e-91
