flavor,mass_GeV,channel,production_weight_fraction,accepted_peak_fraction
Utau,1.125,tau,0.0018618750792487079,0.002145245920798934
Utau,1.125,induced_tau,0.3076665122908634,0.36018895831035014
Utau,1.125,Kmeson,0.0,0.0
Utau,1.125,WZ,0.011119624296715022,0.02473839787623645
Utau,1.15,Bmeson,0.6656220986415124,0.5591440149810611
Utau,1.15,Dmeson,0.0,0.0
Utau,1.15,Bc,0.013306882318774286,0.03460548904788276
Utau,1.15,tau,0.001878502964668876,0.0019489775074166239
Utau,1.15,induced_tau,0.3069135198830905,0.37944657076181454
Utau,1.15,Kmeson,0.0,0.0
Utau,1.15,WZ,0.012278996191953941,0.024854947701824823
Utau,1.175,Bmeson,0.6626586081652287,0.637767658004795
Utau,1.175,Dmeson,0.0,0.0
Utau,1.175,Bc,0.014775015192810426,0.04169802702525911
Utau,1.175,tau,0.0018812414370507295,0.0020918608517595566
Utau,1.175,induced_tau,0.3071503608643206,0.2897071220959401
Utau,1.175,Kmeson,0.0,0.0
Utau,1.175,WZ,0.013534774340589518,0.02873533202224646
Utau,1.2,Bmeson,0.6568085863168045,0.6103885514346087
Utau,1.2,Dmeson,0.0,0.0
Utau,1.2,Bc,0.016632516535902617,0.04357202054607927
Utau,1.2,tau,0.0018931095800424427,0.0018683306664790459
Utau,1.2,induced_tau,0.30955406009972103,0.31413107170856963
Utau,1.2,Kmeson,0.0,0.0
Utau,1.2,WZ,0.015111727467529399,0.030040025644263446
Utau,1.225,Bmeson,0.6524519276308564,0.6279720554797594
Utau,1.225,Dmeson,0.0,0.0
Utau,1.225,Bc,0.018648225280187215,0.04486531932452304
Utau,1.225,tau,0.0018993488717054992,0.0018526525068820192
Utau,1.225,induced_tau,0.3102000565505368,0.2930368274679332
Utau,1.225,Kmeson,0.0,0.0
Utau,1.225,WZ,0.01680044166671412,0.03227314522090235
Utau,1.25,Bmeson,0.641406199661928,0.6204388662852809
Utau,1.25,Dmeson,0.0,0.0
Utau,1.25,Bc,0.02133297277023294,0.05042420923521731
Utau,1.25,tau,0.0019330023013699716,0.0015144503307948387
Utau,1.25,induced_tau,0.316273691031989,0.2990889901965086
Utau,1.25,Kmeson,0.0,0.0
Utau,1.25,WZ,0.01905413423447998,0.02853348395219822
Utau,1.275,Bmeson,0.6314327836428365,0.6373089419076683
Utau,1.275,Dmeson,0.0,0.0
Utau,1.275,Bc,0.024376179486482415,0.06087385847910008
Utau,1.275,tau,0.0019607740636434843,0.0018774008380184222
Utau,1.275,induced_tau,0.3206593044245751,0.25920004212863135
Utau,1.275,Kmeson,0.0,0.0
Utau,1.275,WZ,0.02157095838246259,0.04073975664658184
Utau,1.3,Bmeson,0.6228539740934642,0.5972458897681369
Utau,1.3,Dmeson,0.0,0.0
Utau,1.3,Bc,0.028581564589910506,0.06877809855930087
Utau,1.3,tau,0.0019614823725813144,0.0018430218855411222
Utau,1.3,induced_tau,0.3215487606538931,0.285002265885477
Utau,1.3,Kmeson,0.0,0.0
Utau,1.3,WZ,0.025054218290150778,0.04713072390154415
Utau,1.325,Bmeson,0.6125887944831018,0.5644608491838337
Utau,1.325,Dmeson,0.0,0.0
Utau,1.325,Bc,0.03284755486695452,0.07007870476988
Utau,1.325,tau,0.00198869568629543,0.0016278772058049356
Utau,1.325,induced_tau,0.32406844508313976,0.31896951607834007
Utau,1.325,Kmeson,0.0,0.0
Utau,1.325,WZ,0.02850650988050865,0.04486305276214128
Utau,1.35,Bmeson,0.5943333284917569,0.5226718592801168
Utau,1.35,Dmeson,0.0,0.0
Utau,1.35,Bc,0.038330424448854566,0.07631861681198866
Utau,1.35,tau,0.00203417204285643,0.0018416570899649847
Utau,1.35,induced_tau,0.332375535981483,0.33852856415043314
Utau,1.35,Kmeson,0.0,0.0
Utau,1.35,WZ,0.03292653903504899,0.06063930266749627
Utau,1.375,Bmeson,0.5763757556233413,0.46443391035624393
Utau,1.375,Dmeson,0.0,0.0
Utau,1.375,Bc,0.0448669056349744,0.09224343518349697
Utau,1.375,tau,0.0020710032091756517,0.0019738958729870444
Utau,1.375,induced_tau,0.33854841676259884,0.36260362189481027
Utau,1.375,Kmeson,0.0,0.0
Utau,1.375,WZ,0.03813791876990985,0.07874513669246172
Utau,1.4,Bmeson,0.553981865923993,0.4845274330490284
Utau,1.4,Dmeson,0.0,0.0
Utau,1.4,Bc,0.05311681669503034,0.09689863894676902
Utau,1.4,tau,0.002119854357611554,0.001747547831862958
Utau,1.4,induced_tau,0.34612968841545233,0.33263429573850845
Utau,1.4,Kmeson,0.0,0.0
Utau,1.4,WZ,0.0446517746079128,0.0841920844338313
Utau,1.425,Bmeson,0.5352620710021355,0.061150236697183225
Utau,1.425,Dmeson,0.0,0.0
Utau,1.425,Bc,0.06237482850974913,0.022045622767978147
Utau,1.425,tau,0.0021306134517701594,0.006912765664780957
Utau,1.425,induced_tau,0.3483714258669262,0.007343731791488125
Utau,1.425,Kmeson,0.0,0.0
Utau,1.425,WZ,0.05186106116941896,0.9025476430785695
Utau,1.45,Bmeson,0.513829173753605,0.030914681926073908
Utau,1.45,Dmeson,0.0,0.0
Utau,1.45,Bc,0.07380674335984018,0.01895078002346586
Utau,1.45,tau,0.002138056834474434,0.006237775541176793
Utau,1.45,induced_tau,0.349536099339804,0.007493989575324485
Utau,1.45,Kmeson,0.0,0.0
Utau,1.45,WZ,0.06068992671227631,0.9364027729339589
Utau,1.475,Bmeson,0.5009839392700438,0.03123150421437793
Utau,1.475,Dmeson,0.0,0.0
Utau,1.475,Bc,0.08602886126576414,0.020770135536416226
Utau,1.475,tau,0.002086095481071246,0.005364140732910192
Utau,1.475,induced_tau,0.3409603119720324,0.0021800639467456006
Utau,1.475,Kmeson,0.0,0.0
Utau,1.475,WZ,0.0699407920110883,0.9404541555695501
Utau,1.5,Bmeson,0.4976875775176002,0.04691476196282543
Utau,1.5,Dmeson,0.0,0.0
Utau,1.5,Bc,0.09879686289193422,0.024351207553577815
Utau,1.5,tau,0.0019690290189446637,0.004538273300642223
Utau,1.5,induced_tau,0.32212549400566753,0.003747782422010206
Utau,1.5,Kmeson,0.0,0.0
Utau,1.5,WZ,0.07942103656585338,0.9204479747609444
Utau,1.525,Bmeson,0.500737866707109,0.02772100809287436
Utau,1.525,Dmeson,0.0,0.0
Utau,1.525,Bc,0.11262194606360972,0.016354272913794935
Utau,1.525,tau,0.001807255141046692,0.003626532170458239
Utau,1.525,induced_tau,0.2953333813671623,0.0017648297175378858
Utau,1.525,Kmeson,0.0,0.0
Utau,1.525,WZ,0.08949955072107238,0.9505333571053346
Utau,1.55,Bmeson,0.5027547989169169,0.022052698907055322
Utau,1.55,Dmeson,0.0,0.0
Utau,1.55,Bc,0.129293451718478,0.019734844076871618
Utau,1.55,tau,0.0016201061510868497,0.0031099002371063845
Utau,1.55,induced_tau,0.2647300749538961,0.0009867301295993273
Utau,1.55,Kmeson,0.0,0.0
Utau,1.55,WZ,0.10160156825962209,0.9541158266493674
Utau,1.575,Bmeson,0.5111760194148005,0.022732317799459695
Utau,1.575,Dmeson,0.0,0.0
Utau,1.575,Bc,0.14731584217298271,0.022122686782029638
Utau,1.575,tau,0.0013804740874595331,0.002445089571392829
Utau,1.575,induced_tau,0.2256614994536929,0.0017952435707031449
Utau,1.575,Kmeson,0.0,0.0
Utau,1.575,WZ,0.1144661648710644,0.9509046622764147
Utau,1.6,Bmeson,0.5325133187998199,0.04929808228956918
Utau,1.6,Dmeson,0.0,0.0
Utau,1.6,Bc,0.16408776581906726,0.019980736351404887
Utau,1.6,tau,0.001078071548514804,0.0017597225741165787
Utau,1.6,induced_tau,0.17619877564405595,0.0009712394270389043
Utau,1.6,Kmeson,0.0,0.0
Utau,1.6,WZ,0.1261220681885422,0.9279902193578704
Utau,1.625,Bmeson,0.5602506017750927,0.04035135100709063
Utau,1.625,Dmeson,0.0,0.0
Utau,1.625,Bc,0.18057162696879273,0.014635645460633364
Utau,1.625,tau,0.0007415345720107298,0.0011193034680540277
Utau,1.625,induced_tau,0.12119201375836111,0.0004863277178475986
Utau,1.625,Kmeson,0.0,0.0
Utau,1.625,WZ,0.1372442229257427,0.9434073723463743
Utau,1.65,Bmeson,0.6306633026235031,0.03459213519381641
Utau,1.65,Dmeson,0.0,0.0
Utau,1.65,Bc,0.2106591753155789,0.013123962605470453
Utau,1.65,tau,2.000524352258503e-06,2.7633205122651897e-06
Utau,1.65,induced_tau,0.0003218484243283142,1.7412297640234318e-06
Utau,1.65,Kmeson,0.0,0.0
Utau,1.65,WZ,0.1583536731122374,0.9522793976504368
Utau,1.675,Bmeson,0.6298883760095428,0.03588129815725222
Utau,1.675,Dmeson,0.0,0.0
Utau,1.675,Bc,0.21221406515989527,0.01936055760195108
Utau,1.675,tau,6.582841381604911e-07,9.030647180104501e-07
Utau,1.675,induced_tau,0.00010944218346105403,1.008726840954885e-06
Utau,1.675,Kmeson,0.0,0.0
Utau,1.675,WZ,0.15778745836296276,0.9447562324492378
Utau,1.7,Bmeson,0.624053289180689,0.03386907883176688
Utau,1.7,Dmeson,0.0,0.0
Utau,1.7,Bc,0.2165945042144511,0.017230847879634005
Utau,1.7,tau,1.6588803898204723e-07,2.2848309724696384e-07
Utau,1.7,induced_tau,2.6946304105087384e-05,1.212289772785162e-07
Utau,1.7,Kmeson,0.0,0.0
Utau,1.7,WZ,0.15932509441271583,0.9488997235765246
Utau,1.725,Bmeson,0.6224159265476321,0.027851609140319443
Utau,1.725,Dmeson,0.0,0.0
Utau,1.725,Bc,0.21855257291090255,0.020526060374824226
Utau,1.725,tau,2.4338140459048312e-08,3.4235093442585516e-08
Utau,1.725,induced_tau,3.950923114410798e-06,3.342768838352406e-08
Utau,1.725,Kmeson,0.0,0.0
Utau,1.725,WZ,0.15902752528021052,0.9516222628220745
Utau,1.75,Bmeson,0.6173186452374416,0.02142078909415357
Utau,1.75,Dmeson,0.0,0.0
Utau,1.75,Bc,0.2224816481650904,0.0198729465727762
Utau,1.75,tau,9.32771733954045e-10,1.3466054460980798e-09
Utau,1.75,induced_tau,1.5350676023576784e-07,1.4362029319307941e-09
Utau,1.75,Kmeson,0.0,0.0
Utau,1.75,WZ,0.1601995521579361,0.9587062615502618
Utau,1.775,Bmeson,0.611825376211739,0.029256621360221568
Utau,1.775,Dmeson,0.0,0.0
Utau,1.775,Bc,0.22665866279929028,0.014544814244994476
Utau,1.775,tau,1.2764336227274405e-15,1.836304551911177e-15
Utau,1.775,induced_tau,2.084223755146835e-13,1.1507400157560353e-15
Utau,1.775,Kmeson,0.0,0.0
Utau,1.775,WZ,0.16151596098876111,0.956198564394781
Utau,1.8,Bmeson,0.6092183557132923,0.01600962941162346
Utau,1.8,Dmeson,0.0,0.0
Utau,1.8,Bc,0.22917199552293924,0.02237452764563702
Utau,1.8,tau,0.0,0.0
Utau,1.8,induced_tau,0.0,0.0
Utau,1.8,Kmeson,0.0,0.0
Utau,1.8,WZ,0.16160964876376843,0.9616158429427395
Utau,1.825,Bmeson,0.6043421706171415,0.030176408529393753
Utau,1.825,Dmeson,0.0,0.0
Utau,1.825,Bc,0.23302212668641897,0.028278751729430236
Utau,1.825,tau,0.0,0.0
Utau,1.825,induced_tau,0.0,0.0
Utau,1.825,Kmeson,0.0,0.0
Utau,1.825,WZ,0.16263570269643954,0.941544839741176
Utau,1.85,Bmeson,0.6028731934298878,0.016033604666959803
Utau,1.85,Dmeson,0.0,0.0
Utau,1.85,Bc,0.23486068705897542,0.01821088846172639
Utau,1.85,tau,0.0,0.0
Utau,1.85,induced_tau,0.0,0.0
Utau,1.85,Kmeson,0.0,0.0
Utau,1.85,WZ,0.16226611951113684,0.9657555068713137
Utau,1.875,Bmeson,0.5966476631781306,0.028275821969993137
Utau,1.875,Dmeson,0.0,0.0
Utau,1.875,Bc,0.23951874406608242,0.028210129166297726
Utau,1.875,tau,0.0,0.0
Utau,1.875,induced_tau,0.0,0.0
Utau,1.875,Kmeson,0.0,0.0
Utau,1.875,WZ,0.16383359275578688,0.943514048863709
Utau,1.9,Bmeson,0.5931360979826723,0.045068287006083084
Utau,1.9,Dmeson,0.0,0.0
Utau,1.9,Bc,0.24257858141844202,0.023793207053395597
Utau,1.9,tau,0.0,0.0
Utau,1.9,induced_tau,0.0,0.0
Utau,1.9,Kmeson,0.0,0.0
Utau,1.9,WZ,0.16428532059888568,0.9311385059405213
Utau,1.925,Bmeson,0.5880338187950227,0.022922142569397758
Utau,1.925,Dmeson,0.0,0.0
Utau,1.925,Bc,0.24658356361855105,0.021480047447050316
Utau,1.925,tau,0.0,0.0
Utau,1.925,induced_tau,0.0,0.0
Utau,1.925,Kmeson,0.0,0.0
Utau,1.925,WZ,0.16538261758642642,0.955597809983552
Utau,1.95,Bmeson,0.5849234624899007,0.04013765044446388
Utau,1.95,Dmeson,0.0,0.0
Utau,1.95,Bc,0.2494035236849461,0.0175118038186524
Utau,1.95,tau,0.0,0.0
Utau,1.95,induced_tau,0.0,0.0
Utau,1.95,Kmeson,0.0,0.0
Utau,1.95,WZ,0.1656730138251533,0.9423505457368837
Utau,1.975,Bmeson,0.5795419829958718,0.04299375363742015
Utau,1.975,Dmeson,0.0,0.0
Utau,1.975,Bc,0.2535968014878935,0.021448471450780396
Utau,1.975,tau,0.0,0.0
Utau,1.975,induced_tau,0.0,0.0
Utau,1.975,Kmeson,0.0,0.0
Utau,1.975,WZ,0.16686121551623476,0.9355577749117995
Utau,2.0,Bmeson,0.5749170620649331,0.028425052732551408
Utau,2.0,Dmeson,0.0,0.0
Utau,2.0,Bc,0.2573375916833971,0.020563365218469094
Utau,2.0,tau,0.0,0.0
Utau,2.0,induced_tau,0.0,0.0
Utau,2.0,Kmeson,0.0,0.0
Utau,2.0,WZ,0.16774534625166984,0.9510115820489795
Utau,2.2,Bmeson,0.5365539827893973,0.03489816847834844
Utau,2.2,Dmeson,0.0,0.0
Utau,2.2,Bc,0.28821425441815224,0.025761100854408327
Utau,2.2,tau,0.0,0.0
Utau,2.2,induced_tau,0.0,0.0
Utau,2.2,Kmeson,0.0,0.0
Utau,2.2,WZ,0.17523176279245045,0.9393407306672433
Utau,2.4,Bmeson,0.49598277163303506,0.02035714090475877
Utau,2.4,Dmeson,0.0,0.0
Utau,2.4,Bc,0.3204149156178144,0.023946002061627933
Utau,2.4,tau,0.0,0.0
Utau,2.4,induced_tau,0.0,0.0
Utau,2.4,Kmeson,0.0,0.0
Utau,2.4,WZ,0.18360231274915065,0.9556968570336133
Utau,2.6,Bmeson,0.4566326083333618,0.03299206318428188
Utau,2.6,Dmeson,0.0,0.0
Utau,2.6,Bc,0.3513886597933817,0.022403397974316067
Utau,2.6,tau,0.0,0.0
Utau,2.6,induced_tau,0.0,0.0
Utau,2.6,Kmeson,0.0,0.0
Utau,2.6,WZ,0.1919787318732565,0.944604538841402
Utau,2.8,Bmeson,0.4078021376740621,0.02466827192270581
Utau,2.8,Dmeson,0.0,0.0
Utau,2.8,Bc,0.38757266738212803,0.021026579417845897
Utau,2.8,tau,0.0,0.0
Utau,2.8,induced_tau,0.0,0.0
Utau,2.8,Kmeson,0.0,0.0
Utau,2.8,WZ,0.20462519494380987,0.9543051486594484
Utau,3.0,Bmeson,0.3482115586119625,0.018790635979325336
Utau,3.0,Dmeson,0.0,0.0
Utau,3.0,Bc,0.42937910302707505,0.031962556937952434
Utau,3.0,tau,0.0,0.0
Utau,3.0,induced_tau,0.0,0.0
Utau,3.0,Kmeson,0.0,0.0
Utau,3.0,WZ,0.22240933836096244,0.9492468070827222
Utau,3.2,Bmeson,0.2674627666177127,0.014181144446482092
Utau,3.2,Dmeson,0.0,0.0
Utau,3.2,Bc,0.48285980574707177,0.043764990153523115
Utau,3.2,tau,0.0,0.0
Utau,3.2,induced_tau,0.0,0.0
Utau,3.2,Kmeson,0.0,0.0
Utau,3.2,WZ,0.24967742763521555,0.9420538653999948
Utau,3.4,Bmeson,0.1624539649657124,0.007871345024651416
Utau,3.4,Dmeson,0.0,0.0
Utau,3.4,Bc,0.5485199338232317,0.04119662295052502
Utau,3.4,tau,0.0,0.0
Utau,3.4,induced_tau,0.0,0.0
Utau,3.4,Kmeson,0.0,0.0
Utau,3.4,WZ,0.2890261012110559,0.9509320320248236
Utau,3.6,Bmeson,0.0,0.0
Utau,3.6,Dmeson,0.0,0.0
Utau,3.6,Bc,0.6447906467083374,0.036323439476508824
Utau,3.6,tau,0.0,0.0
Utau,3.6,induced_tau,0.0,0.0
Utau,3.6,Kmeson,0.0,0.0
Utau,3.6,WZ,0.3552093532916627,0.9636765605234912
Utau,3.8,Bmeson,0.0,0.0
Utau,3.8,Dmeson,0.0,0.0
Utau,3.8,Bc,0.6264971166574519,0.03408488840386397
Utau,3.8,tau,0.0,0.0
Utau,3.8,induced_tau,0.0,0.0
Utau,3.8,Kmeson,0.0,0.0
Utau,3.8,WZ,0.37350288334254805,0.9659151115961361
Utau,4.0,Bmeson,0.0,0.0
Utau,4.0,Dmeson,0.0,0.0
Utau,4.0,Bc,0.595333335306973,0.031687166806411045
Utau,4.0,tau,0.0,0.0
Utau,4.0,induced_tau,0.0,0.0
Utau,4.0,Kmeson,0.0,0.0
Utau,4.0,WZ,0.404666664693027,0.9683128331935889
Utau,4.2,Bmeson,0.0,0.0
Utau,4.2,Dmeson,0.0,0.0
Utau,4.2,Bc,0.5391162001156115,0.026747307603284733
Utau,4.2,tau,0.0,0.0
Utau,4.2,induced_tau,0.0,0.0
Utau,4.2,Kmeson,0.0,0.0
Utau,4.2,WZ,0.4608837998843886,0.9732526923967152
Utau,4.4,Bmeson,0.0,0.0
Utau,4.4,Dmeson,0.0,0.0
Utau,4.4,Bc,0.40529861040933324,0.016001690852513812
Utau,4.4,tau,0.0,0.0
Utau,4.4,induced_tau,0.0,0.0
Utau,4.4,Kmeson,0.0,0.0
Utau,4.4,WZ,0.5947013895906668,0.9839983091474861
Utau,4.6,Bmeson,0.0,0.0
Utau,4.6,Dmeson,0.0,0.0
Utau,4.6,Bc,0.0,0.0
Utau,4.6,tau,0.0,0.0
Utau,4.6,induced_tau,0.0,0.0
Utau,4.6,Kmeson,0.0,0.0
Utau,4.6,WZ,1.0,1.0
Utau,4.8,Bmeson,0.0,0.0
Utau,4.8,Dmeson,0.0,0.0
Utau,4.8,Bc,0.0,0.0
Utau,4.8,tau,0.0,0.0
Utau,4.8,induced_tau,0.0,0.0
Utau,4.8,Kmeson,0.0,0.0
Utau,4.8,WZ,1.0,1.0
Utau,5.0,Bmeson,0.0,0.0
Utau,5.0,Dmeson,0.0,0.0
Utau,5.0,Bc,0.0,0.0
Utau,5.0,tau,0.0,0.0
Utau,5.0,induced_tau,0.0,0.0
Utau,5.0,Kmeson,0.0,0.0
Utau,5.0,WZ,1.0,1.0
Utau,5.2,Bmeson,0.0,0.0
Utau,5.2,Dmeson,0.0,0.0
Utau,5.2,Bc,0.0,0.0
Utau,5.2,tau,0.0,0.0
Utau,5.2,induced_tau,0.0,0.0
Utau,5.2,Kmeson,0.0,0.0
Utau,5.2,WZ,1.0,1.0
Utau,5.4,Bmeson,0.0,0.0
Utau,5.4,Dmeson,0.0,0.0
Utau,5.4,Bc,0.0,0.0
Utau,5.4,tau,0.0,0.0
Utau,5.4,induced_tau,0.0,0.0
Utau,5.4,Kmeson,0.0,0.0
Utau,5.4,WZ,1.0,1.0
Utau,5.5,Bmeson,0.0,0.0
Utau,5.5,Dmeson,0.0,0.0
Utau,5.5,Bc,0.0,0.0
Utau,5.5,tau,0.0,0.0
Utau,5.5,induced_tau,0.0,0.0
Utau,5.5,Kmeson,0.0,0.0
Utau,5.5,WZ,1.0,1.0
Utau,5.6,Bmeson,0.0,0.0
Utau,5.6,Dmeson,0.0,0.0
Utau,5.6,Bc,0.0,0.0
Utau,5.6,tau,0.0,0.0
Utau,5.6,induced_tau,0.0,0.0
Utau,5.6,Kmeson,0.0,0.0
Utau,5.6,WZ,1.0,1.0
Utau,5.8,Bmeson,0.0,0.0
Utau,5.8,Dmeson,0.0,0.0
Utau,5.8,Bc,0.0,0.0
Utau,5.8,tau,0.0,0.0
Utau,5.8,induced_tau,0.0,0.0
Utau,5.8,Kmeson,0.0,0.0
Utau,5.8,WZ,1.0,1.0
Utau,6.0,Bmeson,0.0,0.0
Utau,6.0,Dmeson,0.0,0.0
Utau,6.0,Bc,0.0,0.0
Utau,6.0,tau,0.0,0.0
Utau,6.0,induced_tau,0.0,0.0
Utau,6.0,Kmeson,0.0,0.0
Utau,6.0,WZ,1.0,1.0
Utau,6.2,Bmeson,0.0,0.0
Utau,6.2,Dmeson,0.0,0.0
Utau,6.2,Bc,0.0,0.0
Utau,6.2,tau,0.0,0.0
Utau,6.2,induced_tau,0.0,0.0
Utau,6.2,Kmeson,0.0,0.0
Utau,6.2,WZ,1.0,1.0
Utau,6.4,Bmeson,0.0,0.0
Utau,6.4,Dmeson,0.0,0.0
Utau,6.4,Bc,0.0,0.0
Utau,6.4,tau,0.0,0.0
Utau,6.4,induced_tau,0.0,0.0
Utau,6.4,Kmeson,0.0,0.0
Utau,6.4,WZ,1.0,1.0
Utau,6.6,Bmeson,0.0,0.0
Utau,6.6,Dmeson,0.0,0.0
Utau,6.6,Bc,0.0,0.0
Utau,6.6,tau,0.0,0.0
Utau,6.6,induced_tau,0.0,0.0
Utau,6.6,Kmeson,0.0,0.0
Utau,6.6,WZ,1.0,1.0
Utau,6.8,Bmeson,0.0,0.0
Utau,6.8,Dmeson,0.0,0.0
Utau,6.8,Bc,0.0,0.0
Utau,6.8,tau,0.0,0.0
Utau,6.8,induced_tau,0.0,0.0
Utau,6.8,Kmeson,0.0,0.0
Utau,6.8,WZ,1.0,1.0
Utau,7.0,Bmeson,0.0,0.0
Utau,7.0,Dmeson,0.0,0.0
Utau,7.0,Bc,0.0,0.0
Utau,7.0,tau,0.0,0.0
Utau,7.0,induced_tau,0.0,0.0
Utau,7.0,Kmeson,0.0,0.0
Utau,7.0,WZ,1.0,1.0
Utau,7.2,Bmeson,0.0,0.0
Utau,7.2,Dmeson,0.0,0.0
Utau,7.2,Bc,0.0,0.0
Utau,7.2,tau,0.0,0.0
Utau,7.2,induced_tau,0.0,0.0
Utau,7.2,Kmeson,0.0,0.0
Utau,7.2,WZ,1.0,1.0
Utau,7.4,Bmeson,0.0,0.0
Utau,7.4,Dmeson,0.0,0.0
Utau,7.4,Bc,0.0,0.0
Utau,7.4,tau,0.0,0.0
Utau,7.4,induced_tau,0.0,0.0
Utau,7.4,Kmeson,0.0,0.0
Utau,7.4,WZ,1.0,1.0
Utau,7.6,Bmeson,0.0,0.0
Utau,7.6,Dmeson,0.0,0.0
Utau,7.6,Bc,0.0,0.0
Utau,7.6,tau,0.0,0.0
Utau,7.6,induced_tau,0.0,0.0
Utau,7.6,Kmeson,0.0,0.0
Utau,7.6,WZ,1.0,1.0
Utau,7.8,Bmeson,0.0,0.0
Utau,7.8,Dmeson,0.0,0.0
Utau,7.8,Bc,0.0,0.0
Utau,7.8,tau,0.0,0.0
Utau,7.8,induced_tau,0.0,0.0
Utau,7.8,Kmeson,0.0,0.0
Utau,7.8,WZ,1.0,1.0
Utau,8.0,Bmeson,0.0,0.0
Utau,8.0,Dmeson,0.0,0.0
Utau,8.0,Bc,0.0,0.0
Utau,8.0,tau,0.0,0.0
Utau,8.0,induced_tau,0.0,0.0
Utau,8.0,Kmeson,0.0,0.0
Utau,8.0,WZ,1.0,1.0
Utau,8.5,Bmeson,0.0,0.0
Utau,8.5,Dmeson,0.0,0.0
Utau,8.5,Bc,0.0,0.0
Utau,8.5,tau,0.0,0.0
Utau,8.5,induced_tau,0.0,0.0
Utau,8.5,Kmeson,0.0,0.0
Utau,8.5,WZ,1.0,1.0
Utau,9.0,Bmeson,0.0,0.0
Utau,9.0,Dmeson,0.0,0.0
Utau,9.0,Bc,0.0,0.0
Utau,9.0,tau,0.0,0.0
Utau,9.0,induced_tau,0.0,0.0
Utau,9.0,Kmeson,0.0,0.0
Utau,9.0,WZ,1.0,1.0
Utau,9.5,Bmeson,0.0,0.0
Utau,9.5,Dmeson,0.0,0.0
Utau,9.5,Bc,0.0,0.0
Utau,9.5,tau,0.0,0.0
Utau,9.5,induced_tau,0.0,0.0
Utau,9.5,Kmeson,0.0,0.0
Utau,9.5,WZ,1.0,1.0
Utau,10.0,Bmeson,0.0,0.0
Utau,10.0,Dmeson,0.0,0.0
Utau,10.0,Bc,0.0,0.0
Utau,10.0,tau,0.0,0.0
Utau,10.0,induced_tau,0.0,0.0
Utau,10.0,Kmeson,0.0,0.0
Utau,10.0,WZ,1.0,1.0
