event,weight,id,parent_id,pt,eta,phi,momentum,mass,decay_x_m,decay_y_m,decay_z_m,L_xyz_m,L_xy_m
5825,1,-9900015,-521,10.5186,2.22163,2.94136,49.0733,3.6,-0.105647,0.0213977,0.490254,0.494483,0.10599
5826,1,9900015,521,9.74364,2.65376,1.7047,69.5584,3.6,-0.1894,1.40551,10.0238,10.1149,1.41688
5828,1,-9900015,-521,6.48916,-3.16291,2.68686,76.8371,3.6,-6.50982,3.18294,-85.4964,85.7857,7.2449
5828,1,9900015,521,5.97938,-1.98664,-0.295893,22.2079,3.6,0.517671,-0.157917,-1.93816,2.00024,0.538555
5829,1,-9900015,-521,5.61319,-0.380289,2.10379,6.02399,3.6,-0.185958,0.315223,-0.14257,0.392628,0.365852
5831,1,-9900015,-521,6.94627,2.20759,3.04921,31.9657,3.6,-3.76225,0.348617,16.9722,17.3857,3.77798
5831,1,9900015,521,9.99801,3.49169,-0.74852,164.326,3.6,0.940547,-0.873593,21.058,21.0852,1.28288
5832,1,-9900015,-521,4.73987,0.311793,-1.52385,4.97214,3.6,0.0623712,-1.33747,0.424152,1.40188,1.33639
5832,1,9900015,521,9.39267,0.776499,0.955269,12.3695,3.6,0.0161062,0.0231776,0.0239292,0.0334092,0.025369
5833,1,-9900015,-521,9.91009,3.14739,-0.553054,115.543,3.6,1.21557,-0.750768,16.5976,16.6294,1.4263
5833,1,9900015,521,10.8456,3.17226,1.93232,129.623,3.6,-2.08026,5.5015,70.0496,70.2847,5.88076
5836,1,9900015,521,6.68387,5.52315,0.214221,836.913,3.6,1.67203,0.363717,214.248,214.222,1.71085
5838,1,9900015,521,4.45073,3.18922,-1.9874,54.1001,3.6,-0.0384698,-0.0868941,1.15147,1.15425,0.0949585
5838,1,-9900015,-521,10.4134,0.0123952,1.22408,10.4142,3.6,0.0738909,0.204873,0.00266476,0.216852,0.216835
5841,1,-9900015,-521,7.03989,0.612941,-0.500229,8.40425,3.6,2.17578,-1.18927,1.61682,2.96004,2.47951
5843,1,9900015,521,6.37518,0.711771,-2.95089,8.05941,3.6,-0.0598104,-0.0115183,0.0471122,0.0765832,0.0605791
5843,1,-9900015,-521,3.9005,-2.07753,0.491911,15.8165,3.6,2.39967,1.2862,-10.6983,11.0344,2.72119
5845,1,9900015,521,5.98764,4.6003,2.82737,297.957,3.6,-6.7828,2.20432,354.831,354.901,7.13197
5846,1,9900015,521,5.37641,0.499297,0.40805,6.0606,3.6,0.0482195,0.0208499,0.0273283,0.0591918,0.0525094
5849,1,-9900015,-521,17.8714,-1.78138,2.41112,54.5657,3.6,-3.52525,3.15779,-13.6532,14.4472,4.73176
5850,1,9900015,521,8.19908,2.21393,1.05226,37.9653,3.6,3.30018,5.78336,30.103,30.8182,6.65558
5851,1,9900015,521,15.864,-0.757629,3.03821,20.639,3.6,-2.27278,0.23581,-1.90167,2.97153,2.28405
5851,1,-9900015,-521,9.77349,2.21532,0.364977,45.3168,3.6,1.86503,0.712594,9.04021,9.25245,1.99548
5852,1,-9900015,-521,7.41083,-4.75796,-1.73862,431.742,3.6,-0.664569,-3.92245,-231.74,231.757,3.97808
5853,1,9900015,521,6.86471,0.183037,2.39279,6.98002,3.6,-1.45324,1.35096,0.365395,2.01574,1.98243
5853,1,-9900015,-521,8.91745,-1.06715,-0.160753,14.4956,3.6,0.754825,-0.122632,-0.980098,1.2405,0.763137
5854,1,9900015,521,25.5145,-1.50759,1.36635,60.4347,3.6,1.95566,9.43192,-20.683,22.8139,9.63166
5854,1,-9900015,-521,9.86231,-3.50245,-1.94693,163.846,3.6,-0.746533,-1.89028,-33.7041,33.7579,2.03197
5855,1,9900015,521,6.79538,2.67304,0.164134,49.4464,3.6,1.07006,0.1772,7.81763,7.89079,1.08442
5856,1,9900015,521,2.80679,-0.498555,2.84107,3.1629,3.6,-0.140591,0.0436008,-0.0763699,0.165547,0.146908
5857,1,-9900015,-521,13.9119,1.71993,-1.31268,40.0884,3.6,0.639049,-2.42045,6.76543,7.21232,2.50289
5859,1,-9900015,-521,8.86034,-2.01457,-2.16109,33.8061,3.6,-0.416751,-0.622158,-2.75675,2.84345,0.745248
5860,1,-9900015,-521,5.86706,1.85316,2.46885,19.1755,3.6,-3.18084,2.53449,12.6561,13.2888,4.06591
5860,1,9900015,521,14.3743,1.02367,-0.60528,22.5868,3.6,0.392022,-0.271238,0.577773,0.748585,0.476403
5865,1,-9900015,-521,25.9169,4.24265,-1.29153,901.991,3.6,0.659979,-2.30155,83.2957,83.3128,2.39383
5866,1,9900015,521,7.87254,0.824833,0.0814891,10.7059,3.6,0.681929,0.0556413,0.630097,0.927141,0.68177
5868,1,9900015,521,6.02843,0.92947,2.46325,8.8254,3.6,-1.46487,1.18068,2.01176,2.75372,1.881
5869,1,9900015,521,9.27656,-1.48421,0.864779,21.5132,3.6,0.397871,0.466648,-1.28316,1.42201,0.613174
5871,1,-9900015,-521,8.05617,2.39772,1.2474,44.6673,3.6,2.18783,6.527,37.5417,38.1615,6.88279
5871,1,9900015,521,6.21562,3.09152,-0.955767,68.5458,3.6,6.00266,-8.49719,114.257,114.726,10.4032
5872,1,9900015,521,10.7118,-2.11422,1.7025,45.0099,3.6,-0.407207,3.07395,-12.655,13.0289,3.10071
5873,1,9900015,521,8.24584,3.45748,-2.997,130.978,3.6,-2.20786,-0.32153,35.3695,35.435,2.23084
5873,1,-9900015,-521,5.99121,4.54667,0.640347,282.569,3.6,2.94994,2.19794,173.464,173.498,3.67861
5874,1,-9900015,-521,7.70631,1.30106,1.6968,15.2023,3.6,-0.129343,1.02173,1.75151,2.03029,1.02919
5874,1,9900015,521,10.272,2.78239,-2.26267,83.3033,3.6,-0.469256,-0.566414,5.91948,5.96416,0.735431
5875,1,-9900015,-521,5.04732,1.22779,1.59003,9.35428,3.6,-0.0244594,1.27358,1.9876,2.36048,1.27365
5875,1,9900015,521,8.69347,2.53528,-1.15394,55.1999,3.6,1.26691,-2.86105,19.6201,19.8666,3.1288
5876,1,9900015,521,9.11377,-2.03591,1.96998,35.4971,3.6,-0.494922,1.17323,-4.79332,4.95862,1.27311
5877,1,-9900015,-521,6.48308,1.35436,-0.732643,13.3953,3.6,0.764072,-0.687421,1.85797,2.12019,1.02613
5878,1,9900015,521,10.7546,1.10027,0.303527,17.9481,3.6,0.0218143,0.00683227,0.0305338,0.0380753,0.0228149
5880,1,-9900015,-521,7.45629,2.64788,-1.07397,52.9204,3.6,1.37661,-2.5391,20.2943,20.492,2.88725
5881,1,-9900015,-521,14.5452,3.10469,-0.687837,162.521,3.6,3.19849,-2.62822,46.0706,46.2555,4.13973
5882,1,9900015,521,8.94258,1.13863,2.05874,15.3935,3.6,-1.94953,3.67321,5.82639,7.15648,4.15744
5883,1,9900015,521,16.4215,2.85332,-1.51167,142.892,3.6,0.0458068,-0.774296,6.70535,6.71891,0.772156
5886,1,9900015,521,8.59015,-4.90944,1.07846,582.289,3.6,0.617257,1.15092,-88.5079,88.4486,1.30483
5887,1,9900015,521,14.7082,1.46403,0.816669,33.4954,3.6,2.56729,2.73307,7.67216,8.53571,3.74812
5888,1,9900015,521,9.02517,-0.871364,-0.361369,12.6738,3.6,2.46226,-0.930708,-2.59522,3.69583,2.63184
5889,1,-9900015,-521,5.71453,-1.71028,-2.76679,16.3187,3.6,-3.03805,-1.19523,-8.73295,9.32128,3.26415
5892,1,-9900015,-521,11.0099,0.538039,0.157932,12.6423,3.6,0.881801,0.140436,0.503947,1.02524,0.892861
5893,1,9900015,521,6.09172,1.20765,-1.7216,11.1007,3.6,-0.0143936,-0.0940461,0.14521,0.170245,0.0934252
5894,1,-9900015,-521,14.1647,1.71438,-2.53919,40.6053,3.6,-6.53324,-4.49264,21.3013,22.7264,7.92787
5894,1,9900015,521,14.3275,1.8735,1.01455,47.7437,3.6,1.65839,2.66958,9.98988,10.4332,3.13092
5896,1,9900015,521,4.25265,0.949449,-0.226787,6.31782,3.6,0.0807858,-0.0185623,0.0911407,0.120568,0.0811566
5898,1,9900015,521,5.40855,-0.30224,0.173579,5.65747,3.6,0.214615,0.0379165,-0.0669864,0.226537,0.21657
5899,1,9900015,521,9.73892,-0.327064,-2.90746,10.2645,3.6,-0.66027,-0.157494,-0.226127,0.714405,0.677827
5899,1,-9900015,-521,8.50468,1.17635,-0.122593,15.0997,3.6,0.153113,-0.0190256,0.226809,0.270959,0.152614
5900,1,-9900015,-521,13.1698,0.0505596,-2.04681,13.1866,3.6,-0.0233356,-0.0452714,0.00257953,0.0509493,0.0508842
5902,1,9900015,521,6.28109,4.12126,2.86112,193.624,3.6,-0.954056,0.274625,30.6041,30.5387,0.990662
5903,1,9900015,521,10.8566,-4.61118,1.24946,546.153,3.6,0.648913,1.94917,-103.341,103.231,2.05205
5904,1,-9900015,-521,6.08723,-0.96317,-0.9278,9.13593,3.6,0.329679,-0.440136,-0.615292,0.824246,0.549191
5905,1,-9900015,-521,17.5739,4.87774,-1.36801,1154.1,3.6,2.57217,-12.5108,838.694,838.519,12.7685
5909,1,9900015,521,3.03677,0.116566,-2.76821,3.05742,3.6,-1.00559,-0.393816,0.126071,1.08697,1.07963
5910,1,-9900015,-521,7.42791,0.386742,1.18505,7.99036,3.6,0.162453,0.400078,0.171166,0.464335,0.43165
5911,1,9900015,521,12.0839,3.87866,-0.338025,292.308,3.6,0.458582,-0.161191,11.748,11.7502,0.485747
5914,1,9900015,521,3.27863,-4.59343,-1.30378,162.035,3.6,0.140217,-0.51151,-26.1852,26.0665,0.527431
5915,1,-9900015,-521,9.83189,0.545619,-0.536578,11.332,3.6,2.81583,-1.67502,1.87764,3.77487,3.27515
5915,1,9900015,521,9.63009,-0.249262,2.53299,9.93081,3.6,-1.25679,0.875511,-0.386002,1.57672,1.52898
5918,1,-9900015,-521,18.8842,2.06079,0.244648,75.3431,3.6,5.74085,1.43322,22.8539,23.5834,5.911
5919,1,9900015,521,12.0079,-2.7256,-2.64536,92.0472,3.6,-3.52321,-1.90771,-30.4499,30.7035,4.00538
5920,1,-9900015,-521,10.746,0.87785,-0.521327,15.1594,3.6,5.5683,-3.19808,6.38936,9.05745,6.42055
5921,1,9900015,521,18.6624,-4.18335,2.71077,612.128,3.6,-0.801545,0.368402,-28.9214,28.9301,0.882011
5921,1,-9900015,-521,10.8982,-2.51319,-1.64834,67.7065,3.6,-0.0245074,-0.316106,-1.94385,1.96635,0.316509
5922,1,-9900015,-521,9.06086,5.29497,0.224237,903.076,3.6,0.410067,0.0941046,41.9417,41.5644,0.417029
5922,1,9900015,521,9.0812,3.46971,-2.3401,146.02,3.6,-4.27144,-4.41088,98.5479,98.6591,6.13577
5925,1,-9900015,-521,22.9384,1.51392,-1.66987,54.6454,3.6,-1.86746,-18.7856,40.8189,44.9646,18.8747
5926,1,-9900015,-521,9.52666,-4.25308,-0.609844,335.034,3.6,6.10537,-4.26569,-261.825,261.913,7.44747
5928,1,-9900015,-521,27.244,0.670503,-0.793057,33.601,3.6,1.24019,-1.25939,1.27599,2.17876,1.76656
5929,1,9900015,521,5.56505,-1.69074,2.54044,15.6041,3.6,-0.489305,0.335581,-1.55425,1.66346,0.593256
5930,1,-9900015,-521,7.67826,-0.731955,1.83485,9.82859,3.6,-0.546452,2.02126,-1.6732,2.67993,2.0936
5930,1,9900015,521,10.6888,0.31424,-1.44783,11.2209,3.6,0.829,-6.7057,2.15839,7.0906,6.75436
5931,1,-9900015,-521,12.0091,-2.88065,-3.05307,107.373,3.6,-1.35039,-0.119851,-12.0453,12.1206,1.35562
5931,1,9900015,521,13.6049,-1.41868,0.395438,29.7519,3.6,9.07435,3.78777,-19.1238,21.4999,9.83142
5934,1,9900015,521,11.9713,-0.66531,-2.272,14.72,3.6,-0.0693539,-0.0821348,-0.0769133,0.132115,0.107446
5935,1,9900015,521,6.50132,-1.34293,0.0253397,13.2995,3.6,2.73891,0.0694143,-4.88914,5.60342,2.73917
5935,1,-9900015,-521,6.15126,-2.99884,-3.02377,61.8575,3.6,-0.556453,-0.0664772,-5.60661,5.60754,0.557627
5936,1,9900015,521,7.06094,-1.7174,2.35648,20.2987,3.6,-0.906926,0.906306,-3.45562,3.68399,1.28148
5937,1,-9900015,-521,8.8594,-0.509051,-1.65101,10.0323,3.6,-0.217512,-2.70491,-1.44183,3.07226,2.71308
5938,1,9900015,521,10.5352,2.71886,-2.88054,80.2206,3.6,-1.16347,-0.310818,9.09135,9.1627,1.20332
5938,1,-9900015,-521,12.0053,1.68282,-1.06543,33.4142,3.6,2.43071,-4.39346,13.0424,13.9676,5.01837
5939,1,-9900015,-521,13.9303,-2.90276,-0.17809,127.318,3.6,4.38632,-0.78948,-40.4898,40.7261,4.45597
5939,1,9900015,521,4.85945,-0.83075,-2.68537,6.63499,3.6,-0.681404,-0.334351,-0.705499,1.03555,0.758433
5940,1,-9900015,-521,14.8035,-1.2037,-1.16984,26.8868,3.6,3.71994,-8.7738,-14.4488,17.2985,9.52432
5941,1,9900015,521,6.70712,2.21094,1.45764,30.9663,3.6,0.133599,1.17589,5.3342,5.46029,1.18267
5942,1,-9900015,-521,9.36298,-2.66526,-2.27179,67.6068,3.6,-4.69662,-5.56478,-52.0726,52.5762,7.28137
5943,1,-9900015,-521,7.91741,-4.18365,1.74061,259.77,3.6,-0.22368,1.30466,-43.4104,43.4255,1.32355
5943,1,9900015,521,10.394,-4.46031,-2.74033,449.676,3.6,-5.21063,-2.21078,-244.814,244.879,5.66022
5944,1,-9900015,-521,1.95839,-0.30213,-0.843307,2.04846,3.6,0.767545,-0.861949,-0.354068,1.20706,1.15399
5945,1,-9900015,-521,6.33872,3.116,0.0195295,71.6282,3.6,0.140078,0.00259548,1.57652,1.57522,0.139399
5946,1,9900015,521,8.40619,2.41398,-1.50403,47.3597,3.6,0.0462482,-0.691784,3.84514,3.8999,0.69222
5949,1,9900015,521,6.35633,-0.796658,-2.04585,8.48236,3.6,-0.152354,-0.296406,-0.294653,0.443815,0.332577
5950,1,-9900015,-521,5.96365,0.310982,2.19445,6.25435,3.6,-0.123221,0.171167,0.0666509,0.220914,0.210646
5951,1,9900015,521,7.43934,-1.04027,-1.75059,11.8409,3.6,-0.0817442,-0.449599,-0.565879,0.727101,0.456818
5951,1,-9900015,-521,6.03811,-1.49463,1.15871,14.1353,3.6,0.223003,0.5104,-1.17909,1.30293,0.556565
5952,1,-9900015,-521,7.10736,4.71418,0.125852,396.329,3.6,1.61119,0.203893,90.5411,90.5228,1.62334
5952,1,9900015,521,17.9442,2.39966,-1.99151,99.6818,3.6,-0.93805,-2.09647,12.5494,12.7412,2.2936
5955,1,9900015,521,5.47158,0.496309,-2.49028,6.15941,3.6,-0.799655,-0.609569,0.519785,1.13148,1.00513
5956,1,-9900015,-521,5.90718,-0.375305,2.73132,6.32811,3.6,-0.873771,0.379704,-0.366102,1.01897,0.951193
5957,1,9900015,521,4.04079,-0.511194,2.98265,4.58035,3.6,-0.323119,0.0514574,-0.174614,0.369807,0.326243
5959,1,9900015,521,9.61857,-2.05403,1.98593,38.1255,3.6,-2.00362,4.54579,-19.054,19.6889,4.96726
5959,1,-9900015,-521,7.40806,-2.69602,-1.30884,55.1461,3.6,0.0986425,-0.367868,-2.80959,2.83446,0.380767
5960,1,9900015,521,4.38976,-2.73737,-1.26078,34.0449,3.6,0.0129296,-0.0403862,-0.325152,0.324727,0.0418704
5961,1,9900015,521,2.42478,4.40866,2.13231,99.6239,3.6,-0.182003,0.28947,14.0589,14.0371,0.341654
5961,1,-9900015,-521,13.0822,-0.274598,-1.02364,13.5786,3.6,1.75552,-2.8818,-0.938424,3.5011,3.37313
5963,1,-9900015,-521,11.0953,-1.2454,-0.1409,20.871,3.6,7.73432,-1.09707,-12.4472,14.6862,7.80733
5964,1,9900015,521,5.39316,2.75321,0.562487,42.4889,3.6,0.656348,0.414026,6.0628,6.09873,0.774117
5965,1,-9900015,-521,4.48498,-1.44672,0.174939,10.0565,3.6,0.39753,0.0699928,-0.8106,0.901562,0.402079
5966,1,-9900015,-521,14.9024,0.96208,-2.0719,22.3479,3.6,-2.21522,-4.04432,5.15322,6.91387,4.61043
5967,1,9900015,521,7.94095,4.07282,1.59427,233.222,3.6,-0.0112921,0.483071,14.1826,14.1816,0.482867
5969,1,-9900015,-521,4.91138,-1.79513,1.10703,15.1917,3.6,0.591649,1.18276,-3.87088,4.08922,1.32201
5970,1,9900015,521,12.1282,3.80402,2.05483,272.299,3.6,-1.28791,2.44997,62.0831,62.0952,2.76572
5971,1,9900015,531,14.1123,-0.519513,-1.85876,16.0599,3.6,-0.435819,-1.47142,-0.833588,1.74626,1.53449
5971,1,-9900015,-531,12.0544,0.905323,2.30235,17.341,3.6,-1.34853,1.50222,2.08765,2.9036,2.01839
5973,1,-9900015,-521,12.32,1.24057,-2.83096,23.0804,3.6,-10.2075,-3.27692,16.9835,20.0835,10.7203
5975,1,9900015,521,17.1172,0.0241592,0.0547675,17.1222,3.6,5.19687,0.284808,0.125089,5.19672,5.1952
5978,1,-9900015,-521,4.44165,2.58472,-0.78575,29.6147,3.6,0.926041,-0.926555,8.63623,8.72862,1.30913
5979,1,9900015,521,12.6404,-0.386674,-0.778222,13.5972,3.6,0.856993,-0.844338,-0.476798,1.2908,1.19997
5982,1,-9900015,-521,9.34726,2.58222,1.41488,62.1687,3.6,0.799909,5.08862,33.8707,34.2578,5.15077
5984,1,-9900015,-521,15.733,2.84706,-2.87525,136.052,3.6,-4.47497,-1.22073,39.8436,40.0849,4.63541
5990,1,-9900015,-521,6.05757,-2.89871,2.19282,55.1416,3.6,-0.453685,0.632964,-7.0471,7.08377,0.778187
5991,1,-9900015,-521,7.11338,2.57173,-0.375047,46.8231,3.6,5.54277,-2.18208,38.7551,39.2101,5.95682
5992,1,-9900015,531,7.95285,3.4559,-0.486786,126.125,3.6,9.09626,-4.81473,162.901,163.186,10.2897
5992,1,9900015,-531,8.64409,5.51343,2.95997,1071.89,3.6,-4.51501,0.828925,569.206,569.041,4.58894
5993,1,9900015,521,6.89072,0.224632,-0.36184,7.0653,3.6,1.01322,-0.383565,0.245485,1.1104,1.08296
5994,1,9900015,521,13.71,-3.3739,-2.1522,200.348,3.6,-2.88228,-4.38567,-76.5101,76.6731,5.24683
5995,1,9900015,521,9.84388,-0.526873,2.69907,11.2421,3.6,-1.06096,0.502625,-0.64762,1.33977,1.17314
5996,1,9900015,521,17.3165,3.11188,0.798293,194.877,3.6,0.408014,0.418658,6.55287,6.57684,0.584408
5996,1,-9900015,-521,3.96266,3.06365,-2.47818,42.504,3.6,-1.48158,-1.15798,20.0784,20.1562,1.87917
5997,1,9900015,521,6.25515,0.45024,-0.78743,6.89995,3.6,0.308151,-0.309406,0.203315,0.48151,0.436514
5999,1,9900015,521,11.7365,0.103444,-2.68679,11.7993,3.6,-2.11626,-1.03501,0.244481,2.3643,2.3517
6000,1,9900015,521,7.58895,1.57779,2.69597,19.1646,3.6,-0.348701,0.166328,0.895972,0.971618,0.384749
6001,1,-9900015,-521,16.3109,1.10256,2.35502,27.271,3.6,-2.84043,2.84706,5.38875,6.72295,4.02103
6002,1,-9900015,-521,10.2706,1.12131,-1.86509,17.433,3.6,-1.73755,-5.73244,8.21572,10.1646,5.98843
6003,1,-9900015,-521,6.05064,-1.92568,1.93167,21.1941,3.6,-0.562275,1.48988,-5.3458,5.57744,1.59228
6004,1,9900015,521,12.3095,0.626621,0.113292,14.8063,3.6,2.50807,0.285312,1.68728,3.03554,2.52366
6005,1,9900015,521,9.24917,-0.698218,-2.71078,11.5968,3.6,-1.33274,-0.612314,-1.10901,1.83581,1.46418
6005,1,-9900015,-521,5.98216,0.836271,0.253373,8.19876,3.6,1.97893,0.51245,1.91558,2.80033,2.04324
6006,1,9900015,521,7.77591,0.611283,-0.540354,9.27452,3.6,0.41729,-0.250461,0.316348,0.579687,0.48602
6006,1,-9900015,-521,6.44607,0.534725,2.63437,7.3898,3.6,-0.806055,0.447802,0.517474,1.05247,0.918059
6007,1,9900015,521,14.4022,-0.701986,-2.76294,18.099,3.6,-3.96809,-1.57855,-3.25014,5.36442,4.26873
6008,1,9900015,-531,9.22088,-0.855088,-1.82775,12.8024,3.6,-2.95389,-11.2398,-11.1932,16.1303,11.6178
6008,1,-9900015,531,9.18479,0.275099,-0.0545097,9.53454,3.6,3.7429,-0.204007,1.04473,3.88768,3.74507
6009,1,-9900015,-521,13.0881,0.0325896,-1.46834,13.095,3.6,0.198129,-1.92705,0.0631495,1.93815,1.93712
6010,1,9900015,521,16.2345,-2.3592,-0.419577,86.668,3.6,5.01696,-2.23787,-28.8077,29.3243,5.49298
6010,1,-9900015,-521,9.71729,0.867729,2.23767,13.611,3.6,-0.986552,1.2532,1.56431,2.23354,1.59459
6011,1,-9900015,-521,11.5897,-1.11497,0.674103,19.5715,3.6,5.40511,4.31849,-9.41456,11.6818,6.91763
6012,1,9900015,521,6.37286,-0.519838,-3.08568,7.2535,3.6,-4.91435,-0.275132,-2.67576,5.60098,4.92097
6012,1,-9900015,-521,6.46935,0.751371,0.14797,8.38306,3.6,2.3205,0.345838,1.93355,3.03952,2.34565
6013,1,9900015,521,6.69943,-1.35925,0.488926,13.9017,3.6,2.63485,1.40177,-5.42646,6.19304,2.98452
6014,1,-9900015,-521,5.96057,1.99126,-2.84499,22.2368,3.6,-3.75041,-1.14636,14.0942,14.6252,3.92029
6015,1,-9900015,-521,13.3687,1.14575,-0.268555,23.1464,3.6,0.484075,-0.133217,0.709616,0.869135,0.501987
6015,1,9900015,521,10.1071,1.02252,1.85896,15.8675,3.6,-1.8245,6.15463,7.7696,10.0729,6.41614
6018,1,-9900015,-521,6.81538,0.0685678,0.360394,6.83141,3.6,9.67032,3.64418,0.70916,10.3576,10.3333
6019,1,-9900015,-521,4.36142,-0.856225,0.647887,6.06024,3.6,3.352,2.53696,-4.05551,5.8407,4.20343
6021,1,9900015,521,1.94599,3.41963,-0.327613,29.7647,3.6,0.0661975,-0.0225066,1.06769,1.06637,0.0697182
6022,1,-9900015,-521,5.73108,-5.18455,-0.147154,511.496,3.6,0.143131,-0.0211674,-12.9054,12.8603,0.144094
6022,1,9900015,521,6.40796,-4.21271,3.08343,216.441,3.6,-0.921373,0.0535382,-31.1611,31.1497,0.922218
6023,1,-9900015,-521,2.01701,-1.89533,1.47897,6.86289,3.6,0.0691146,0.746794,-2.43877,2.54958,0.749324
6024,1,9900015,521,14.5706,0.764813,2.29529,19.0439,3.6,-4.84721,5.47668,6.15566,9.55103,7.30756
6027,1,9900015,521,12.0221,0.173963,0.222532,12.2045,3.6,11.587,2.62194,2.07716,12.0596,11.8794
6029,1,9900015,521,4.51124,0.895739,-2.12214,6.44532,3.6,-0.921521,-1.49854,1.79511,2.51332,1.75914
6030,1,9900015,521,24.6685,-3.31191,0.639419,338.872,3.6,0.876763,0.652209,-14.9713,14.9678,1.0896
6032,1,-9900015,-521,11.5884,4.13629,0.347028,362.635,3.6,0.518942,0.187699,17.2605,17.2632,0.551663
6032,1,9900015,521,4.37614,3.14939,-1.95037,51.1238,3.6,-0.378988,-0.94926,11.8961,11.9289,1.0211
6033,1,-9900015,-521,5.20274,2.45392,2.99703,30.4874,3.6,-0.74477,0.108338,4.34514,4.40763,0.75217
6033,1,9900015,521,6.61244,4.24987,0.141613,231.801,3.6,2.95078,0.42082,104.445,104.465,2.98001
6036,1,9900015,521,7.58229,-4.08124,1.84422,224.57,3.6,-0.163589,0.583306,-17.9328,17.9405,0.605736
6037,1,-9900015,-521,5.9971,-0.52381,2.61807,6.83882,3.6,-1.25394,0.723769,-0.793418,1.65001,1.44693
6037,1,9900015,521,3.69478,0.147166,-0.211959,3.73486,3.6,0.908765,-0.195521,0.137227,0.938877,0.928801
6039,1,-9900015,-521,5.51886,-2.96173,0.919226,53.4866,3.6,0.00965095,0.0127276,-0.15377,0.152717,0.0157576
6040,1,-9900015,-521,6.36299,-0.160459,0.788671,6.44508,3.6,3.0118,3.03158,-0.687951,4.32531,4.27022
6042,1,-9900015,-521,17.7149,3.14532,-1.4027,206.113,3.6,0.0717572,-0.422457,4.96753,4.96382,0.426627
6045,1,-9900015,-521,11.8423,-0.441618,-0.400002,13.016,3.6,0.845741,-0.35757,-0.419041,1.00698,0.91618
6047,1,-9900015,-521,9.39055,3.98604,-0.14898,252.887,3.6,0.903318,-0.135629,24.5849,24.5664,0.912233
6047,1,9900015,521,8.78518,3.05931,-2.65283,93.8249,3.6,-2.50964,-1.33462,30.2245,30.3505,2.84184
6048,1,9900015,521,3.07655,-0.994602,0.764793,4.72792,3.6,0.992467,0.952385,-1.60507,2.11382,1.3755
6050,1,-9900015,-521,5.88936,-1.02849,-1.51519,9.28869,3.6,0.0326504,-0.585519,-0.71523,0.92443,0.586122
6050,1,9900015,521,3.31193,-2.50631,-0.291372,20.4366,3.6,0.537356,-0.161099,-3.41585,3.46041,0.560791
6051,1,9900015,521,19.2999,-2.14269,0.95791,83.3721,3.6,2.88762,4.10611,-21.0959,21.6785,5.01836
6051,1,-9900015,-521,10.8747,-5.14246,-2.46808,930.562,3.6,-0.321279,-0.256547,-35.1853,35.0892,0.410058
6052,1,9900015,521,5.36345,2.44325,-2.85066,31.1006,3.6,-4.32583,-1.29529,25.7918,26.1834,4.51546
6053,1,-9900015,-521,7.91055,1.34934,0.233184,16.2731,3.6,0.535227,0.127387,0.988841,1.12787,0.548271
6053,1,9900015,521,5.53976,-0.633888,-2.72534,6.69051,3.6,-0.0709268,-0.0313731,-0.0524542,0.093343,0.0772883
6054,1,-9900015,-521,12.1355,0.134199,0.664921,12.2449,3.6,2.77554,2.17609,0.474725,3.55856,3.52675
6055,1,9900015,521,10.1197,2.21666,-0.219537,46.9835,3.6,7.20337,-1.60758,33.4621,34.2563,7.3784
6056,1,-9900015,-521,5.85975,-1.5868,2.85996,14.9209,3.6,-0.862011,0.249392,-2.10139,2.28481,0.897295
6056,1,9900015,521,16.8755,-0.911761,-0.526029,24.3895,3.6,0.0425341,-0.0244798,-0.0512236,0.0676572,0.0468132
6057,1,9900015,521,15.9182,-0.6494,1.16211,19.3944,3.6,0.445772,1.02962,-0.780743,1.36406,1.11958
6059,1,-9900015,-521,13.3768,0.627425,3.01624,16.0973,3.6,-2.01199,0.253528,1.35746,2.43953,2.02724
6060,1,-9900015,-521,6.59925,-0.871744,3.12745,9.26963,3.6,-2.70414,0.0381942,-2.66772,3.79847,2.70422
6061,1,-9900015,-521,5.55934,0.600756,0.666992,6.59308,3.6,0.537881,0.42341,0.436456,0.811392,0.684172
6062,1,9900015,521,6.09885,-0.601869,1.78561,7.23724,3.6,-0.185396,0.851214,-0.55672,1.03213,0.869779
6062,1,-9900015,-521,5.86453,1.726,-0.973494,16.9957,3.6,3.81376,-5.60699,18.4451,19.6514,6.78089
6063,1,9900015,521,1.71162,-3.20883,-2.83499,21.2159,3.6,-0.0687325,-0.0218359,-0.889261,0.888297,0.0716646
6063,1,-9900015,-521,8.35896,-3.4284,1.82491,128.978,3.6,-0.318193,1.22511,-19.4903,19.5161,1.26483
6064,1,-9900015,-521,13.0234,-1.21561,0.1862,23.8906,3.6,0.194218,0.0363655,-0.303958,0.358658,0.195514
6065,1,9900015,521,6.8543,-0.837004,0.58949,9.39877,3.6,0.945979,0.632761,-1.0678,1.5597,1.13745
6067,1,-9900015,-521,7.60591,-3.6213,1.43503,142.279,3.6,0.26648,1.95035,-36.7695,36.8151,1.96805
6068,1,-9900015,-521,5.60849,-2.50746,2.46949,34.6471,3.6,-0.376758,0.300005,-2.93618,2.96887,0.480586
6068,1,9900015,521,8.47839,0.080063,-1.76649,8.50558,3.6,-0.234427,-1.1832,0.0968043,1.20715,1.20329
6069,1,9900015,521,6.34306,0.303316,-1.56709,6.63709,3.6,0.00559823,-1.563,0.480714,1.63144,1.55917
