event,weight,id,parent_id,pt,eta,phi,momentum,mass,decay_x_m,decay_y_m,decay_z_m,L_xyz_m,L_xy_m
16108,1,-9900015,-521,14.3569,0.15044,2.44794,14.5197,4,-8.19707,6.81584,1.60983,10.7812,10.6603
16109,1,9900015,521,6.40184,-0.372022,2.30882,6.84998,4,-1.28523,1.41317,-0.727146,2.04385,1.91013
16109,1,-9900015,-521,12.7495,-2.67359,0.681545,92.8226,4,1.55515,1.26158,-14.4412,14.5711,2.0014
16110,1,-9900015,-521,9.69607,3.9569,1.35614,253.621,4,1.01527,4.65667,124.577,124.629,4.76463
16111,1,9900015,521,9.15971,-1.93488,-2.48539,32.369,4,-0.399498,-0.307647,-1.70923,1.77714,0.502891
16113,1,9900015,521,8.41643,2.77928,1.55437,68.0447,4,0.0171768,1.04418,8.37826,8.44008,1.04395
16114,1,-9900015,-521,10.2654,-5.39006,0.409056,1125.19,4,1.2617,0.546924,-150.725,150.697,1.37484
16115,1,9900015,521,10.455,4.22774,2.7156,358.483,4,-0.336683,0.152869,12.6734,12.653,0.369018
16116,1,-9900015,-521,9.01198,0.140489,-2.16434,9.10106,4,-0.145706,-0.215852,0.0367584,0.262385,0.259817
16117,1,-9900015,-521,8.07344,-2.35491,-2.01951,42.9187,4,-0.930791,-1.93323,-11.2025,11.4051,2.14542
16117,1,9900015,521,16.9465,1.00729,1.85199,26.2956,4,-0.45232,1.56614,1.93417,2.52773,1.62902
16118,1,-9900015,-521,8.22802,1.45643,2.12287,18.6105,4,-0.342769,0.556265,1.32571,1.47475,0.652012
16119,1,-9900015,-521,8.04397,1.98414,-0.922542,29.8041,4,0.792858,-1.04665,4.68495,4.86197,1.31222
16121,1,-9900015,-521,5.32181,1.16674,0.927771,9.3741,4,2.93695,3.91984,7.10249,8.62746,4.89794
16122,1,-9900015,-521,10.02,-1.32055,1.9049,20.1025,4,-0.588992,1.69615,-3.12348,3.58941,1.78913
16123,1,9900015,521,2.74952,4.1943,-1.31999,91.1769,4,0.0680758,-0.265946,9.09839,9.09715,0.274332
16125,1,9900015,521,15.4859,-1.55434,2.62964,38.2756,4,-2.16738,1.21799,-5.61965,6.14119,2.48466
16127,1,9900015,521,3.59375,-0.0895279,-2.25578,3.60816,4,-0.211871,-0.259269,-0.0300143,0.335897,0.334555
16131,1,9900015,521,7.05134,-1.14291,-2.8022,12.1804,4,-0.896196,-0.31647,-1.33869,1.64093,0.94995
16133,1,-9900015,-521,3.11362,4.47754,-2.45587,137.045,4,-0.48929,-0.400325,27.8185,27.8256,0.63219
16135,1,-9900015,-521,8.8829,-0.529076,-0.237988,10.1554,4,0.642781,-0.155888,-0.366467,0.755649,0.660962
16135,1,9900015,521,9.02015,-0.0433709,2.29524,9.02864,4,-1.67087,1.88807,-0.109387,2.52347,2.5211
16136,1,9900015,521,7.32828,0.721549,-0.0793079,9.32016,4,0.655331,-0.0518954,0.51671,0.834382,0.656059
16138,1,9900015,521,9.39874,1.00382,-1.58667,14.5453,4,-0.0164408,-1.03114,1.21794,1.5939,1.02993
16139,1,-9900015,-521,1.59247,-0.911808,-1.47891,2.30161,4,0.0839812,-0.911501,-0.955168,1.32293,0.915329
16139,1,9900015,521,7.72586,-2.63426,2.47271,54.0995,4,-3.55056,2.8063,-31.3658,31.6803,4.52421
16140,1,-9900015,-521,6.12049,2.41383,-1.33146,34.4772,4,0.376278,-1.54193,8.79866,8.93995,1.58704
16140,1,9900015,521,12.8941,3.0186,2.40423,132.238,4,-2.82325,2.5643,38.9287,39.1107,3.81355
16143,1,-9900015,-521,12.925,1.78444,1.05499,39.577,4,0.376221,0.663321,2.20741,2.32795,0.760258
16144,1,-9900015,-521,9.15825,-2.48432,2.42827,55.2989,4,-1.29896,1.12408,-10.2293,10.3693,1.7173
16144,1,9900015,521,7.56473,-3.78376,-1.27791,166.438,4,0.752608,-2.49596,-57.296,57.335,2.60592
16145,1,9900015,521,14.2672,0.183947,0.300886,14.5093,4,3.16084,0.980753,0.612182,3.36393,3.30781
16146,1,-9900015,-521,6.83469,-0.980343,-0.969775,10.3906,4,0.645965,-0.942158,-1.30817,1.73505,1.14127
16146,1,9900015,521,8.54367,0.740069,2.00571,10.9921,4,-1.23817,2.66502,2.3787,3.77974,2.93782
16147,1,9900015,521,7.48517,4.58749,-0.364727,367.737,4,2.35775,-0.900279,123.963,123.962,2.5232
16151,1,9900015,521,7.48574,3.05164,-0.856705,79.339,4,0.0923924,-0.106903,1.49075,1.47853,0.139502
16151,1,-9900015,-521,7.25825,1.24921,2.11094,13.6975,4,-0.799125,1.33269,2.48703,2.93156,1.55342
16152,1,9900015,521,8.63672,0.34029,-2.87115,9.14162,4,-0.0344671,-0.00958477,0.0123606,0.0374044,0.0353385
16155,1,-9900015,-521,11.4185,-0.264923,1.86561,11.8216,4,-1.84297,6.06861,-1.69991,6.56481,6.34099
16155,1,9900015,521,7.20903,-1.54827,-1.8045,17.7196,4,-0.0847647,-0.356067,-0.822087,0.898236,0.365439
16158,1,-9900015,-521,8.24161,1.1918,2.54053,14.8212,4,-1.57834,1.08197,2.85994,3.43718,1.9113
16160,1,-9900015,-521,2.60032,-4.35131,1.07373,100.883,4,0.0716069,0.132044,-5.82432,5.81655,0.149924
16161,1,-9900015,-521,7.20766,3.28394,-1.97952,96.2879,4,-0.134002,-0.309829,4.49839,4.48959,0.33607
16162,1,9900015,521,26.1154,4.22501,0.782136,893.013,4,8.62327,8.56718,415.48,415.641,12.1551
16162,1,-9900015,-521,39.6705,3.74047,-1.53505,835.886,4,0.0846716,-2.36784,49.8678,49.9187,2.3691
16164,1,-9900015,-521,5.57715,2.18026,-0.282855,24.9901,4,5.95003,-1.72935,27.0641,27.7536,6.19391
16165,1,-9900015,-521,10.0002,0.868174,0.33514,14.0117,4,6.20986,2.16276,6.45355,9.21321,6.57553
16166,1,9900015,521,6.52644,5.54521,-1.00468,835.427,4,1.38224,-2.17457,329.852,329.575,2.57467
16167,1,-9900015,-521,5.73186,-2.94521,-0.938321,54.6456,4,2.59442,-3.53989,-41.6108,41.8411,4.38878
16168,1,9900015,521,7.1437,-3.54614,1.92225,123.972,4,-0.189359,0.516665,-9.53048,9.48705,0.546679
16168,1,-9900015,-521,9.88376,-3.84702,-0.344786,231.65,4,1.05933,-0.38043,-26.3564,26.3721,1.12521
16169,1,9900015,521,9.66984,-3.98734,-0.791539,260.747,4,2.49205,-2.52257,-95.5586,95.5351,3.54294
16170,1,-9900015,-521,9.1947,-0.755143,-2.91958,11.9433,4,-2.00228,-0.45188,-1.70153,2.66451,2.05131
16171,1,-9900015,-521,15.1679,3.20561,1.73487,187.407,4,-1.43043,8.64012,107.851,108.203,8.75746
16173,1,-9900015,-521,7.71895,1.63944,1.14811,20.6341,4,0.651155,1.44771,3.93536,4.24292,1.58722
16175,1,9900015,521,7.77287,-0.224761,-2.71243,7.97004,4,-0.316747,-0.144962,-0.0789719,0.356992,0.348161
16175,1,-9900015,-521,6.61777,-0.725697,0.345167,8.43818,4,1.03954,0.373773,-0.87392,1.40846,1.10461
16176,1,9900015,521,10.0637,1.48056,-2.42664,23.2618,4,-0.443802,-0.385098,1.22469,1.3548,0.586123
16176,1,-9900015,-521,6.32643,3.95211,0.481929,164.691,4,4.04564,2.11615,118.763,118.834,4.56488
16177,1,-9900015,-521,6.36523,5.09068,-2.19414,517.196,4,-0.583911,-0.812139,81.2703,81.2641,1.00013
16178,1,9900015,521,6.76246,-0.66587,0.361685,8.31786,4,0.244222,0.0923084,-0.187239,0.319585,0.259824
16178,1,-9900015,-521,4.18225,-1.09854,-2.83615,6.97002,4,-0.982367,-0.309694,-1.37327,1.71624,1.0298
16181,1,-9900015,-521,5.84025,1.81167,1.06359,18.3502,4,0.218584,0.393479,1.34084,1.41306,0.449729
16182,1,9900015,521,9.59096,0.383686,2.64918,10.3056,4,-2.61217,1.40141,1.16549,3.18522,2.96433
16183,1,9900015,521,6.21389,-3.54791,2.53839,108.027,4,-2.16902,1.49416,-45.7125,45.7846,2.6336
16184,1,-9900015,-521,6.72807,1.88585,-3.13644,22.686,4,-3.97189,-0.0204571,12.7902,13.3925,3.97186
16186,1,-9900015,-521,18.2588,-1.1932,1.63915,32.8738,4,-0.0366861,0.537401,-0.806648,0.965669,0.536352
16187,1,-9900015,-521,8.61109,2.41588,-2.68383,48.6049,4,-0.996814,-0.49101,6.17255,6.26601,1.11012
16189,1,-9900015,-521,18.0431,-2.70486,-2.21805,135.495,4,-2.28853,-3.02782,-28.2481,28.4735,3.79164
16189,1,9900015,521,17.9681,-3.2361,0.970675,228.856,4,5.39679,7.88641,-121.34,121.714,9.55611
16191,1,9900015,521,7.94303,1.90666,2.2369,27.3206,4,-0.477242,0.607199,2.54148,2.65446,0.771741
16192,1,-9900015,-521,11.7546,-1.02701,1.5168,18.518,4,0.000679676,0.0128081,-0.0156554,0.0192437,0.0122152
16193,1,9900015,521,4.72061,-3.46836,0.617275,75.8016,4,1.813,1.28687,-35.6314,35.6998,2.22324
16193,1,-9900015,-521,4.82671,-0.881625,-3.03782,6.82722,4,-0.520123,-0.0545051,-0.523241,0.737742,0.521569
16194,1,9900015,521,19.327,-1.47812,3.00981,44.5754,4,-2.33112,0.309035,-4.88709,5.42082,2.35035
16194,1,-9900015,-521,15.3831,-2.90921,0.120975,141.501,4,0.0303391,0.00356912,-0.280187,0.261912,0.0284736
16195,1,9900015,521,9.5815,-2.087,-2.89564,39.2113,4,-1.5633,-0.392078,-6.39743,6.57908,1.60764
16196,1,-9900015,-521,5.3391,-3.29919,-0.291129,72.4185,4,0.452501,-0.135793,-6.38561,6.37611,0.470084
16196,1,9900015,521,6.22417,-1.36901,2.93432,13.0267,4,-5.84819,1.2299,-10.987,12.5044,5.97461
16197,1,-9900015,-521,6.33214,5.29298,-1.11205,629.858,4,0.275762,-0.558491,61.9496,61.8539,0.621836
16200,1,-9900015,-521,5.47701,2.294,-0.322216,27.4271,4,1.83476,-0.61251,9.49065,9.68251,1.93353
16200,1,9900015,521,7.36376,2.34023,2.51987,38.5859,4,-0.955359,0.684458,6.04593,6.14989,1.17365
16203,1,9900015,521,8.06524,-0.736062,-1.17012,10.3505,4,0.0364895,-0.086013,-0.0750671,0.118807,0.0925762
16205,1,9900015,521,10.2842,-4.67267,0.809937,550.165,4,0.334039,0.350907,-25.9103,25.8426,0.483075
16207,1,9900015,521,7.06272,-3.23433,1.85645,89.7977,4,-0.720117,2.45198,-32.3908,32.4882,2.55525
16210,1,9900015,521,8.59301,0.795161,2.34575,11.4558,4,-0.112419,0.11478,0.141659,0.213379,0.160056
16211,1,9900015,521,7.17088,-4.44188,-2.50043,304.57,4,-0.853053,-0.636656,-45.2004,45.1866,1.06389
16213,1,9900015,521,8.87376,-0.788503,-1.46437,11.7783,4,0.0292889,-0.27459,-0.240805,0.36464,0.27472
16213,1,-9900015,-521,9.4477,-1.09664,1.41875,15.7213,4,0.567538,3.70377,-4.98371,6.2348,3.7468
16214,1,9900015,521,38.5314,0.166432,-1.05803,39.0663,4,3.61566,-6.42216,1.23228,7.47163,7.36933
16214,1,-9900015,-521,28.6273,1.68838,1.62097,80.0923,4,-0.0785291,1.56392,4.09149,4.37869,1.56507
16215,1,9900015,521,12.0828,3.08598,-3.07303,132.515,4,-3.40082,-0.233528,37.2297,37.3839,3.40869
16215,1,-9900015,-521,19.624,2.62269,-0.330723,135.85,4,19.8411,-6.81202,143.7,145.206,20.9755
16217,1,9900015,521,6.39477,2.48019,2.55792,38.4556,4,-3.22592,2.13046,22.9247,23.2451,3.86542
16217,1,-9900015,-521,13.522,1.13537,-1.07774,23.2147,4,0.0376824,-0.0700278,0.110986,0.135467,0.0789059
16219,1,9900015,521,7.8954,-2.1346,0.968888,33.8397,4,1.02467,1.49153,-7.54146,7.74749,1.80763
16220,1,9900015,521,12.366,-1.10038,-0.82614,20.6391,4,0.0877614,-0.0953728,-0.173528,0.2101,0.125882
16222,1,9900015,521,14.5772,3.81906,-2.98695,332.237,4,-1.4102,-0.219844,32.4977,32.5224,1.42695
16223,1,9900015,521,15.9823,-2.01103,2.50449,60.7715,4,-2.89495,2.14246,-13.2122,13.6895,3.60021
16224,1,-9900015,-521,8.43929,1.76839,0.736056,25.4531,4,1.56662,1.41917,6.01489,6.37428,2.11348
16224,1,9900015,521,9.32901,0.98486,-1.70473,14.2311,4,-0.0640335,-0.474219,0.551339,0.72816,0.477337
16225,1,-9900015,-521,15.9258,-0.694155,-0.0828697,19.9193,4,1.5775,-0.131099,-1.18932,1.97762,1.58114
16225,1,9900015,521,7.8178,-0.357848,2.75335,8.32372,4,-0.428226,0.175157,-0.16914,0.49233,0.462406
16227,1,-9900015,-521,6.37976,-2.4573,-2.91588,37.5095,4,-3.48734,-0.800776,-20.7307,21.0372,3.57809
16228,1,-9900015,-521,11.1926,2.19341,3.13155,50.799,4,-1.92879,0.0193665,8.53928,8.75096,1.9281
16228,1,9900015,521,7.01981,1.68395,-0.470578,19.5587,4,4.1158,-2.09374,12.0087,12.8644,4.61718
16230,1,9900015,521,4.75807,0.797075,-2.84184,6.35128,4,-0.568727,-0.175679,0.526262,0.79395,0.594789
16231,1,-9900015,-521,5.4081,2.00693,0.0154511,20.4828,4,0.236988,0.00370192,0.865603,0.896161,0.236615
16231,1,9900015,521,3.54806,-0.461567,-2.70823,3.93276,4,-0.67599,-0.312753,-0.356103,0.825419,0.744676
16232,1,9900015,521,5.07941,1.28091,-1.10469,9.84824,4,0.792696,-1.57579,2.93005,3.41939,1.76361
16233,1,-9900015,-521,33.3441,-2.86036,2.42102,292.179,4,-0.0353677,0.0309535,-0.408238,0.376305,0.0429448
16234,1,9900015,521,6.15448,-2.58818,1.53104,41.1757,4,0.00307853,0.0769463,-0.510268,0.489447,0.073157
16235,1,9900015,521,15.3534,1.51099,-0.889111,36.4788,4,2.47494,-3.04993,8.46545,9.33028,3.92697
16235,1,-9900015,-521,23.7233,0.410874,2.07035,25.7541,4,-1.51988,2.78484,1.34082,3.43698,3.16597
16236,1,-9900015,-521,17.8286,2.07598,-2.99376,72.1861,4,-5.85245,-0.871537,23.2147,23.9515,5.91558
16238,1,9900015,521,4.9048,-2.65828,-2.03112,35.1718,4,-0.33643,-0.678491,-5.37759,5.43049,0.757296
16238,1,-9900015,-521,8.538,-3.55153,1.06841,148.968,4,0.0659989,0.120169,-2.38976,2.38044,0.136433
16240,1,-9900015,-521,9.31935,4.01864,-2.40346,259.28,4,-1.61138,-1.46589,60.5672,60.5892,2.17777
16241,1,9900015,521,10.0898,-4.16875,-1.08147,326.152,4,0.426475,-0.800387,-29.2965,29.2295,0.90424
16241,1,-9900015,-521,1.91004,-0.461358,1.08631,2.11695,4,0.38431,0.730933,-0.394799,0.914061,0.824721
16242,1,-9900015,-521,5.91561,-1.22685,2.3941,10.9547,4,-1.58666,1.4707,-3.37193,4.00515,2.1628
16242,1,9900015,521,6.29559,-2.43609,-0.117475,36.2494,4,1.87093,-0.220676,-10.6834,10.8415,1.88289
16243,1,9900015,521,13.55,2.3665,0.799449,72.8573,4,0.396497,0.407821,3.00496,3.05701,0.568541
16244,1,-9900015,-521,3.5667,-3.03916,0.826097,37.3353,4,0.254472,0.275781,-3.9129,3.91325,0.373839
16245,1,-9900015,-521,4.80182,2.05806,2.89022,19.1076,4,-0.336645,0.0864331,1.3385,1.3806,0.346953
16246,1,9900015,521,11.1458,2.0796,2.93093,45.2869,4,-1.11467,0.23835,4.48913,4.6299,1.13949
16246,1,-9900015,-521,11.9799,-0.32299,-0.206114,12.6103,4,2.90574,-0.607572,-0.975594,3.1244,2.96822
16247,1,-9900015,-521,21.4685,1.38741,1.58624,45.6655,4,-0.0948627,6.14078,11.5299,13.0628,6.14117
16249,1,9900015,521,10.5623,4.71724,2.28372,590.788,4,-0.420153,0.48588,35.9242,35.8942,0.641726
16250,1,-9900015,-521,2.94427,-2.92299,-0.700785,27.4561,4,0.0743271,-0.0629399,-0.89936,0.893502,0.095815
16253,1,-9900015,-521,10.2544,-3.09301,1.80302,113.253,4,-0.272023,1.15029,-13.0006,13.0472,1.18135
16254,1,9900015,521,7.7749,1.5932,-1.37423,19.9144,4,0.162056,-0.813974,1.95622,2.117,0.826513
16255,1,9900015,521,8.17159,2.88957,-0.723347,73.7124,4,1.81868,-1.60591,21.7506,21.8812,2.4257
16255,1,-9900015,-521,7.18168,1.11829,2.771,12.1602,4,-0.723104,0.281086,1.05978,1.31069,0.774078
16259,1,-9900015,-521,11.9323,1.58702,1.94522,30.3898,4,-0.0860755,0.218952,0.551113,0.598164,0.234864
16260,1,-9900015,-521,5.10418,-1.84467,-0.936015,16.5479,4,0.00769129,-0.0104632,-0.0399751,0.0416529,0.0128478
16260,1,9900015,521,6.86572,0.400383,2.2,7.42342,4,-1.16171,1.59646,0.811783,2.13188,1.97172
16261,1,-9900015,-521,5.74023,0.0959168,2.19362,5.76666,4,-2.92098,4.06758,0.481045,5.02947,5.00643
16262,1,-9900015,-521,10.335,0.272969,-0.471261,10.7225,4,2.26565,-1.15446,0.702767,2.63794,2.54262
16262,1,9900015,521,10.3017,-3.30221,2.29902,140.151,4,-0.511956,0.574387,-10.4397,10.445,0.767751
16263,1,-9900015,-521,8.16083,4.45915,2.2522,352.651,4,-2.14791,2.64842,147.309,147.304,3.40881
16264,1,-9900015,-521,8.00474,1.25245,-2.49954,15.1478,4,-0.246905,-0.184615,0.495284,0.583333,0.308257
16265,1,9900015,521,10.1134,2.20775,-3.14142,46.5477,4,-1.34115,-0.000222109,6.02532,6.17247,1.34109
16266,1,-9900015,-521,7.26375,-1.59259,1.87978,18.5947,4,-1.30906,4.10078,-10.1442,11.0181,4.30405
16266,1,9900015,521,13.4944,-0.613963,-1.54223,16.1187,4,0.0819815,-2.86276,-1.87112,3.41747,2.86107
16267,1,-9900015,-521,10.4698,-1.05968,-1.06821,16.9192,4,2.85946,-5.20211,-7.5355,9.5913,5.93519
16270,1,9900015,521,13.3066,2.6942,1.99497,98.8766,4,-1.75972,3.89593,31.4742,31.7214,4.269
16272,1,9900015,521,8.06781,2.32278,2.08422,41.5572,4,-0.265153,0.468607,2.72148,2.73635,0.531228
16272,1,-9900015,-521,11.3287,-0.53247,-1.18198,12.9729,4,1.00316,-2.44821,-1.47624,3.0276,2.64386
16275,1,9900015,521,6.21778,-2.5888,3.07829,41.6246,4,-0.293416,0.0186542,-1.94571,1.96468,0.293479
16276,1,9900015,521,5.74242,1.7807,1.95541,17.5217,4,-0.1904,0.470389,1.46289,1.54832,0.507434
16276,1,-9900015,-521,6.38585,1.3386,-1.59433,13.0141,4,-0.0266403,-1.13186,2.01046,2.30732,1.13217
16277,1,9900015,521,7.07874,2.51856,-1.65394,44.2114,4,-0.234449,-2.81339,17.4048,17.6285,2.82252
16279,1,-9900015,-521,9.07814,-2.21489,1.13211,42.075,4,0.545315,1.16234,-5.81133,5.94341,1.28236
16279,1,9900015,521,4.34121,-4.11927,-2.46469,133.558,4,-1.47641,-1.18647,-58.2442,58.257,1.8936
16280,1,9900015,521,7.9657,0.611716,0.973349,9.50313,4,1.63258,2.39941,1.88815,3.46191,2.90184
16280,1,-9900015,-521,19.0271,-0.925538,-2.09029,27.7752,4,-0.775691,-1.35607,-1.66129,2.27586,1.55905
16281,1,-9900015,-521,7.6719,1.66492,0.418409,20.9998,4,3.17097,1.41021,8.84283,9.49576,3.46911
16281,1,9900015,521,7.97353,1.17109,-2.59383,14.0954,4,-3.79279,-2.31362,6.47642,7.85223,4.44188
16282,1,9900015,521,10.4059,4.91033,2.29334,705.999,4,-0.0125908,0.0144414,1.31034,1.06416,0.015685
16284,1,9900015,521,17.8145,-0.666695,1.84321,21.9224,4,-1.05306,3.76958,-2.80705,4.8159,3.91347
16284,1,-9900015,-521,8.56357,0.85144,-2.14543,11.8598,4,-0.239977,-0.370603,0.423019,0.611453,0.441511
16286,1,9900015,521,20.2293,1.89826,0.587379,69.0233,4,2.99769,1.99574,11.7484,12.2807,3.59922
16286,1,-9900015,-521,23.8027,0.730029,-2.59513,30.4322,4,-11.2496,-6.84255,10.4893,16.8337,13.1666
16287,1,-9900015,-521,9.11899,-2.38083,-2.6047,49.7276,4,-0.143764,-0.0852394,-0.895437,0.896871,0.164467
16289,1,9900015,521,4.71063,0.612444,2.20952,5.62204,4,-0.500602,0.674177,0.547002,1.00197,0.839535
16289,1,-9900015,-521,19.6348,3.76741,-0.163372,425.005,4,2.0131,-0.331843,44.1157,44.1504,2.03971
16290,1,-9900015,-521,9.36389,-4.11374,2.85084,286.494,4,-5.98256,1.79015,-190.957,191.059,6.24465
16290,1,9900015,521,5.75823,-2.99031,-0.879102,57.4157,4,1.67937,-2.02778,-26.1202,26.2482,2.63243
16291,1,-9900015,-521,7.88663,-3.00217,1.48555,79.5715,4,0.0668998,0.784796,-7.90794,7.93512,0.78648
16292,1,-9900015,-521,8.00987,4.33424,0.00246423,305.497,4,0.209518,0.000521254,7.99326,7.87891,0.206578
16294,1,-9900015,-521,13.9127,2.04452,-0.251021,54.6415,4,4.02252,-1.03154,15.7724,16.3006,4.15043
16295,1,9900015,521,12.0004,-1.60722,0.617151,31.1373,4,1.10505,0.784005,-3.24403,3.50824,1.35209
16295,1,-9900015,-521,12.2096,1.62237,-2.44312,32.1268,4,-0.721388,-0.605739,2.29262,2.47852,0.94195
16296,1,9900015,521,16.2433,2.16986,1.25501,72.0488,4,2.08791,6.39061,29.0531,29.8201,6.72288
16296,1,-9900015,-521,17.5031,-0.705725,-1.21822,22.0458,4,0.134485,-0.365636,-0.298329,0.489222,0.388415
16297,1,-9900015,-521,14.541,-0.989125,2.42635,22.2534,4,-3.76298,3.2686,-5.77387,7.62055,4.97948
16298,1,-9900015,-521,12.5805,-0.908631,-1.3303,18.1411,4,0.463007,-1.88861,-2.02002,2.7997,1.94154
16299,1,-9900015,-521,10.6491,2.53729,0.265743,67.7517,4,2.06105,0.561202,13.4204,13.5729,2.13336
16301,1,9900015,521,7.37453,1.67862,-1.38664,20.4451,4,1.0341,-5.5519,14.6027,15.6555,5.64693
16303,1,-9900015,-521,7.62931,-3.6329,2.56193,144.381,4,-0.367082,0.24042,-8.29158,8.28945,0.438028
16304,1,9900015,521,15.3819,-0.808358,-1.64405,20.6872,4,-0.0196823,-0.270558,-0.243934,0.361501,0.268793
16304,1,-9900015,-521,5.46793,-1.39433,0.780522,11.7021,4,0.648351,0.642017,-1.72653,1.9522,0.912185
16306,1,9900015,521,10.2188,-1.79032,1.2356,31.4649,4,0.285071,0.817951,-2.52282,2.66299,0.864852
16307,1,-9900015,-521,8.48086,-4.10939,2.71604,258.353,4,-0.764782,0.346654,-25.5648,25.5726,0.839464
16307,1,9900015,521,11.1666,-5.28933,-0.711445,1106.7,4,1.45512,-1.25429,-190.387,190.317,1.9203
16308,1,-9900015,-521,7.03622,-4.48383,-0.080695,311.652,4,0.699321,-0.0565028,-31.0612,31.026,0.70048
16310,1,9900015,521,11.3263,1.44735,-1.26575,25.4107,4,2.64931,-8.41395,17.7158,19.7892,8.82066
16310,1,-9900015,-521,9.48439,-0.166955,2.24999,9.61688,4,-0.956292,1.18453,-0.255346,1.54358,1.52232
16311,1,9900015,521,50.9627,0.944847,-0.893968,75.4543,4,0.0554931,-0.068843,0.0966466,0.11872,0.0801848
16312,1,9900015,521,10.6051,-2.18451,-2.47724,47.7168,4,-7.93183,-6.21139,-44.1958,45.3283,10.0742
16312,1,-9900015,-521,5.26116,-3.27233,-0.310117,69.4755,4,0.791917,-0.253665,-10.9504,10.9738,0.831013
16314,1,9900015,521,7.55004,4.68777,2.3789,410.041,4,-5.20014,4.96923,390.566,390.63,7.19263
16314,1,-9900015,-521,8.95047,1.94702,-0.813271,32.0002,4,0.31091,-0.328761,1.55335,1.61656,0.452153
16318,1,9900015,521,20.9097,-1.3778,-0.818842,44.1018,4,5.25413,-5.61777,-14.2841,16.2198,7.69018
16319,1,-9900015,-521,14.8574,-0.879812,-1.95379,20.9884,4,-5.18071,-12.8585,-13.8324,19.5809,13.8611
16320,1,-9900015,-521,8.2252,-0.109122,-0.900258,8.27422,4,2.45054,-3.08971,-0.431152,3.96666,3.94316
16321,1,-9900015,-521,8.62846,2.50697,-0.804825,53.2776,4,2.20954,-2.29682,19.4203,19.6677,3.18523
16321,1,9900015,521,9.55169,1.25823,1.87208,18.1642,4,-0.300549,0.967093,1.63822,1.92474,1.01213
16322,1,-9900015,-521,6.63827,2.25754,-2.7395,32.0766,4,-0.817825,-0.348028,4.20226,4.28779,0.887361
16325,1,9900015,521,10.7343,1.46584,0.735284,24.4854,4,4.67404,4.22758,12.9206,14.3745,6.30172
16326,1,9900015,521,7.28466,-0.597339,-1.95123,8.6234,4,-0.300671,-0.751886,-0.513003,0.958217,0.809459
16326,1,-9900015,-521,10.0629,0.61774,1.42064,12.0448,4,0.127317,0.839436,0.558903,1.01111,0.844744
16327,1,9900015,521,13.6719,3.1217,2.91055,155.375,4,-3.47668,0.817879,40.432,40.588,3.57146
16328,1,9900015,521,3.63668,2.30533,0.036762,18.4147,4,0.969048,0.0358614,4.81357,4.90662,0.968999
16329,1,-9900015,-521,7.97653,-2.30346,3.04697,40.316,4,-0.398019,0.0377441,-1.98094,2.01924,0.399507
16330,1,-9900015,-521,9.02487,4.07319,0.0219745,265.156,4,0.120856,0.0027434,3.54452,3.50014,0.119131
16330,1,9900015,521,6.66457,4.43103,-2.96352,280.012,4,-1.56682,-0.282292,66.8679,66.8065,1.59006
16331,1,-9900015,-521,9.5223,5.13172,-1.80082,806.13,4,-0.570709,-2.43737,211.912,211.87,2.50268
16332,1,-9900015,-521,6.9021,0.133108,1.61141,6.96333,4,-0.0102634,0.252268,0.0337894,0.254112,0.251877
16333,1,-9900015,-521,8.9024,-0.046051,1.61131,8.91184,4,-0.0181843,0.447948,-0.0207534,0.447973,0.447498
16334,1,9900015,521,7.93517,-0.166363,-2.00842,8.04523,4,-2.87613,-6.14723,-1.13426,6.88022,6.78609
16335,1,-9900015,-521,6.27805,-1.36984,2.17871,13.1489,4,-0.190894,0.274104,-0.615091,0.696767,0.332676
16336,1,9900015,521,5.61628,-2.51587,1.20626,34.9842,4,0.154598,0.405092,-2.66597,2.69999,0.43345
16337,1,-9900015,-521,6.98369,2.35656,3.09289,37.1857,4,-2.10834,0.10278,11.0395,11.239,2.11075
16338,1,9900015,521,5.01676,-3.74577,-0.860107,106.268,4,0.391153,-0.454439,-12.6866,12.6993,0.599514
16338,1,-9900015,-521,9.41308,-2.49818,1.94617,57.6199,4,-5.81367,14.7534,-95.7639,97.0664,15.8572
16339,1,9900015,521,6.98942,-1.03356,1.89345,11.0671,4,-0.353793,1.05809,-1.36982,1.76492,1.11464
16340,1,9900015,521,4.50958,0.601509,0.556868,5.35029,4,0.083396,0.0519465,0.0627246,0.116444,0.0981467
16341,1,-9900015,-521,11.724,-2.30978,-2.47177,59.6256,4,-0.433328,-0.343181,-2.75645,2.80976,0.552475
16341,1,9900015,521,8.44561,-1.50226,0.773832,19.9082,4,3.05983,2.98975,-9.13225,10.0803,4.27635
16342,1,-9900015,-521,10.8235,1.39113,-0.908803,23.0982,4,3.37693,-4.33325,10.3572,11.7238,5.49358
16343,1,9900015,521,14.1958,2.8147,0.755266,118.876,4,0.668545,0.629474,7.63432,7.68039,0.917169
16344,1,-9900015,-521,10.1926,-0.801752,1.3393,13.6478,4,0.032676,0.138533,-0.126718,0.190248,0.142083
16344,1,9900015,521,9.1627,-0.407934,-1.78856,9.93571,4,-2.04091,-9.22385,-3.96146,10.2433,9.44633
16346,1,9900015,521,7.49454,-0.298206,0.601873,7.83025,4,0.684036,0.469875,-0.251143,0.866782,0.82962
