event,id,pt,eta,phi,momentum,mass,decay_length,hits_tube,entry_distance,exit_distance,path_length_in_tube,decay_probability,n_particles_in_event,n_particles_hitting_tube,prob_at_least_one_decays,prob_both_decay,prob_exactly_one_decays,particle1_decay_prob,particle2_decay_prob
18357,9900015,26.7485,-4.38355,0.960341,1071.73,15,214.19771400822663,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18357,9900015,26.7484,-4.38355,0.960341,1071.73,15,214.19771400822663,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18358,-9900015,28.6991,3.07248,2.83931,310.549,15,62.06683202629466,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18359,9900015,26.2057,-5.34849,-0.182757,2755.46,15,550.7107508804534,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18359,9900015,26.2057,-5.34849,-0.182757,2755.46,15,550.7107508804534,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18360,9900015,114.239,-2.61059,1.61726,781.434,15,156.178679749848,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18360,9900015,114.239,-2.61059,1.61726,781.433,15,156.17847988820935,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18360,9900015,114.239,-2.61059,1.61726,781.433,15,156.17847988820935,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18361,9900015,37.2701,0.474634,1.44202,41.5476,15,8.303771418667202,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18362,9900015,38.8483,-1.86969,-0.286122,128.985,15,25.779153463420002,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18363,-9900015,46.2598,3.04032,-0.897849,484.798,15,96.89252270232268,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18363,-9900015,46.2595,3.04032,-0.897849,484.796,15,96.89212297904534,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18364,-9900015,8.05755,1.06647,0.50726,13.0908,15,2.6163487394576,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18365,-9900015,36.2304,1.57661,0.782355,91.3944,15,18.266234548956803,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18365,-9900015,36.0308,1.57775,0.782368,90.9865,15,18.184710986544665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18366,-9900015,18.2978,0.667337,-0.126552,22.5256,15,4.502003327949867,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18367,9900015,17.6385,-4.11144,-2.62162,538.425,15,107.61050279909998,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18368,9900015,98.2952,-2.55758,1.8426,638.036,15,127.51892048832534,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18369,9900015,16.7076,-4.55972,-1.43407,798.346,15,159.55873978297868,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18370,9900015,20.0647,2.18182,0.898378,90.043,15,17.99614153046267,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18371,9900015,50.7382,-0.00222595,-1.04014,50.7384,15,10.140659767324799,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18371,9900015,50.7341,-0.00222501,-1.04015,50.7342,15,10.1398203484424,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18372,9900015,3.7062,5.34709,1.27722,389.151,15,77.776356548772,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18372,9900015,3.70543,5.3471,1.27724,389.074,15,77.76096720259467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18373,9900015,20.4744,-0.249168,-2.68448,21.1133,15,4.2197387356609335,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18374,9900015,25.1276,-4.65,-1.87248,1314.11,15,262.64017798825336,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18374,9900015,25.1226,-4.65001,-1.87249,1313.86,15,262.59021257858666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18375,9900015,35.5575,3.42499,-1.38003,546.78,15,109.28034679016,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18376,-9900015,19.172,2.51411,-2.36608,119.217,15,23.826904976924002,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18377,-9900015,23.7585,-4.3898,-2.12374,957.9,15,191.4474636788,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18377,-9900015,23.7585,-4.3898,-2.12374,957.9,15,191.4474636788,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18377,-9900015,23.7585,-4.3898,-2.12374,957.9,15,191.4474636788,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18378,-9900015,40.7958,1.48407,1.17105,94.5964,15,18.906191515967468,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18379,-9900015,14.4875,-4.61762,1.4046,733.518,15,146.60210947149602,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18379,-9900015,14.4875,-4.61762,1.4046,733.518,15,146.60210947149602,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18380,-9900015,13.9225,0.033629,-0.212994,13.9304,15,2.7841525712821342,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18381,-9900015,12.3853,1.26262,1.8689,23.641,15,4.724928999718666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18381,-9900015,12.3853,1.26262,1.8689,23.641,15,4.724928999718666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18382,9900015,41.0087,-3.36336,-0.104905,592.998,15,118.51755200605601,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18382,9900015,41.0087,-3.36336,-0.104905,592.998,15,118.51755200605601,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18383,9900015,28.4649,3.76222,2.73006,612.953,15,122.50579100564934,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18383,9900015,28.4649,3.76222,2.73006,612.953,15,122.50579100564934,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18384,-9900015,8.35628,1.42842,0.963566,18.433,15,3.684049585542667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18384,-9900015,8.35193,1.42922,0.963552,18.4366,15,3.684769087441866,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18385,9900015,24.4631,2.92322,-1.87746,228.178,15,45.60402898768267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18385,9900015,24.463,2.92322,-1.87746,228.177,15,45.603829126044,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18386,-9900015,22.1249,3.66078,2.29713,430.523,15,86.04503226368934,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18387,-9900015,12.5135,2.17576,0.718979,55.8252,15,11.157315950894402,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18388,9900015,50.9149,-3.53617,-2.93644,874.825,15,174.84395804656666,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18389,9900015,47.0471,-3.14977,-3.06627,549.829,15,109.88972492645468,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18390,9900015,75.0884,-2.7387,2.65298,583.118,15,116.54291901602936,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18390,9900015,75.0884,-2.7387,2.65298,583.118,15,116.54291901602936,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18391,-9900015,38.7677,-1.30138,1.29883,76.4985,15,15.289115565542001,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18391,-9900015,38.7673,-1.30138,1.29883,76.4978,15,15.288975662394934,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18391,-9900015,38.7672,-1.30138,1.29883,76.4977,15,15.288955676231065,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18392,-9900015,31.3997,1.31521,1.32647,62.7044,15,12.532204135610133,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18392,-9900015,31.3997,1.31521,1.32647,62.7043,15,12.532184149446268,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18392,-9900015,31.3995,1.31521,1.32647,62.7041,15,12.532144177118536,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18393,-9900015,26.381,-1.76129,-0.20739,79.0346,15,15.795984667364534,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18394,9900015,16.7626,-5.30555,-2.7938,1688.46,15,337.45838242312,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18394,9900015,16.7626,-5.30555,-2.7938,1688.46,15,337.45838242312,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18395,-9900015,36.7782,-0.950522,-1.19049,54.6819,15,10.9288141394068,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
18395,-9900015,35.4626,-0.954637,-1.19106,52.8868,15,10.570042511836268,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
18395,-9900015,35.4626,-0.954637,-1.19106,52.8868,15,10.570042511836268,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
18395,-9900015,35.4626,-0.954637,-1.19106,52.8868,15,10.570042511836268,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
18396,9900015,14.9028,4.2794,-2.30184,538.076,15,107.54075108720534,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18397,-9900015,34.4054,0.243246,-2.83482,35.4283,15,7.080758093174266,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18398,-9900015,20.7734,1.0039,-0.724773,32.1505,15,6.425651613952667,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18398,-9900015,20.7734,1.0039,-0.724773,32.1504,15,6.4256316277888,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18398,-9900015,20.7734,1.0039,-0.724773,32.1504,15,6.4256316277888,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18399,-9900015,41.6074,-1.34904,-0.427502,85.5702,15,17.102200393034398,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18399,-9900015,41.6045,-1.34905,-0.4275,85.5652,15,17.10120108484107,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18400,-9900015,23.9193,-3.01477,2.06396,244.377,15,48.841587672444014,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18401,-9900015,38.8666,1.30377,-1.42371,76.8523,15,15.35982661330227,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18401,-9900015,38.7234,1.30454,-1.42375,76.6199,15,15.313378768476136,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18402,9900015,43.5043,0.42767,2.94423,47.5439,15,9.502201762604134,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18403,-9900015,36.0476,0.710813,-1.84427,45.5442,15,9.102538443762398,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18403,-9900015,36.0476,0.710813,-1.84427,45.5442,15,9.102538443762398,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18404,9900015,24.1556,3.59712,0.197232,441.084,15,88.155771029648,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18405,9900015,24.8032,-1.88254,0.216921,83.3682,15,16.6621050646904,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18405,9900015,24.8032,-1.88254,0.216921,83.3682,15,16.6621050646904,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18406,9900015,83.2637,3.89612,1.85145,2049.6,15,409.63641461119994,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18406,9900015,83.2637,3.89612,1.85145,2049.6,15,409.63641461119994,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18406,9900015,83.2636,3.89612,1.85145,2049.59,15,409.6344159948133,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18407,9900015,31.2408,-4.08472,-2.04094,928.511,15,185.57372998002532,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18408,9900015,22.7228,3.28432,-1.75662,303.669,15,60.69178395226801,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18408,9900015,22.7228,3.28432,-1.75662,303.669,15,60.69178395226801,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18409,9900015,24.9052,-1.3357,-0.307887,50.6279,15,10.118575056252133,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18409,9900015,24.9052,-1.3357,-0.307887,50.6279,15,10.118575056252133,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18410,-9900015,46.0114,2.13148,-1.72386,196.607,15,39.29419719333734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18410,-9900015,46.0114,2.13148,-1.72386,196.607,15,39.29419719333734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18411,9900015,15.6199,-4.12591,-1.91094,483.751,15,96.68326756663868,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18411,9900015,15.6199,-4.12591,-1.91094,483.751,15,96.68326756663868,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18412,9900015,52.1528,-1.91331,2.55562,180.53,15,36.08102162849333,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18412,9900015,52.1099,-1.91336,2.55562,180.388,15,36.05264127580267,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18412,9900015,52.0926,-1.91337,2.55563,180.331,15,36.041249162398664,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18413,9900015,87.9433,-0.736423,-2.65724,112.887,15,22.561780804164002,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18413,9900015,87.9433,-0.736423,-2.65724,112.887,15,22.561780804164002,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18414,9900015,16.9968,-0.52476,-2.80189,19.3912,15,3.875557007713067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18414,9900015,16.9968,-0.52476,-2.80189,19.3912,15,3.875557007713067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18415,9900015,33.3455,-2.50008,0.98252,204.5,15,40.871705107333334,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18416,9900015,27.2584,-3.14453,-1.63823,316.903,15,63.336752878382676,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18417,-9900015,39.8812,2.58306,-2.27704,265.47,15,53.05726921684,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18417,-9900015,39.8812,2.58306,-2.27704,265.47,15,53.05726921684,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18418,9900015,16.5693,-1.83748,-0.417173,53.3522,15,10.663058118471733,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18419,9900015,21.6228,2.95451,-1.59755,208.059,15,41.58301267934801,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18419,9900015,21.6228,2.95451,-1.59755,208.059,15,41.58301267934801,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18420,9900015,5.31903,4.49715,1.2115,238.749,15,47.716766370028,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18421,9900015,34.2686,-0.690408,-1.51061,42.7655,15,8.547182908399334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18421,9900015,34.2686,-0.690408,-1.51061,42.7655,15,8.547182908399334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18422,9900015,75.3831,-0.638053,1.39348,91.2555,15,18.238473767345997,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18423,9900015,35.0727,-1.91628,-2.29927,121.752,15,24.333554230944,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18423,9900015,35.0726,-1.91628,-2.29927,121.751,15,24.333354369305333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18424,9900015,36.9354,-3.0853,-2.95706,404.808,15,80.905590225376,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18424,9900015,36.9354,-3.0853,-2.95706,404.808,15,80.905590225376,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18424,9900015,36.9354,-3.0853,-2.95706,404.808,15,80.905590225376,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18425,9900015,31.5791,2.17695,2.72173,141.044,15,28.18928496410134,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18426,9900015,39.0215,2.91979,-0.655751,362.733,15,72.49641177847599,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18426,9900015,39.0215,2.91979,-0.655751,362.733,15,72.49641177847599,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18427,-9900015,28.3678,-2.62731,0.568144,197.281,15,39.428903937798665,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18428,-9900015,18.9396,-2.56189,0.369405,123.462,15,24.675317633064004,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18429,9900015,41.5191,2.1118,2.98629,174.05,15,34.785918209933335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18429,9900015,41.5164,2.1118,2.98629,174.039,15,34.783719731908,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18430,9900015,34.7269,-3.30728,0.138403,474.842,15,94.90270022775734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18430,9900015,34.7269,-3.30728,0.138403,474.842,15,94.90270022775734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18431,9900015,29.0246,4.30951,-1.2961,1079.97,15,215.84457391084,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18432,9900015,42.1111,-2.93985,-2.03619,399.336,15,79.811947338592,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18432,9900015,42.1111,-2.93985,-2.03619,399.336,15,79.811947338592,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18432,9900015,42.1111,-2.93985,-2.03619,399.336,15,79.811947338592,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18433,-9900015,26.6629,-2.79139,-1.65447,218.169,15,43.603613846268004,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18434,9900015,28.614,-1.10942,1.9349,48.1051,15,9.614364114223866,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18435,9900015,46.1636,-0.60316,0.250912,54.8184,15,10.956095253084799,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18436,9900015,58.2341,0.579375,-2.93251,68.2845,15,13.647452065534,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18437,9900015,24.2437,4.24162,3.05961,842.887,15,168.46077703083066,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18437,9900015,24.2437,4.24162,3.05961,842.887,15,168.46077703083066,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18438,9900015,23.9442,-4.02919,0.958498,673.231,15,134.55305086119867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18438,9900015,23.9442,-4.02919,0.958498,673.231,15,134.55305086119867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18439,-9900015,38.3448,-4.1254,1.47553,1186.94,15,237.22377339901334,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18440,-9900015,26.3243,2.0815,2.89779,107.156,15,21.416373752965335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18440,-9900015,26.3243,2.0815,2.89779,107.156,15,21.416373752965335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18441,9900015,45.9,-0.592146,-0.618604,54.185,15,10.829502891153334,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18442,9900015,43.6758,-0.386334,2.99271,46.9759,15,9.388680351841469,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18442,9900015,43.6758,-0.386334,2.99271,46.9759,15,9.388680351841469,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18443,9900015,34.8707,-4.57122,-0.791512,1685.52,15,336.87078920544,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18443,9900015,34.8707,-4.57122,-0.791512,1685.52,15,336.87078920544,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18444,-9900015,15.8225,3.19699,-0.83611,193.823,15,38.737782391289336,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18445,-9900015,19.5629,-0.207354,-0.12904,19.985,15,3.9942348487533326,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18446,9900015,16.5878,4.2951,-0.460127,608.384,15,121.59262317858133,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18447,9900015,27.7317,-5.12498,-1.76557,2331.91,15,466.05935382318665,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18448,9900015,14.3099,-2.15966,2.15509,62.8459,15,12.560484557481468,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18449,-9900015,46.0857,-0.277175,1.83514,47.8673,15,9.566837016548932,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18449,-9900015,46.0857,-0.277175,1.83514,47.8673,15,9.566837016548932,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18450,-9900015,26.6766,1.6846,0.949617,74.3717,15,14.864049832425733,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
18450,-9900015,26.6766,1.6846,0.949617,74.3717,15,14.864049832425733,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
18450,-9900015,26.6765,1.6846,0.949617,74.3715,15,14.864009860098,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
18450,-9900015,26.6765,1.6846,0.949617,74.3715,15,14.864009860098,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
18450,-9900015,26.6765,1.6846,0.949617,74.3715,15,14.864009860098,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
18451,-9900015,39.0312,1.98347,-0.318116,144.524,15,28.88480346666133,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18451,-9900015,39.0126,1.98353,-0.318115,144.462,15,28.872412045064003,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18451,-9900015,39.0126,1.98353,-0.318115,144.462,15,28.872412045064003,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
18452,9900015,35.0677,2.11695,0.0271899,147.742,15,29.527958219890667,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18453,9900015,46.578,-1.97334,-2.80824,170.793,15,34.134968852796,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18454,-9900015,38.6604,2.01332,1.50549,147.328,15,29.445215501482668,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18455,9900015,17.4307,3.62673,-1.42219,327.839,15,65.52243975884133,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18456,9900015,35.1317,4.29084,0.119747,1283.04,15,256.43047687487996,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18457,9900015,57.0283,0.55384,1.93972,66.0005,15,13.190968082819333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18457,9900015,57.0283,0.55384,1.93972,66.0005,15,13.190968082819333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18458,-9900015,36.7372,-1.03834,-1.04999,58.3857,15,11.6690616767004,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18458,-9900015,36.7372,-1.03834,-1.04999,58.3857,15,11.6690616767004,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18459,-9900015,27.4256,-0.176205,-2.67142,27.8525,15,5.566646290963334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18459,-9900015,27.4249,-0.176201,-2.67142,27.8517,15,5.5664864016524,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18460,-9900015,24.6366,-0.412855,-0.219283,26.7662,15,5.349536592879733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18460,-9900015,24.6366,-0.412855,-0.219283,26.7662,15,5.349536592879733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18461,9900015,32.878,-0.0953611,2.03745,33.0276,15,6.6009502572272005,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18462,-9900015,23.3928,0.0721082,0.296396,23.4536,15,4.6874749286325335,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18463,9900015,67.4995,1.85297,-2.46815,220.571,15,44.083681502345335,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18464,-9900015,35.7597,1.19114,-0.315838,64.2728,15,12.845667129694935,True,25.161816869084685,28.27685944865637,3.1150425795716856,0.030368723830096055,2,2,0.059815188273123376,0.000922259387068644,0.058892928886054734,0.030368723830096055,0.030368723830096055
18464,-9900015,35.7597,1.19114,-0.315838,64.2728,15,12.845667129694935,True,25.161816869084685,28.27685944865637,3.1150425795716856,0.030368723830096055,2,2,0.059815188273123376,0.000922259387068644,0.058892928886054734,0.030368723830096055,0.030368723830096055
18465,9900015,24.3925,-4.53606,-2.66679,1138.31,15,227.50450191065335,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
18465,9900015,24.3925,-4.53606,-2.66679,1138.31,15,227.50450191065335,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
18465,9900015,24.3925,-4.53606,-2.66679,1138.31,15,227.50450191065335,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
18465,9900015,24.3925,-4.53606,-2.66679,1138.31,15,227.50450191065335,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
18465,9900015,24.3925,-4.53606,-2.66679,1138.31,15,227.50450191065335,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
18466,-9900015,32.3084,2.09297,0.168713,132.986,15,26.578799879725334,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18467,9900015,31.489,-0.229535,1.11668,32.3222,15,6.4599678573117325,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18467,9900015,31.489,-0.229535,1.11668,32.3222,15,6.4599678573117325,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18468,9900015,18.024,4.06171,2.4733,523.512,15,104.62996618166399,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18468,9900015,18.024,4.06171,2.4733,523.512,15,104.62996618166399,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18469,9900015,32.6517,0.17914,2.95467,33.177,15,6.630809586043999,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18469,9900015,32.6517,0.17914,2.95467,33.177,15,6.630809586043999,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18470,9900015,60.4781,-1.97978,-1.88325,223.142,15,44.59752577535733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18470,9900015,60.4781,-1.97978,-1.88325,223.142,15,44.59752577535733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
18471,9900015,32.2537,-0.880869,-1.14922,45.5973,15,9.1131510967756,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
18472,-9900015,21.596,-3.07595,-1.20745,234.496,15,46.866754820778674,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
