# Job started on: Fri Feb 20 08:44:32 CET 2026 ..
# FONLL heavy quark hadroproduction cross section, calculated on Fri Feb 20 08:44:49 CET 2026
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 7000, ebeam2 = 7000
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# ymin  = -3
# ymax  = 3
# cross section is ds/dpt/dy (pb/GeV)
# pt         y       central
  38.3838    1.2424 1.2738e+04
  38.3838    1.3030 1.2527e+04
  38.3838    1.3636 1.2308e+04
  38.3838    1.4242 1.2081e+04
  38.3838    1.4848 1.1848e+04
  38.3838    1.5455 1.1608e+04
  38.3838    1.6061 1.1362e+04
  38.3838    1.6667 1.1108e+04
  38.3838    1.7273 1.0848e+04
  38.3838    1.7879 1.0582e+04
  38.3838    1.8485 1.0311e+04
  38.3838    1.9091 1.0034e+04
  38.3838    1.9697 9.7531e+03
  38.3838    2.0303 9.4678e+03
  38.3838    2.0909 9.1788e+03
  38.3838    2.1515 8.8867e+03
  38.3838    2.2121 8.5919e+03
  38.3838    2.2727 8.2952e+03
  38.3838    2.3333 7.9971e+03
  38.3838    2.3939 7.6980e+03
  38.3838    2.4545 7.3987e+03
  38.3838    2.5152 7.0997e+03
  38.3838    2.5758 6.8014e+03
  38.3838    2.6364 6.5044e+03
  38.3838    2.6970 6.2093e+03
  38.3838    2.7576 5.9164e+03
  38.3838    2.8182 5.6265e+03
  38.3838    2.8788 5.3399e+03
  38.3838    2.9394 5.0572e+03
  38.3838    3.0000 4.7791e+03
  38.8889   -3.0000 4.4694e+03
  38.8889   -2.9394 4.7318e+03
  38.8889   -2.8788 4.9985e+03
  38.8889   -2.8182 5.2690e+03
  38.8889   -2.7576 5.5428e+03
  38.8889   -2.6970 5.8194e+03
  38.8889   -2.6364 6.0983e+03
  38.8889   -2.5758 6.3791e+03
  38.8889   -2.5152 6.6611e+03
  38.8889   -2.4545 6.9439e+03
  38.8889   -2.3939 7.2270e+03
  38.8889   -2.3333 7.5099e+03
  38.8889   -2.2727 7.7920e+03
  38.8889   -2.2121 8.0729e+03
  38.8889   -2.1515 8.3520e+03
  38.8889   -2.0909 8.6286e+03
  38.8889   -2.0303 8.9024e+03
  38.8889   -1.9697 9.1728e+03
  38.8889   -1.9091 9.4392e+03
  38.8889   -1.8485 9.7013e+03
  38.8889   -1.7879 9.9587e+03
  38.8889   -1.7273 1.0211e+04
  38.8889   -1.6667 1.0457e+04
  38.8889   -1.6061 1.0698e+04
  38.8889   -1.5455 1.0932e+04
  38.8889   -1.4848 1.1160e+04
  38.8889   -1.4242 1.1381e+04
  38.8889   -1.3636 1.1595e+04
  38.8889   -1.3030 1.1803e+04
  38.8889   -1.2424 1.2004e+04
  38.8889   -1.1818 1.2197e+04
  38.8889   -1.1212 1.2381e+04
  38.8889   -1.0606 1.2557e+04
  38.8889   -1.0000 1.2724e+04
  38.8889   -0.9394 1.2882e+04
  38.8889   -0.8788 1.3032e+04
  38.8889   -0.8182 1.3172e+04
  38.8889   -0.7576 1.3303e+04
  38.8889   -0.6970 1.3425e+04
  38.8889   -0.6364 1.3537e+04
  38.8889   -0.5758 1.3640e+04
  38.8889   -0.5152 1.3732e+04
  38.8889   -0.4545 1.3814e+04
  38.8889   -0.3939 1.3887e+04
  38.8889   -0.3333 1.3949e+04
  38.8889   -0.2727 1.4002e+04
  38.8889   -0.2121 1.4044e+04
  38.8889   -0.1515 1.4076e+04
  38.8889   -0.0909 1.4098e+04
  38.8889   -0.0303 1.4109e+04
  38.8889    0.0303 1.4109e+04
  38.8889    0.0909 1.4098e+04
  38.8889    0.1515 1.4076e+04
  38.8889    0.2121 1.4044e+04
  38.8889    0.2727 1.4002e+04
  38.8889    0.3333 1.3949e+04
  38.8889    0.3939 1.3887e+04
  38.8889    0.4545 1.3814e+04
  38.8889    0.5152 1.3732e+04
  38.8889    0.5758 1.3640e+04
  38.8889    0.6364 1.3537e+04
  38.8889    0.6970 1.3425e+04
  38.8889    0.7576 1.3303e+04
  38.8889    0.8182 1.3172e+04
  38.8889    0.8788 1.3032e+04
  38.8889    0.9394 1.2882e+04
  38.8889    1.0000 1.2724e+04
  38.8889    1.0606 1.2557e+04
  38.8889    1.1212 1.2381e+04
  38.8889    1.1818 1.2197e+04
  38.8889    1.2424 1.2004e+04
  38.8889    1.3030 1.1803e+04
  38.8889    1.3636 1.1595e+04
  38.8889    1.4242 1.1381e+04
  38.8889    1.4848 1.1160e+04
  38.8889    1.5455 1.0932e+04
  38.8889    1.6061 1.0698e+04
  38.8889    1.6667 1.0457e+04
  38.8889    1.7273 1.0211e+04
  38.8889    1.7879 9.9587e+03
  38.8889    1.8485 9.7013e+03
  38.8889    1.9091 9.4392e+03
  38.8889    1.9697 9.1728e+03
  38.8889    2.0303 8.9024e+03
  38.8889    2.0909 8.6286e+03
  38.8889    2.1515 8.3520e+03
  38.8889    2.2121 8.0729e+03
  38.8889    2.2727 7.7920e+03
  38.8889    2.3333 7.5099e+03
  38.8889    2.3939 7.2270e+03
  38.8889    2.4545 6.9439e+03
  38.8889    2.5152 6.6611e+03
  38.8889    2.5758 6.3791e+03
  38.8889    2.6364 6.0983e+03
  38.8889    2.6970 5.8194e+03
  38.8889    2.7576 5.5428e+03
  38.8889    2.8182 5.2690e+03
  38.8889    2.8788 4.9985e+03
  38.8889    2.9394 4.7318e+03
  38.8889    3.0000 4.4694e+03
  39.3939   -3.0000 4.1826e+03
  39.3939   -2.9394 4.4302e+03
  39.3939   -2.8788 4.6820e+03
  39.3939   -2.8182 4.9375e+03
  39.3939   -2.7576 5.1962e+03
  39.3939   -2.6970 5.4576e+03
  39.3939   -2.6364 5.7213e+03
  39.3939   -2.5758 5.9868e+03
  39.3939   -2.5152 6.2535e+03
  39.3939   -2.4545 6.5211e+03
  39.3939   -2.3939 6.7890e+03
  39.3939   -2.3333 7.0568e+03
  39.3939   -2.2727 7.3239e+03
  39.3939   -2.2121 7.5899e+03
  39.3939   -2.1515 7.8542e+03
  39.3939   -2.0909 8.1164e+03
  39.3939   -2.0303 8.3759e+03
  39.3939   -1.9697 8.6322e+03
  39.3939   -1.9091 8.8849e+03
  39.3939   -1.8485 9.1335e+03
  39.3939   -1.7879 9.3777e+03
  39.3939   -1.7273 9.6170e+03
  39.3939   -1.6667 9.8510e+03
  39.3939   -1.6061 1.0079e+04
  39.3939   -1.5455 1.0302e+04
  39.3939   -1.4848 1.0517e+04
  39.3939   -1.4242 1.0727e+04
  39.3939   -1.3636 1.0931e+04
  39.3939   -1.3030 1.1128e+04
  39.3939   -1.2424 1.1319e+04
  39.3939   -1.1818 1.1502e+04
  39.3939   -1.1212 1.1677e+04
  39.3939   -1.0606 1.1844e+04
  39.3939   -1.0000 1.2003e+04
  39.3939   -0.9394 1.2153e+04
  39.3939   -0.8788 1.2294e+04
  39.3939   -0.8182 1.2428e+04
  39.3939   -0.7576 1.2552e+04
  39.3939   -0.6970 1.2668e+04
  39.3939   -0.6364 1.2775e+04
  39.3939   -0.5758 1.2872e+04
  39.3939   -0.5152 1.2960e+04
  39.3939   -0.4545 1.3038e+04
  39.3939   -0.3939 1.3107e+04
  39.3939   -0.3333 1.3166e+04
  39.3939   -0.2727 1.3216e+04
  39.3939   -0.2121 1.3256e+04
  39.3939   -0.1515 1.3287e+04
  39.3939   -0.0909 1.3308e+04
  39.3939   -0.0303 1.3318e+04
  39.3939    0.0303 1.3318e+04
  39.3939    0.0909 1.3308e+04
  39.3939    0.1515 1.3287e+04
  39.3939    0.2121 1.3256e+04
  39.3939    0.2727 1.3216e+04
  39.3939    0.3333 1.3166e+04
  39.3939    0.3939 1.3107e+04
  39.3939    0.4545 1.3038e+04
  39.3939    0.5152 1.2960e+04
  39.3939    0.5758 1.2872e+04
  39.3939    0.6364 1.2775e+04
  39.3939    0.6970 1.2668e+04
  39.3939    0.7576 1.2552e+04
  39.3939    0.8182 1.2428e+04
  39.3939    0.8788 1.2294e+04
  39.3939    0.9394 1.2153e+04
  39.3939    1.0000 1.2003e+04
  39.3939    1.0606 1.1844e+04
  39.3939    1.1212 1.1677e+04
  39.3939    1.1818 1.1502e+04
  39.3939    1.2424 1.1319e+04
  39.3939    1.3030 1.1128e+04
  39.3939    1.3636 1.0931e+04
  39.3939    1.4242 1.0727e+04
  39.3939    1.4848 1.0517e+04
  39.3939    1.5455 1.0302e+04
  39.3939    1.6061 1.0079e+04
  39.3939    1.6667 9.8510e+03
  39.3939    1.7273 9.6170e+03
  39.3939    1.7879 9.3777e+03
  39.3939    1.8485 9.1335e+03
  39.3939    1.9091 8.8849e+03
  39.3939    1.9697 8.6322e+03
  39.3939    2.0303 8.3759e+03
  39.3939    2.0909 8.1164e+03
  39.3939    2.1515 7.8542e+03
  39.3939    2.2121 7.5899e+03
  39.3939    2.2727 7.3239e+03
  39.3939    2.3333 7.0568e+03
  39.3939    2.3939 6.7890e+03
  39.3939    2.4545 6.5211e+03
  39.3939    2.5152 6.2535e+03
  39.3939    2.5758 5.9868e+03
  39.3939    2.6364 5.7213e+03
  39.3939    2.6970 5.4576e+03
  39.3939    2.7576 5.1962e+03
  39.3939    2.8182 4.9375e+03
  39.3939    2.8788 4.6820e+03
  39.3939    2.9394 4.4302e+03
  39.3939    3.0000 4.1826e+03
  39.8990   -3.0000 3.9169e+03
  39.8990   -2.9394 4.1506e+03
  39.8990   -2.8788 4.3884e+03
  39.8990   -2.8182 4.6298e+03
  39.8990   -2.7576 4.8743e+03
  39.8990   -2.6970 5.1216e+03
  39.8990   -2.6364 5.3710e+03
  39.8990   -2.5758 5.6221e+03
  39.8990   -2.5152 5.8746e+03
  39.8990   -2.4545 6.1279e+03
  39.8990   -2.3939 6.3816e+03
  39.8990   -2.3333 6.6352e+03
  39.8990   -2.2727 6.8882e+03
  39.8990   -2.2121 7.1402e+03
  39.8990   -2.1515 7.3906e+03
  39.8990   -2.0909 7.6391e+03
  39.8990   -2.0303 7.8852e+03
  39.8990   -1.9697 8.1283e+03
  39.8990   -1.9091 8.3681e+03
  39.8990   -1.8485 8.6041e+03
  39.8990   -1.7879 8.8359e+03
  39.8990   -1.7273 9.0631e+03
  39.8990   -1.6667 9.2853e+03
  39.8990   -1.6061 9.5022e+03
  39.8990   -1.5455 9.7132e+03
  39.8990   -1.4848 9.9181e+03
  39.8990   -1.4242 1.0117e+04
  39.8990   -1.3636 1.0311e+04
  39.8990   -1.3030 1.0498e+04
  39.8990   -1.2424 1.0679e+04
  39.8990   -1.1818 1.0853e+04
  39.8990   -1.1212 1.1019e+04
  39.8990   -1.0606 1.1178e+04
  39.8990   -1.0000 1.1329e+04
  39.8990   -0.9394 1.1471e+04
  39.8990   -0.8788 1.1606e+04
  39.8990   -0.8182 1.1733e+04
  39.8990   -0.7576 1.1851e+04
  39.8990   -0.6970 1.1961e+04
  39.8990   -0.6364 1.2062e+04
  39.8990   -0.5758 1.2155e+04
  39.8990   -0.5152 1.2238e+04
  39.8990   -0.4545 1.2313e+04
  39.8990   -0.3939 1.2378e+04
  39.8990   -0.3333 1.2434e+04
  39.8990   -0.2727 1.2482e+04
  39.8990   -0.2121 1.2520e+04
  39.8990   -0.1515 1.2549e+04
  39.8990   -0.0909 1.2569e+04
  39.8990   -0.0303 1.2579e+04
  39.8990    0.0303 1.2579e+04
  39.8990    0.0909 1.2569e+04
  39.8990    0.1515 1.2549e+04
  39.8990    0.2121 1.2520e+04
  39.8990    0.2727 1.2482e+04
  39.8990    0.3333 1.2434e+04
  39.8990    0.3939 1.2378e+04
  39.8990    0.4545 1.2313e+04
  39.8990    0.5152 1.2238e+04
  39.8990    0.5758 1.2155e+04
  39.8990    0.6364 1.2062e+04
  39.8990    0.6970 1.1961e+04
  39.8990    0.7576 1.1851e+04
  39.8990    0.8182 1.1733e+04
  39.8990    0.8788 1.1606e+04
  39.8990    0.9394 1.1471e+04
  39.8990    1.0000 1.1329e+04
  39.8990    1.0606 1.1178e+04
  39.8990    1.1212 1.1019e+04
  39.8990    1.1818 1.0853e+04
  39.8990    1.2424 1.0679e+04
  39.8990    1.3030 1.0498e+04
  39.8990    1.3636 1.0311e+04
  39.8990    1.4242 1.0117e+04
  39.8990    1.4848 9.9181e+03
  39.8990    1.5455 9.7132e+03
  39.8990    1.6061 9.5022e+03
  39.8990    1.6667 9.2853e+03
  39.8990    1.7273 9.0631e+03
  39.8990    1.7879 8.8359e+03
  39.8990    1.8485 8.6041e+03
  39.8990    1.9091 8.3681e+03
  39.8990    1.9697 8.1283e+03
  39.8990    2.0303 7.8852e+03
  39.8990    2.0909 7.6391e+03
  39.8990    2.1515 7.3906e+03
  39.8990    2.2121 7.1402e+03
  39.8990    2.2727 6.8882e+03
  39.8990    2.3333 6.6352e+03
  39.8990    2.3939 6.3816e+03
  39.8990    2.4545 6.1279e+03
  39.8990    2.5152 5.8746e+03
  39.8990    2.5758 5.6221e+03
  39.8990    2.6364 5.3710e+03
  39.8990    2.6970 5.1216e+03
  39.8990    2.7576 4.8743e+03
  39.8990    2.8182 4.6298e+03
  39.8990    2.8788 4.3884e+03
  39.8990    2.9394 4.1506e+03
  39.8990    3.0000 3.9169e+03
  40.4040   -3.0000 3.6705e+03
  40.4040   -2.9394 3.8913e+03
  40.4040   -2.8788 4.1160e+03
  40.4040   -2.8182 4.3442e+03
  40.4040   -2.7576 4.5754e+03
  40.4040   -2.6970 4.8092e+03
  40.4040   -2.6364 5.0452e+03
  40.4040   -2.5758 5.2830e+03
  40.4040   -2.5152 5.5221e+03
  40.4040   -2.4545 5.7620e+03
  40.4040   -2.3939 6.0023e+03
  40.4040   -2.3333 6.2425e+03
  40.4040   -2.2727 6.4823e+03
  40.4040   -2.2121 6.7211e+03
  40.4040   -2.1515 6.9586e+03
  40.4040   -2.0909 7.1942e+03
  40.4040   -2.0303 7.4276e+03
  40.4040   -1.9697 7.6584e+03
  40.4040   -1.9091 7.8860e+03
  40.4040   -1.8485 8.1101e+03
  40.4040   -1.7879 8.3302e+03
  40.4040   -1.7273 8.5461e+03
  40.4040   -1.6667 8.7572e+03
  40.4040   -1.6061 8.9632e+03
  40.4040   -1.5455 9.1637e+03
  40.4040   -1.4848 9.3584e+03
  40.4040   -1.4242 9.5477e+03
  40.4040   -1.3636 9.7315e+03
  40.4040   -1.3030 9.9095e+03
  40.4040   -1.2424 1.0081e+04
  40.4040   -1.1818 1.0246e+04
  40.4040   -1.1212 1.0405e+04
  40.4040   -1.0606 1.0556e+04
  40.4040   -1.0000 1.0699e+04
  40.4040   -0.9394 1.0834e+04
  40.4040   -0.8788 1.0962e+04
  40.4040   -0.8182 1.1083e+04
  40.4040   -0.7576 1.1195e+04
  40.4040   -0.6970 1.1300e+04
  40.4040   -0.6364 1.1396e+04
  40.4040   -0.5758 1.1484e+04
  40.4040   -0.5152 1.1563e+04
  40.4040   -0.4545 1.1634e+04
  40.4040   -0.3939 1.1696e+04
  40.4040   -0.3333 1.1750e+04
  40.4040   -0.2727 1.1795e+04
  40.4040   -0.2121 1.1831e+04
  40.4040   -0.1515 1.1859e+04
  40.4040   -0.0909 1.1878e+04
  40.4040   -0.0303 1.1887e+04
  40.4040    0.0303 1.1887e+04
  40.4040    0.0909 1.1878e+04
  40.4040    0.1515 1.1859e+04
  40.4040    0.2121 1.1831e+04
  40.4040    0.2727 1.1795e+04
  40.4040    0.3333 1.1750e+04
  40.4040    0.3939 1.1696e+04
  40.4040    0.4545 1.1634e+04
  40.4040    0.5152 1.1563e+04
  40.4040    0.5758 1.1484e+04
  40.4040    0.6364 1.1396e+04
  40.4040    0.6970 1.1300e+04
  40.4040    0.7576 1.1195e+04
  40.4040    0.8182 1.1083e+04
  40.4040    0.8788 1.0962e+04
  40.4040    0.9394 1.0834e+04
  40.4040    1.0000 1.0699e+04
  40.4040    1.0606 1.0556e+04
  40.4040    1.1212 1.0405e+04
  40.4040    1.1818 1.0246e+04
  40.4040    1.2424 1.0081e+04
  40.4040    1.3030 9.9095e+03
  40.4040    1.3636 9.7315e+03
  40.4040    1.4242 9.5477e+03
  40.4040    1.4848 9.3584e+03
  40.4040    1.5455 9.1637e+03
  40.4040    1.6061 8.9632e+03
  40.4040    1.6667 8.7572e+03
  40.4040    1.7273 8.5461e+03
  40.4040    1.7879 8.3302e+03
  40.4040    1.8485 8.1101e+03
  40.4040    1.9091 7.8860e+03
  40.4040    1.9697 7.6584e+03
  40.4040    2.0303 7.4276e+03
  40.4040    2.0909 7.1942e+03
  40.4040    2.1515 6.9586e+03
  40.4040    2.2121 6.7211e+03
  40.4040    2.2727 6.4823e+03
  40.4040    2.3333 6.2425e+03
  40.4040    2.3939 6.0023e+03
  40.4040    2.4545 5.7620e+03
  40.4040    2.5152 5.5221e+03
  40.4040    2.5758 5.2830e+03
  40.4040    2.6364 5.0452e+03
  40.4040    2.6970 4.8092e+03
  40.4040    2.7576 4.5754e+03
  40.4040    2.8182 4.3442e+03
  40.4040    2.8788 4.1160e+03
  40.4040    2.9394 3.8913e+03
  40.4040    3.0000 3.6705e+03
  40.9091   -3.0000 3.4418e+03
  40.9091   -2.9394 3.6504e+03
  40.9091   -2.8788 3.8629e+03
  40.9091   -2.8182 4.0787e+03
  40.9091   -2.7576 4.2974e+03
  40.9091   -2.6970 4.5187e+03
  40.9091   -2.6364 4.7421e+03
  40.9091   -2.5758 4.9673e+03
  40.9091   -2.5152 5.1938e+03
  40.9091   -2.4545 5.4212e+03
  40.9091   -2.3939 5.6489e+03
  40.9091   -2.3333 5.8766e+03
  40.9091   -2.2727 6.1039e+03
  40.9091   -2.2121 6.3303e+03
  40.9091   -2.1515 6.5555e+03
  40.9091   -2.0909 6.7791e+03
  40.9091   -2.0303 7.0007e+03
  40.9091   -1.9697 7.2198e+03
  40.9091   -1.9091 7.4359e+03
  40.9091   -1.8485 7.6488e+03
  40.9091   -1.7879 7.8580e+03
  40.9091   -1.7273 8.0631e+03
  40.9091   -1.6667 8.2639e+03
  40.9091   -1.6061 8.4597e+03
  40.9091   -1.5455 8.6503e+03
  40.9091   -1.4848 8.8354e+03
  40.9091   -1.4242 9.0153e+03
  40.9091   -1.3636 9.1900e+03
  40.9091   -1.3030 9.3591e+03
  40.9091   -1.2424 9.5224e+03
  40.9091   -1.1818 9.6794e+03
  40.9091   -1.1212 9.8298e+03
  40.9091   -1.0606 9.9732e+03
  40.9091   -1.0000 1.0109e+04
  40.9091   -0.9394 1.0238e+04
  40.9091   -0.8788 1.0360e+04
  40.9091   -0.8182 1.0475e+04
  40.9091   -0.7576 1.0582e+04
  40.9091   -0.6970 1.0681e+04
  40.9091   -0.6364 1.0773e+04
  40.9091   -0.5758 1.0856e+04
  40.9091   -0.5152 1.0932e+04
  40.9091   -0.4545 1.0999e+04
  40.9091   -0.3939 1.1058e+04
  40.9091   -0.3333 1.1109e+04
  40.9091   -0.2727 1.1152e+04
  40.9091   -0.2121 1.1187e+04
  40.9091   -0.1515 1.1213e+04
  40.9091   -0.0909 1.1231e+04
  40.9091   -0.0303 1.1240e+04
  40.9091    0.0303 1.1240e+04
  40.9091    0.0909 1.1231e+04
  40.9091    0.1515 1.1213e+04
  40.9091    0.2121 1.1187e+04
  40.9091    0.2727 1.1152e+04
  40.9091    0.3333 1.1109e+04
  40.9091    0.3939 1.1058e+04
  40.9091    0.4545 1.0999e+04
  40.9091    0.5152 1.0932e+04
  40.9091    0.5758 1.0856e+04
  40.9091    0.6364 1.0773e+04
  40.9091    0.6970 1.0681e+04
  40.9091    0.7576 1.0582e+04
  40.9091    0.8182 1.0475e+04
  40.9091    0.8788 1.0360e+04
  40.9091    0.9394 1.0238e+04
  40.9091    1.0000 1.0109e+04
  40.9091    1.0606 9.9732e+03
  40.9091    1.1212 9.8298e+03
  40.9091    1.1818 9.6794e+03
  40.9091    1.2424 9.5224e+03
  40.9091    1.3030 9.3591e+03
  40.9091    1.3636 9.1900e+03
  40.9091    1.4242 9.0153e+03
  40.9091    1.4848 8.8354e+03
  40.9091    1.5455 8.6503e+03
  40.9091    1.6061 8.4597e+03
  40.9091    1.6667 8.2639e+03
  40.9091    1.7273 8.0631e+03
  40.9091    1.7879 7.8580e+03
  40.9091    1.8485 7.6488e+03
  40.9091    1.9091 7.4359e+03
  40.9091    1.9697 7.2198e+03
  40.9091    2.0303 7.0007e+03
  40.9091    2.0909 6.7791e+03
  40.9091    2.1515 6.5555e+03
  40.9091    2.2121 6.3303e+03
  40.9091    2.2727 6.1039e+03
  40.9091    2.3333 5.8766e+03
  40.9091    2.3939 5.6489e+03
  40.9091    2.4545 5.4212e+03
  40.9091    2.5152 5.1938e+03
  40.9091    2.5758 4.9673e+03
  40.9091    2.6364 4.7421e+03
  40.9091    2.6970 4.5187e+03
  40.9091    2.7576 4.2974e+03
  40.9091    2.8182 4.0787e+03
  40.9091    2.8788 3.8629e+03
  40.9091    2.9394 3.6504e+03
  40.9091    3.0000 3.4418e+03
  41.4141   -3.0000 3.2291e+03
  41.4141   -2.9394 3.4264e+03
  41.4141   -2.8788 3.6273e+03
  41.4141   -2.8182 3.8315e+03
  41.4141   -2.7576 4.0385e+03
  41.4141   -2.6970 4.2481e+03
  41.4141   -2.6364 4.4597e+03
  41.4141   -2.5758 4.6730e+03
  41.4141   -2.5152 4.8877e+03
  41.4141   -2.4545 5.1033e+03
  41.4141   -2.3939 5.3193e+03
  41.4141   -2.3333 5.5352e+03
  41.4141   -2.2727 5.7508e+03
  41.4141   -2.2121 5.9656e+03
  41.4141   -2.1515 6.1794e+03
  41.4141   -2.0909 6.3916e+03
  41.4141   -2.0303 6.6020e+03
  41.4141   -1.9697 6.8101e+03
  41.4141   -1.9091 7.0155e+03
  41.4141   -1.8485 7.2179e+03
  41.4141   -1.7879 7.4168e+03
  41.4141   -1.7273 7.6118e+03
  41.4141   -1.6667 7.8027e+03
  41.4141   -1.6061 7.9889e+03
  41.4141   -1.5455 8.1702e+03
  41.4141   -1.4848 8.3463e+03
  41.4141   -1.4242 8.5174e+03
  41.4141   -1.3636 8.6835e+03
  41.4141   -1.3030 8.8443e+03
  41.4141   -1.2424 8.9996e+03
  41.4141   -1.1818 9.1489e+03
  41.4141   -1.1212 9.2919e+03
  41.4141   -1.0606 9.4283e+03
  41.4141   -1.0000 9.5579e+03
  41.4141   -0.9394 9.6805e+03
  41.4141   -0.8788 9.7965e+03
  41.4141   -0.8182 9.9054e+03
  41.4141   -0.7576 1.0007e+04
  41.4141   -0.6970 1.0102e+04
  41.4141   -0.6364 1.0189e+04
  41.4141   -0.5758 1.0269e+04
  41.4141   -0.5152 1.0341e+04
  41.4141   -0.4545 1.0405e+04
  41.4141   -0.3939 1.0461e+04
  41.4141   -0.3333 1.0510e+04
  41.4141   -0.2727 1.0551e+04
  41.4141   -0.2121 1.0583e+04
  41.4141   -0.1515 1.0608e+04
  41.4141   -0.0909 1.0625e+04
  41.4141   -0.0303 1.0634e+04
  41.4141    0.0303 1.0634e+04
  41.4141    0.0909 1.0625e+04
  41.4141    0.1515 1.0608e+04
  41.4141    0.2121 1.0583e+04
  41.4141    0.2727 1.0551e+04
  41.4141    0.3333 1.0510e+04
  41.4141    0.3939 1.0461e+04
  41.4141    0.4545 1.0405e+04
  41.4141    0.5152 1.0341e+04
  41.4141    0.5758 1.0269e+04
  41.4141    0.6364 1.0189e+04
  41.4141    0.6970 1.0102e+04
  41.4141    0.7576 1.0007e+04
  41.4141    0.8182 9.9054e+03
  41.4141    0.8788 9.7965e+03
  41.4141    0.9394 9.6805e+03
  41.4141    1.0000 9.5579e+03
  41.4141    1.0606 9.4283e+03
  41.4141    1.1212 9.2919e+03
  41.4141    1.1818 9.1489e+03
  41.4141    1.2424 8.9996e+03
  41.4141    1.3030 8.8443e+03
  41.4141    1.3636 8.6835e+03
  41.4141    1.4242 8.5174e+03
  41.4141    1.4848 8.3463e+03
  41.4141    1.5455 8.1702e+03
  41.4141    1.6061 7.9889e+03
  41.4141    1.6667 7.8027e+03
  41.4141    1.7273 7.6118e+03
  41.4141    1.7879 7.4168e+03
  41.4141    1.8485 7.2179e+03
  41.4141    1.9091 7.0155e+03
  41.4141    1.9697 6.8101e+03
  41.4141    2.0303 6.6020e+03
  41.4141    2.0909 6.3916e+03
  41.4141    2.1515 6.1794e+03
  41.4141    2.2121 5.9656e+03
  41.4141    2.2727 5.7508e+03
  41.4141    2.3333 5.5352e+03
  41.4141    2.3939 5.3193e+03
  41.4141    2.4545 5.1033e+03
  41.4141    2.5152 4.8877e+03
  41.4141    2.5758 4.6730e+03
  41.4141    2.6364 4.4597e+03
  41.4141    2.6970 4.2481e+03
  41.4141    2.7576 4.0385e+03
  41.4141    2.8182 3.8315e+03
  41.4141    2.8788 3.6273e+03
  41.4141    2.9394 3.4264e+03
  41.4141    3.0000 3.2291e+03
  41.9192   -3.0000 3.0312e+03
  41.9192   -2.9394 3.2178e+03
  41.9192   -2.8788 3.4079e+03
  41.9192   -2.8182 3.6012e+03
  41.9192   -2.7576 3.7973e+03
  41.9192   -2.6970 3.9958e+03
  41.9192   -2.6364 4.1964e+03
  41.9192   -2.5758 4.3986e+03
  41.9192   -2.5152 4.6022e+03
  41.9192   -2.4545 4.8067e+03
  41.9192   -2.3939 5.0116e+03
  41.9192   -2.3333 5.2165e+03
  41.9192   -2.2727 5.4211e+03
  41.9192   -2.2121 5.6250e+03
  41.9192   -2.1515 5.8280e+03
  41.9192   -2.0909 6.0296e+03
  41.9192   -2.0303 6.2294e+03
  41.9192   -1.9697 6.4272e+03
  41.9192   -1.9091 6.6225e+03
  41.9192   -1.8485 6.8150e+03
  41.9192   -1.7879 7.0041e+03
  41.9192   -1.7273 7.1897e+03
  41.9192   -1.6667 7.3713e+03
  41.9192   -1.6061 7.5485e+03
  41.9192   -1.5455 7.7211e+03
  41.9192   -1.4848 7.8885e+03
  41.9192   -1.4242 8.0513e+03
  41.9192   -1.3636 8.2094e+03
  41.9192   -1.3030 8.3624e+03
  41.9192   -1.2424 8.5101e+03
  41.9192   -1.1818 8.6522e+03
  41.9192   -1.1212 8.7883e+03
  41.9192   -1.0606 8.9182e+03
  41.9192   -1.0000 9.0415e+03
  41.9192   -0.9394 9.1582e+03
  41.9192   -0.8788 9.2686e+03
  41.9192   -0.8182 9.3724e+03
  41.9192   -0.7576 9.4694e+03
  41.9192   -0.6970 9.5595e+03
  41.9192   -0.6364 9.6426e+03
  41.9192   -0.5758 9.7184e+03
  41.9192   -0.5152 9.7868e+03
  41.9192   -0.4545 9.8478e+03
  41.9192   -0.3939 9.9015e+03
  41.9192   -0.3333 9.9478e+03
  41.9192   -0.2727 9.9867e+03
  41.9192   -0.2121 1.0018e+04
  41.9192   -0.1515 1.0042e+04
  41.9192   -0.0909 1.0058e+04
  41.9192   -0.0303 1.0066e+04
  41.9192    0.0303 1.0066e+04
  41.9192    0.0909 1.0058e+04
  41.9192    0.1515 1.0042e+04
  41.9192    0.2121 1.0018e+04
  41.9192    0.2727 9.9867e+03
  41.9192    0.3333 9.9478e+03
  41.9192    0.3939 9.9015e+03
  41.9192    0.4545 9.8478e+03
  41.9192    0.5152 9.7868e+03
  41.9192    0.5758 9.7184e+03
  41.9192    0.6364 9.6426e+03
  41.9192    0.6970 9.5595e+03
  41.9192    0.7576 9.4694e+03
  41.9192    0.8182 9.3724e+03
  41.9192    0.8788 9.2686e+03
  41.9192    0.9394 9.1582e+03
  41.9192    1.0000 9.0415e+03
  41.9192    1.0606 8.9182e+03
  41.9192    1.1212 8.7883e+03
  41.9192    1.1818 8.6522e+03
  41.9192    1.2424 8.5101e+03
  41.9192    1.3030 8.3624e+03
  41.9192    1.3636 8.2094e+03
