3.33004750e-01,1.17113462e+02,-5.63505956e-01,-4.07153375e-01,1.17097916e+02,2.00000000e+00
6.66009500e-01,1.01779757e+03,9.64491073e+00,2.54639532e+01,1.01743172e+03,-2.40000000e+01
3.33004750e-01,1.40973803e+02,1.50826409e-01,4.86908884e-01,-1.40961681e+02,-3.00000000e+00
3.33004750e-01,2.20586273e+02,-1.50826409e-01,-4.86908884e-01,-2.20578527e+02,-3.00000000e+00
3.33004750e-01,1.82451637e+01,6.57634812e-01,8.93794174e-01,-1.81244840e+01,-2.00000000e+00
3.33004750e-01,3.09351373e+01,-6.57634812e-01,-8.93794174e-01,-3.08641157e+01,-2.00000000e+00
6.66009500e-01,4.67100234e+02,-1.36697504e+01,3.65593839e+01,-4.65463232e+02,-2.40000000e+01
6.66009500e-01,2.43268271e+01,-6.03534605e+00,-8.27160149e+00,-2.19952720e+01,2.40000000e+01
6.66009500e-01,2.81877829e+01,-1.65889062e+01,2.26629619e+01,1.60988446e+00,-2.40000000e+01
3.33004750e-01,1.94549577e+00,3.46510481e-01,-1.26176049e-01,7.00881497e-01,-2.00000000e+00
3.33004750e-01,2.05439168e+00,-3.46510481e-01,1.26176049e-01,9.62707780e-01,-2.00000000e+00
3.33004750e-01,8.11600567e+00,-3.74831545e-01,5.13076922e-01,-7.89354625e+00,1.00000000e+00
3.33004750e-01,2.94977955e+00,3.74831545e-01,-5.13076922e-01,-2.26709589e+00,1.00000000e+00
6.66009500e-01,4.60498026e+01,-1.42431358e+01,1.62439488e+01,4.06287312e+01,2.40000000e+01
3.33004750e-01,2.14883545e+00,-9.86330587e-01,-5.01495477e-01,-4.85200020e-01,3.00000000e+00
3.33004750e-01,2.44179854e+00,9.86330587e-01,5.01495477e-01,1.25710197e+00,3.00000000e+00
6.66009500e-01,2.09679609e+01,-1.04142091e+01,-1.62935002e+00,-1.80384900e+01,2.40000000e+01
6.66009500e-01,1.78640227e+01,5.15977019e+00,1.66479859e+01,-3.49097652e+00,2.40000000e+01
6.66009500e-01,2.36326135e+02,4.79050321e-01,-2.29625804e+00,-2.36307812e+02,2.40000000e+01
6.66009500e-01,1.43327989e+02,-3.72990521e+01,-3.13312978e+00,-1.38342759e+02,-2.40000000e+01
6.66009500e-01,1.71429636e+02,1.30086152e+01,2.26344590e+01,1.69420835e+02,2.40000000e+01
3.33004750e-01,5.81911538e+01,-3.24179321e+00,-2.18849644e+00,5.80323523e+01,2.00000000e+00
3.33004750e-01,6.44056403e+01,3.24179321e+00,2.18849644e+00,6.42621975e+01,2.00000000e+00
3.33004750e-01,3.58767985e+02,1.82810728e+01,-9.29124409e+00,-3.58177030e+02,2.30000000e+01
3.33004750e-01,3.11274891e+01,-1.82810728e+01,9.29124409e+00,-2.33503321e+01,2.30000000e+01
6.66009500e-01,1.74142572e+02,2.38647355e+01,-2.88797430e+01,1.70055616e+02,-2.40000000e+01
6.66009500e-01,6.47460862e+02,-1.58823151e+01,5.73836483e+00,-6.47238158e+02,-2.40000000e+01
3.33004750e-01,2.79077742e+00,-1.41968801e+00,-1.59166665e+00,2.85994465e-01,-2.00000000e+00
3.33004750e-01,2.89606806e+00,1.41968801e+00,1.59166665e+00,8.24963315e-01,-2.00000000e+00
6.66009500e-01,3.53290681e+01,-7.76498144e+00,1.61372843e+01,3.04019480e+01,2.40000000e+01
3.33004750e-01,2.65859385e+02,-2.54801517e+01,2.66099963e+01,-2.63288292e+02,2.30000000e+01
3.33004750e-01,1.02467252e+03,2.54801517e+01,-2.66099963e+01,-1.02400844e+03,2.30000000e+01
3.33004750e-01,3.22693355e+02,-9.02297178e-01,-8.48306891e-01,-3.22686086e+02,-2.00000000e+00
3.33004750e-01,4.88362398e+02,9.02297178e-01,8.48306891e-01,-4.88357594e+02,-2.00000000e+00
3.33004750e-01,1.33788786e+01,9.15571006e-02,-1.02406037e+00,-1.32204229e+01,-2.00000000e+00
3.33004750e-01,2.05301100e+00,-9.15571006e-02,1.02406037e+00,6.54416395e-03,-2.00000000e+00
3.33004750e-01,6.61571956e+00,-1.21759748e+00,-4.01896206e+00,-4.79326785e+00,2.00000000e+00
3.33004750e-01,1.10627967e+01,1.21759748e+00,4.01896206e+00,-1.00793424e+01,2.00000000e+00
3.33004750e-01,8.54822204e+00,1.11409645e+00,-1.55236554e+00,8.14022858e+00,-4.00000000e+00
3.33004750e-01,2.88737704e+01,-1.11409645e+00,1.55236554e+00,2.87556228e+01,-4.00000000e+00
3.33004750e-01,6.50764564e+02,-2.67044282e+00,-8.80070422e-01,-6.50756064e+02,2.00000000e+00
3.33004750e-01,5.01348136e+01,2.67044282e+00,8.80070422e-01,-5.00243542e+01,2.00000000e+00
3.33004750e-01,1.06230075e+03,-7.54323266e-01,6.32930515e-01,1.06229881e+03,-2.00000000e+00
3.33004750e-01,2.85412241e+02,7.54323266e-01,-6.32930515e-01,2.85405011e+02,-2.00000000e+00
6.66009500e-01,9.01731580e+01,2.95434203e+01,-6.80325965e+00,-8.49054925e+01,2.40000000e+01
3.33004750e-01,2.35380746e+01,5.72186741e+00,9.91779604e-02,-2.27625487e+01,2.00000000e+00
3.33004750e-01,5.38828022e+01,-5.72186741e+00,-9.91779604e-02,-5.35485671e+01,2.00000000e+00
