# Job started on: Sat Feb 21 16:27:05 CET 2026 ..
# FONLL heavy quark hadroproduction cross section, calculated on Sat Feb 21 16:27:23 CET 2026
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = meson (meson = D0). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 1
# ebeam1 = 7000, ebeam2 = 7000
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# ymin  = -3
# ymax  = 3
# cross section is ds/dpt/dy (pb/GeV)
# pt         y       central
   3.0303   -1.4242 1.2430e+08
   3.0303   -1.3636 1.2488e+08
   3.0303   -1.3030 1.2543e+08
   3.0303   -1.2424 1.2596e+08
   3.0303   -1.1818 1.2646e+08
   3.0303   -1.1212 1.2693e+08
   3.0303   -1.0606 1.2738e+08
   3.0303   -1.0000 1.2781e+08
   3.0303   -0.9394 1.2821e+08
   3.0303   -0.8788 1.2859e+08
   3.0303   -0.8182 1.2894e+08
   3.0303   -0.7576 1.2927e+08
   3.0303   -0.6970 1.2957e+08
   3.0303   -0.6364 1.2985e+08
   3.0303   -0.5758 1.3010e+08
   3.0303   -0.5152 1.3033e+08
   3.0303   -0.4545 1.3054e+08
   3.0303   -0.3939 1.3072e+08
   3.0303   -0.3333 1.3087e+08
   3.0303   -0.2727 1.3100e+08
   3.0303   -0.2121 1.3110e+08
   3.0303   -0.1515 1.3119e+08
   3.0303   -0.0909 1.3124e+08
   3.0303   -0.0303 1.3127e+08
   3.0303    0.0303 1.3127e+08
   3.0303    0.0909 1.3124e+08
   3.0303    0.1515 1.3119e+08
   3.0303    0.2121 1.3110e+08
   3.0303    0.2727 1.3100e+08
   3.0303    0.3333 1.3087e+08
   3.0303    0.3939 1.3072e+08
   3.0303    0.4545 1.3054e+08
   3.0303    0.5152 1.3033e+08
   3.0303    0.5758 1.3010e+08
   3.0303    0.6364 1.2985e+08
   3.0303    0.6970 1.2957e+08
   3.0303    0.7576 1.2927e+08
   3.0303    0.8182 1.2894e+08
   3.0303    0.8788 1.2859e+08
   3.0303    0.9394 1.2821e+08
   3.0303    1.0000 1.2781e+08
   3.0303    1.0606 1.2738e+08
   3.0303    1.1212 1.2693e+08
   3.0303    1.1818 1.2646e+08
   3.0303    1.2424 1.2596e+08
   3.0303    1.3030 1.2543e+08
   3.0303    1.3636 1.2488e+08
   3.0303    1.4242 1.2430e+08
   3.0303    1.4848 1.2370e+08
   3.0303    1.5455 1.2307e+08
   3.0303    1.6061 1.2241e+08
   3.0303    1.6667 1.2173e+08
   3.0303    1.7273 1.2103e+08
   3.0303    1.7879 1.2029e+08
   3.0303    1.8485 1.1953e+08
   3.0303    1.9091 1.1874e+08
   3.0303    1.9697 1.1792e+08
   3.0303    2.0303 1.1708e+08
   3.0303    2.0909 1.1620e+08
   3.0303    2.1515 1.1530e+08
   3.0303    2.2121 1.1437e+08
   3.0303    2.2727 1.1342e+08
   3.0303    2.3333 1.1243e+08
   3.0303    2.3939 1.1142e+08
   3.0303    2.4545 1.1038e+08
   3.0303    2.5152 1.0931e+08
   3.0303    2.5758 1.0820e+08
   3.0303    2.6364 1.0708e+08
   3.0303    2.6970 1.0592e+08
   3.0303    2.7576 1.0474e+08
   3.0303    2.8182 1.0352e+08
   3.0303    2.8788 1.0228e+08
   3.0303    2.9394 1.0101e+08
   3.0303    3.0000 9.9708e+07
   3.5354   -3.0000 6.8390e+07
   3.5354   -2.9394 6.9381e+07
   3.5354   -2.8788 7.0353e+07
   3.5354   -2.8182 7.1304e+07
   3.5354   -2.7576 7.2234e+07
   3.5354   -2.6970 7.3144e+07
   3.5354   -2.6364 7.4032e+07
   3.5354   -2.5758 7.4900e+07
   3.5354   -2.5152 7.5746e+07
   3.5354   -2.4545 7.6572e+07
   3.5354   -2.3939 7.7377e+07
   3.5354   -2.3333 7.8163e+07
   3.5354   -2.2727 7.8927e+07
   3.5354   -2.2121 7.9671e+07
   3.5354   -2.1515 8.0394e+07
   3.5354   -2.0909 8.1096e+07
   3.5354   -2.0303 8.1776e+07
   3.5354   -1.9697 8.2435e+07
   3.5354   -1.9091 8.3073e+07
   3.5354   -1.8485 8.3690e+07
   3.5354   -1.7879 8.4287e+07
   3.5354   -1.7273 8.4862e+07
   3.5354   -1.6667 8.5417e+07
   3.5354   -1.6061 8.5951e+07
   3.5354   -1.5455 8.6465e+07
   3.5354   -1.4848 8.6959e+07
   3.5354   -1.4242 8.7433e+07
   3.5354   -1.3636 8.7887e+07
   3.5354   -1.3030 8.8321e+07
   3.5354   -1.2424 8.8736e+07
   3.5354   -1.1818 8.9131e+07
   3.5354   -1.1212 8.9506e+07
   3.5354   -1.0606 8.9862e+07
   3.5354   -1.0000 9.0198e+07
   3.5354   -0.9394 9.0515e+07
   3.5354   -0.8788 9.0812e+07
   3.5354   -0.8182 9.1090e+07
   3.5354   -0.7576 9.1349e+07
   3.5354   -0.6970 9.1589e+07
   3.5354   -0.6364 9.1809e+07
   3.5354   -0.5758 9.2010e+07
   3.5354   -0.5152 9.2191e+07
   3.5354   -0.4545 9.2353e+07
   3.5354   -0.3939 9.2496e+07
   3.5354   -0.3333 9.2619e+07
   3.5354   -0.2727 9.2723e+07
   3.5354   -0.2121 9.2806e+07
   3.5354   -0.1515 9.2871e+07
   3.5354   -0.0909 9.2915e+07
   3.5354   -0.0303 9.2940e+07
   3.5354    0.0303 9.2940e+07
   3.5354    0.0909 9.2915e+07
   3.5354    0.1515 9.2871e+07
   3.5354    0.2121 9.2806e+07
   3.5354    0.2727 9.2723e+07
   3.5354    0.3333 9.2619e+07
   3.5354    0.3939 9.2496e+07
   3.5354    0.4545 9.2353e+07
   3.5354    0.5152 9.2191e+07
   3.5354    0.5758 9.2010e+07
   3.5354    0.6364 9.1809e+07
   3.5354    0.6970 9.1589e+07
   3.5354    0.7576 9.1349e+07
   3.5354    0.8182 9.1090e+07
   3.5354    0.8788 9.0812e+07
   3.5354    0.9394 9.0515e+07
   3.5354    1.0000 9.0198e+07
   3.5354    1.0606 8.9862e+07
   3.5354    1.1212 8.9506e+07
   3.5354    1.1818 8.9131e+07
   3.5354    1.2424 8.8736e+07
   3.5354    1.3030 8.8321e+07
   3.5354    1.3636 8.7887e+07
   3.5354    1.4242 8.7433e+07
   3.5354    1.4848 8.6959e+07
   3.5354    1.5455 8.6465e+07
   3.5354    1.6061 8.5951e+07
   3.5354    1.6667 8.5417e+07
   3.5354    1.7273 8.4862e+07
   3.5354    1.7879 8.4287e+07
   3.5354    1.8485 8.3690e+07
   3.5354    1.9091 8.3073e+07
   3.5354    1.9697 8.2435e+07
   3.5354    2.0303 8.1776e+07
   3.5354    2.0909 8.1096e+07
   3.5354    2.1515 8.0394e+07
   3.5354    2.2121 7.9671e+07
   3.5354    2.2727 7.8927e+07
   3.5354    2.3333 7.8163e+07
   3.5354    2.3939 7.7377e+07
   3.5354    2.4545 7.6572e+07
   3.5354    2.5152 7.5746e+07
   3.5354    2.5758 7.4900e+07
   3.5354    2.6364 7.4032e+07
   3.5354    2.6970 7.3144e+07
   3.5354    2.7576 7.2234e+07
   3.5354    2.8182 7.1304e+07
   3.5354    2.8788 7.0353e+07
   3.5354    2.9394 6.9381e+07
   3.5354    3.0000 6.8390e+07
   4.0404   -3.0000 4.7108e+07
   4.0404   -2.9394 4.7855e+07
   4.0404   -2.8788 4.8588e+07
   4.0404   -2.8182 4.9306e+07
   4.0404   -2.7576 5.0009e+07
   4.0404   -2.6970 5.0696e+07
   4.0404   -2.6364 5.1369e+07
   4.0404   -2.5758 5.2026e+07
   4.0404   -2.5152 5.2667e+07
   4.0404   -2.4545 5.3293e+07
   4.0404   -2.3939 5.3905e+07
   4.0404   -2.3333 5.4501e+07
   4.0404   -2.2727 5.5083e+07
   4.0404   -2.2121 5.5649e+07
   4.0404   -2.1515 5.6200e+07
   4.0404   -2.0909 5.6735e+07
   4.0404   -2.0303 5.7255e+07
   4.0404   -1.9697 5.7759e+07
   4.0404   -1.9091 5.8247e+07
   4.0404   -1.8485 5.8720e+07
   4.0404   -1.7879 5.9177e+07
   4.0404   -1.7273 5.9618e+07
   4.0404   -1.6667 6.0045e+07
   4.0404   -1.6061 6.0455e+07
   4.0404   -1.5455 6.0850e+07
   4.0404   -1.4848 6.1231e+07
   4.0404   -1.4242 6.1595e+07
   4.0404   -1.3636 6.1945e+07
   4.0404   -1.3030 6.2279e+07
   4.0404   -1.2424 6.2599e+07
   4.0404   -1.1818 6.2903e+07
   4.0404   -1.1212 6.3193e+07
   4.0404   -1.0606 6.3467e+07
   4.0404   -1.0000 6.3727e+07
   4.0404   -0.9394 6.3971e+07
   4.0404   -0.8788 6.4201e+07
   4.0404   -0.8182 6.4416e+07
   4.0404   -0.7576 6.4616e+07
   4.0404   -0.6970 6.4801e+07
   4.0404   -0.6364 6.4971e+07
   4.0404   -0.5758 6.5126e+07
   4.0404   -0.5152 6.5267e+07
   4.0404   -0.4545 6.5393e+07
   4.0404   -0.3939 6.5503e+07
   4.0404   -0.3333 6.5598e+07
   4.0404   -0.2727 6.5678e+07
   4.0404   -0.2121 6.5744e+07
   4.0404   -0.1515 6.5793e+07
   4.0404   -0.0909 6.5828e+07
   4.0404   -0.0303 6.5847e+07
   4.0404    0.0303 6.5847e+07
   4.0404    0.0909 6.5828e+07
   4.0404    0.1515 6.5793e+07
   4.0404    0.2121 6.5744e+07
   4.0404    0.2727 6.5678e+07
   4.0404    0.3333 6.5598e+07
   4.0404    0.3939 6.5503e+07
   4.0404    0.4545 6.5393e+07
   4.0404    0.5152 6.5267e+07
   4.0404    0.5758 6.5126e+07
   4.0404    0.6364 6.4971e+07
   4.0404    0.6970 6.4801e+07
   4.0404    0.7576 6.4616e+07
   4.0404    0.8182 6.4416e+07
   4.0404    0.8788 6.4201e+07
   4.0404    0.9394 6.3971e+07
   4.0404    1.0000 6.3727e+07
   4.0404    1.0606 6.3467e+07
   4.0404    1.1212 6.3193e+07
   4.0404    1.1818 6.2903e+07
   4.0404    1.2424 6.2599e+07
   4.0404    1.3030 6.2279e+07
   4.0404    1.3636 6.1945e+07
   4.0404    1.4242 6.1595e+07
   4.0404    1.4848 6.1231e+07
   4.0404    1.5455 6.0850e+07
   4.0404    1.6061 6.0455e+07
   4.0404    1.6667 6.0045e+07
   4.0404    1.7273 5.9618e+07
   4.0404    1.7879 5.9177e+07
   4.0404    1.8485 5.8720e+07
   4.0404    1.9091 5.8247e+07
   4.0404    1.9697 5.7759e+07
   4.0404    2.0303 5.7255e+07
   4.0404    2.0909 5.6735e+07
   4.0404    2.1515 5.6200e+07
   4.0404    2.2121 5.5649e+07
   4.0404    2.2727 5.5083e+07
   4.0404    2.3333 5.4501e+07
   4.0404    2.3939 5.3905e+07
   4.0404    2.4545 5.3293e+07
   4.0404    2.5152 5.2667e+07
   4.0404    2.5758 5.2026e+07
   4.0404    2.6364 5.1369e+07
   4.0404    2.6970 5.0696e+07
   4.0404    2.7576 5.0009e+07
   4.0404    2.8182 4.9306e+07
   4.0404    2.8788 4.8588e+07
   4.0404    2.9394 4.7855e+07
   4.0404    3.0000 4.7108e+07
   4.5455   -3.0000 3.2819e+07
   4.5455   -2.9394 3.3381e+07
   4.5455   -2.8788 3.3934e+07
   4.5455   -2.8182 3.4476e+07
   4.5455   -2.7576 3.5007e+07
   4.5455   -2.6970 3.5527e+07
   4.5455   -2.6364 3.6036e+07
   4.5455   -2.5758 3.6534e+07
   4.5455   -2.5152 3.7020e+07
   4.5455   -2.4545 3.7494e+07
   4.5455   -2.3939 3.7957e+07
   4.5455   -2.3333 3.8409e+07
   4.5455   -2.2727 3.8849e+07
   4.5455   -2.2121 3.9278e+07
   4.5455   -2.1515 3.9696e+07
   4.5455   -2.0909 4.0102e+07
   4.5455   -2.0303 4.0496e+07
   4.5455   -1.9697 4.0879e+07
   4.5455   -1.9091 4.1251e+07
   4.5455   -1.8485 4.1611e+07
   4.5455   -1.7879 4.1960e+07
   4.5455   -1.7273 4.2297e+07
   4.5455   -1.6667 4.2623e+07
   4.5455   -1.6061 4.2937e+07
   4.5455   -1.5455 4.3240e+07
   4.5455   -1.4848 4.3531e+07
   4.5455   -1.4242 4.3810e+07
   4.5455   -1.3636 4.4078e+07
   4.5455   -1.3030 4.4335e+07
   4.5455   -1.2424 4.4580e+07
   4.5455   -1.1818 4.4813e+07
   4.5455   -1.1212 4.5035e+07
   4.5455   -1.0606 4.5245e+07
   4.5455   -1.0000 4.5444e+07
   4.5455   -0.9394 4.5632e+07
   4.5455   -0.8788 4.5808e+07
   4.5455   -0.8182 4.5972e+07
   4.5455   -0.7576 4.6126e+07
   4.5455   -0.6970 4.6268e+07
   4.5455   -0.6364 4.6399e+07
   4.5455   -0.5758 4.6519e+07
   4.5455   -0.5152 4.6626e+07
   4.5455   -0.4545 4.6723e+07
   4.5455   -0.3939 4.6808e+07
   4.5455   -0.3333 4.6881e+07
   4.5455   -0.2727 4.6943e+07
   4.5455   -0.2121 4.6994e+07
   4.5455   -0.1515 4.7032e+07
   4.5455   -0.0909 4.7059e+07
   4.5455   -0.0303 4.7074e+07
   4.5455    0.0303 4.7074e+07
   4.5455    0.0909 4.7059e+07
   4.5455    0.1515 4.7032e+07
   4.5455    0.2121 4.6994e+07
   4.5455    0.2727 4.6943e+07
   4.5455    0.3333 4.6881e+07
   4.5455    0.3939 4.6808e+07
   4.5455    0.4545 4.6723e+07
   4.5455    0.5152 4.6626e+07
   4.5455    0.5758 4.6519e+07
   4.5455    0.6364 4.6399e+07
   4.5455    0.6970 4.6268e+07
   4.5455    0.7576 4.6126e+07
   4.5455    0.8182 4.5972e+07
   4.5455    0.8788 4.5808e+07
   4.5455    0.9394 4.5632e+07
   4.5455    1.0000 4.5444e+07
   4.5455    1.0606 4.5245e+07
   4.5455    1.1212 4.5035e+07
   4.5455    1.1818 4.4813e+07
   4.5455    1.2424 4.4580e+07
   4.5455    1.3030 4.4335e+07
   4.5455    1.3636 4.4078e+07
   4.5455    1.4242 4.3810e+07
   4.5455    1.4848 4.3531e+07
   4.5455    1.5455 4.3240e+07
   4.5455    1.6061 4.2937e+07
   4.5455    1.6667 4.2623e+07
   4.5455    1.7273 4.2297e+07
   4.5455    1.7879 4.1960e+07
   4.5455    1.8485 4.1611e+07
   4.5455    1.9091 4.1251e+07
   4.5455    1.9697 4.0879e+07
   4.5455    2.0303 4.0496e+07
   4.5455    2.0909 4.0102e+07
   4.5455    2.1515 3.9696e+07
   4.5455    2.2121 3.9278e+07
   4.5455    2.2727 3.8849e+07
   4.5455    2.3333 3.8409e+07
   4.5455    2.3939 3.7957e+07
   4.5455    2.4545 3.7494e+07
   4.5455    2.5152 3.7020e+07
   4.5455    2.5758 3.6534e+07
   4.5455    2.6364 3.6036e+07
   4.5455    2.6970 3.5527e+07
   4.5455    2.7576 3.5007e+07
   4.5455    2.8182 3.4476e+07
   4.5455    2.8788 3.3934e+07
   4.5455    2.9394 3.3381e+07
   4.5455    3.0000 3.2819e+07
   5.0505   -3.0000 2.3230e+07
   5.0505   -2.9394 2.3655e+07
   5.0505   -2.8788 2.4073e+07
   5.0505   -2.8182 2.4485e+07
   5.0505   -2.7576 2.4888e+07
   5.0505   -2.6970 2.5284e+07
   5.0505   -2.6364 2.5672e+07
   5.0505   -2.5758 2.6051e+07
   5.0505   -2.5152 2.6421e+07
   5.0505   -2.4545 2.6782e+07
   5.0505   -2.3939 2.7135e+07
   5.0505   -2.3333 2.7480e+07
   5.0505   -2.2727 2.7816e+07
   5.0505   -2.2121 2.8143e+07
   5.0505   -2.1515 2.8462e+07
   5.0505   -2.0909 2.8772e+07
   5.0505   -2.0303 2.9073e+07
   5.0505   -1.9697 2.9366e+07
   5.0505   -1.9091 2.9650e+07
   5.0505   -1.8485 2.9926e+07
   5.0505   -1.7879 3.0194e+07
   5.0505   -1.7273 3.0452e+07
   5.0505   -1.6667 3.0703e+07
   5.0505   -1.6061 3.0944e+07
   5.0505   -1.5455 3.1176e+07
   5.0505   -1.4848 3.1400e+07
   5.0505   -1.4242 3.1615e+07
   5.0505   -1.3636 3.1821e+07
   5.0505   -1.3030 3.2018e+07
   5.0505   -1.2424 3.2206e+07
   5.0505   -1.1818 3.2386e+07
   5.0505   -1.1212 3.2557e+07
   5.0505   -1.0606 3.2719e+07
   5.0505   -1.0000 3.2872e+07
   5.0505   -0.9394 3.3016e+07
   5.0505   -0.8788 3.3152e+07
   5.0505   -0.8182 3.3279e+07
   5.0505   -0.7576 3.3397e+07
   5.0505   -0.6970 3.3506e+07
   5.0505   -0.6364 3.3607e+07
   5.0505   -0.5758 3.3699e+07
   5.0505   -0.5152 3.3782e+07
   5.0505   -0.4545 3.3856e+07
   5.0505   -0.3939 3.3921e+07
   5.0505   -0.3333 3.3978e+07
   5.0505   -0.2727 3.4026e+07
   5.0505   -0.2121 3.4065e+07
   5.0505   -0.1515 3.4094e+07
   5.0505   -0.0909 3.4115e+07
   5.0505   -0.0303 3.4127e+07
   5.0505    0.0303 3.4127e+07
   5.0505    0.0909 3.4115e+07
   5.0505    0.1515 3.4094e+07
   5.0505    0.2121 3.4065e+07
   5.0505    0.2727 3.4026e+07
   5.0505    0.3333 3.3978e+07
   5.0505    0.3939 3.3921e+07
   5.0505    0.4545 3.3856e+07
   5.0505    0.5152 3.3782e+07
   5.0505    0.5758 3.3699e+07
   5.0505    0.6364 3.3607e+07
   5.0505    0.6970 3.3506e+07
   5.0505    0.7576 3.3397e+07
   5.0505    0.8182 3.3279e+07
   5.0505    0.8788 3.3152e+07
   5.0505    0.9394 3.3016e+07
   5.0505    1.0000 3.2872e+07
   5.0505    1.0606 3.2719e+07
   5.0505    1.1212 3.2557e+07
   5.0505    1.1818 3.2386e+07
   5.0505    1.2424 3.2206e+07
   5.0505    1.3030 3.2018e+07
   5.0505    1.3636 3.1821e+07
   5.0505    1.4242 3.1615e+07
   5.0505    1.4848 3.1400e+07
   5.0505    1.5455 3.1176e+07
   5.0505    1.6061 3.0944e+07
   5.0505    1.6667 3.0703e+07
   5.0505    1.7273 3.0452e+07
   5.0505    1.7879 3.0194e+07
   5.0505    1.8485 2.9926e+07
   5.0505    1.9091 2.9650e+07
   5.0505    1.9697 2.9366e+07
   5.0505    2.0303 2.9073e+07
   5.0505    2.0909 2.8772e+07
   5.0505    2.1515 2.8462e+07
   5.0505    2.2121 2.8143e+07
   5.0505    2.2727 2.7816e+07
   5.0505    2.3333 2.7480e+07
   5.0505    2.3939 2.7135e+07
   5.0505    2.4545 2.6782e+07
   5.0505    2.5152 2.6421e+07
   5.0505    2.5758 2.6051e+07
   5.0505    2.6364 2.5672e+07
   5.0505    2.6970 2.5284e+07
   5.0505    2.7576 2.4888e+07
   5.0505    2.8182 2.4485e+07
   5.0505    2.8788 2.4073e+07
   5.0505    2.9394 2.3655e+07
   5.0505    3.0000 2.3230e+07
   5.5556   -3.0000 1.6713e+07
   5.5556   -2.9394 1.7038e+07
   5.5556   -2.8788 1.7357e+07
   5.5556   -2.8182 1.7672e+07
   5.5556   -2.7576 1.7981e+07
   5.5556   -2.6970 1.8284e+07
   5.5556   -2.6364 1.8582e+07
   5.5556   -2.5758 1.8873e+07
   5.5556   -2.5152 1.9157e+07
   5.5556   -2.4545 1.9435e+07
   5.5556   -2.3939 1.9707e+07
   5.5556   -2.3333 1.9972e+07
   5.5556   -2.2727 2.0231e+07
   5.5556   -2.2121 2.0483e+07
   5.5556   -2.1515 2.0729e+07
   5.5556   -2.0909 2.0968e+07
   5.5556   -2.0303 2.1201e+07
   5.5556   -1.9697 2.1426e+07
   5.5556   -1.9091 2.1646e+07
   5.5556   -1.8485 2.1859e+07
   5.5556   -1.7879 2.2065e+07
   5.5556   -1.7273 2.2265e+07
   5.5556   -1.6667 2.2458e+07
   5.5556   -1.6061 2.2645e+07
   5.5556   -1.5455 2.2825e+07
   5.5556   -1.4848 2.2998e+07
   5.5556   -1.4242 2.3164e+07
   5.5556   -1.3636 2.3323e+07
   5.5556   -1.3030 2.3476e+07
   5.5556   -1.2424 2.3622e+07
   5.5556   -1.1818 2.3761e+07
   5.5556   -1.1212 2.3894e+07
   5.5556   -1.0606 2.4019e+07
   5.5556   -1.0000 2.4138e+07
   5.5556   -0.9394 2.4250e+07
   5.5556   -0.8788 2.4355e+07
   5.5556   -0.8182 2.4453e+07
   5.5556   -0.7576 2.4545e+07
   5.5556   -0.6970 2.4629e+07
   5.5556   -0.6364 2.4707e+07
   5.5556   -0.5758 2.4778e+07
   5.5556   -0.5152 2.4843e+07
   5.5556   -0.4545 2.4900e+07
   5.5556   -0.3939 2.4951e+07
   5.5556   -0.3333 2.4995e+07
   5.5556   -0.2727 2.5032e+07
   5.5556   -0.2121 2.5062e+07
   5.5556   -0.1515 2.5085e+07
   5.5556   -0.0909 2.5101e+07
   5.5556   -0.0303 2.5110e+07
   5.5556    0.0303 2.5110e+07
   5.5556    0.0909 2.5101e+07
   5.5556    0.1515 2.5085e+07
   5.5556    0.2121 2.5062e+07
   5.5556    0.2727 2.5032e+07
   5.5556    0.3333 2.4995e+07
   5.5556    0.3939 2.4951e+07
   5.5556    0.4545 2.4900e+07
   5.5556    0.5152 2.4843e+07
   5.5556    0.5758 2.4778e+07
   5.5556    0.6364 2.4707e+07
   5.5556    0.6970 2.4629e+07
   5.5556    0.7576 2.4545e+07
   5.5556    0.8182 2.4453e+07
   5.5556    0.8788 2.4355e+07
   5.5556    0.9394 2.4250e+07
   5.5556    1.0000 2.4138e+07
   5.5556    1.0606 2.4019e+07
   5.5556    1.1212 2.3894e+07
   5.5556    1.1818 2.3761e+07
   5.5556    1.2424 2.3622e+07
   5.5556    1.3030 2.3476e+07
   5.5556    1.3636 2.3323e+07
   5.5556    1.4242 2.3164e+07
   5.5556    1.4848 2.2998e+07
   5.5556    1.5455 2.2825e+07
   5.5556    1.6061 2.2645e+07
   5.5556    1.6667 2.2458e+07
   5.5556    1.7273 2.2265e+07
   5.5556    1.7879 2.2065e+07
   5.5556    1.8485 2.1859e+07
   5.5556    1.9091 2.1646e+07
   5.5556    1.9697 2.1426e+07
   5.5556    2.0303 2.1201e+07
   5.5556    2.0909 2.0968e+07
   5.5556    2.1515 2.0729e+07
   5.5556    2.2121 2.0483e+07
   5.5556    2.2727 2.0231e+07
   5.5556    2.3333 1.9972e+07
   5.5556    2.3939 1.9707e+07
   5.5556    2.4545 1.9435e+07
   5.5556    2.5152 1.9157e+07
   5.5556    2.5758 1.8873e+07
   5.5556    2.6364 1.8582e+07
   5.5556    2.6970 1.8284e+07
   5.5556    2.7576 1.7981e+07
   5.5556    2.8182 1.7672e+07
   5.5556    2.8788 1.7357e+07
   5.5556    2.9394 1.7038e+07
   5.5556    3.0000 1.6713e+07
   6.0606   -3.0000 1.2212e+07
   6.0606   -2.9394 1.2462e+07
   6.0606   -2.8788 1.2708e+07
   6.0606   -2.8182 1.2951e+07
   6.0606   -2.7576 1.3190e+07
   6.0606   -2.6970 1.3425e+07
   6.0606   -2.6364 1.3655e+07
   6.0606   -2.5758 1.3880e+07
   6.0606   -2.5152 1.4101e+07
   6.0606   -2.4545 1.4317e+07
   6.0606   -2.3939 1.4528e+07
   6.0606   -2.3333 1.4734e+07
   6.0606   -2.2727 1.4935e+07
   6.0606   -2.2121 1.5131e+07
   6.0606   -2.1515 1.5322e+07
   6.0606   -2.0909 1.5509e+07
   6.0606   -2.0303 1.5690e+07
   6.0606   -1.9697 1.5866e+07
   6.0606   -1.9091 1.6036e+07
   6.0606   -1.8485 1.6202e+07
   6.0606   -1.7879 1.6363e+07
   6.0606   -1.7273 1.6518e+07
   6.0606   -1.6667 1.6669e+07
   6.0606   -1.6061 1.6814e+07
   6.0606   -1.5455 1.6954e+07
   6.0606   -1.4848 1.7089e+07
   6.0606   -1.4242 1.7219e+07
   6.0606   -1.3636 1.7343e+07
   6.0606   -1.3030 1.7463e+07
   6.0606   -1.2424 1.7576e+07
   6.0606   -1.1818 1.7685e+07
   6.0606   -1.1212 1.7789e+07
   6.0606   -1.0606 1.7887e+07
   6.0606   -1.0000 1.7979e+07
   6.0606   -0.9394 1.8067e+07
   6.0606   -0.8788 1.8149e+07
   6.0606   -0.8182 1.8226e+07
   6.0606   -0.7576 1.8297e+07
   6.0606   -0.6970 1.8363e+07
   6.0606   -0.6364 1.8424e+07
   6.0606   -0.5758 1.8480e+07
   6.0606   -0.5152 1.8530e+07
   6.0606   -0.4545 1.8575e+07
   6.0606   -0.3939 1.8615e+07
   6.0606   -0.3333 1.8649e+07
   6.0606   -0.2727 1.8678e+07
   6.0606   -0.2121 1.8701e+07
   6.0606   -0.1515 1.8719e+07
   6.0606   -0.0909 1.8732e+07
   6.0606   -0.0303 1.8739e+07
   6.0606    0.0303 1.8739e+07
   6.0606    0.0909 1.8732e+07
   6.0606    0.1515 1.8719e+07
   6.0606    0.2121 1.8701e+07
   6.0606    0.2727 1.8678e+07
   6.0606    0.3333 1.8649e+07
   6.0606    0.3939 1.8615e+07
   6.0606    0.4545 1.8575e+07
   6.0606    0.5152 1.8530e+07
   6.0606    0.5758 1.8480e+07
   6.0606    0.6364 1.8424e+07
   6.0606    0.6970 1.8363e+07
   6.0606    0.7576 1.8297e+07
   6.0606    0.8182 1.8226e+07
   6.0606    0.8788 1.8149e+07
   6.0606    0.9394 1.8067e+07
   6.0606    1.0000 1.7979e+07
   6.0606    1.0606 1.7887e+07
   6.0606    1.1212 1.7789e+07
   6.0606    1.1818 1.7685e+07
   6.0606    1.2424 1.7576e+07
   6.0606    1.3030 1.7463e+07
   6.0606    1.3636 1.7343e+07
   6.0606    1.4242 1.7219e+07
   6.0606    1.4848 1.7089e+07
   6.0606    1.5455 1.6954e+07
   6.0606    1.6061 1.6814e+07
   6.0606    1.6667 1.6669e+07
   6.0606    1.7273 1.6518e+07
   6.0606    1.7879 1.6363e+07
   6.0606    1.8485 1.6202e+07
   6.0606    1.9091 1.6036e+07
   6.0606    1.9697 1.5866e+07
   6.0606    2.0303 1.5690e+07
   6.0606    2.0909 1.5509e+07
   6.0606    2.1515 1.5322e+07
   6.0606    2.2121 1.5131e+07
   6.0606    2.2727 1.4935e+07
   6.0606    2.3333 1.4734e+07
   6.0606    2.3939 1.4528e+07
   6.0606    2.4545 1.4317e+07
   6.0606    2.5152 1.4101e+07
   6.0606    2.5758 1.3880e+07
   6.0606    2.6364 1.3655e+07
   6.0606    2.6970 1.3425e+07
   6.0606    2.7576 1.3190e+07
   6.0606    2.8182 1.2951e+07
   6.0606    2.8788 1.2708e+07
   6.0606    2.9394 1.2462e+07
   6.0606    3.0000 1.2212e+07
   6.5657   -3.0000 9.0526e+06
   6.5657   -2.9394 9.2472e+06
   6.5657   -2.8788 9.4393e+06
   6.5657   -2.8182 9.6286e+06
   6.5657   -2.7576 9.8151e+06
   6.5657   -2.6970 9.9984e+06
   6.5657   -2.6364 1.0178e+07
   6.5657   -2.5758 1.0355e+07
   6.5657   -2.5152 1.0527e+07
   6.5657   -2.4545 1.0696e+07
   6.5657   -2.3939 1.0861e+07
   6.5657   -2.3333 1.1023e+07
   6.5657   -2.2727 1.1181e+07
   6.5657   -2.2121 1.1335e+07
   6.5657   -2.1515 1.1486e+07
   6.5657   -2.0909 1.1632e+07
   6.5657   -2.0303 1.1775e+07
   6.5657   -1.9697 1.1913e+07
   6.5657   -1.9091 1.2047e+07
   6.5657   -1.8485 1.2177e+07
   6.5657   -1.7879 1.2304e+07
   6.5657   -1.7273 1.2426e+07
   6.5657   -1.6667 1.2544e+07
   6.5657   -1.6061 1.2658e+07
   6.5657   -1.5455 1.2769e+07
   6.5657   -1.4848 1.2874e+07
   6.5657   -1.4242 1.2977e+07
   6.5657   -1.3636 1.3074e+07
