mass_GeV,has_sensitivity,any_variation_sensitive,any_halo_variation_sensitive,decay_structure_variation,decay_structure_has_sensitivity,decay_structure_restores_sensitivity,decay_structure_removes_sensitivity,decay_structure_included_in_halo,numerical_control_n_sensitive,numerical_control_any_sensitive,numerical_control_all_sensitive,numerical_control_sensitive_variations,numerical_control_included_in_halo,halo_restores_sensitivity,halo_restores_sensitivity_variations,halo_removes_sensitivity,halo_removes_sensitivity_variations,envelope_definition,invf_min_central,invf_min_open,invf_min_decay_structure,invf_min_decay_structure_open,invf_min_central_repeat_1,invf_min_central_repeat_2,invf_min_scale_lo,invf_min_scale_hi,invf_min_scale_lo_variation,invf_min_scale_hi_variation,invf_min_mb_lo,invf_min_mb_hi,invf_min_mb_lo_variation,invf_min_mb_hi_variation,invf_min_gg_lo,invf_min_gg_hi,invf_min_gg_lo_variation,invf_min_gg_hi_variation,invf_min_cbs_lo,invf_min_cbs_hi,invf_min_cbs_lo_variation,invf_min_cbs_hi_variation,invf_min_pdf_p16,invf_min_pdf_p84,invf_min_pdf_log10_std,invf_min_pdf_n_finite,invf_min_envelope_lo,invf_min_envelope_hi,invf_min_any_variation_open,invf_min_variation_missing,invf_min_envelope_lo_source,invf_min_envelope_hi_source,invf_min_physical_envelope_max_abs_dex,invf_min_repeat_median_abs_dex,invf_min_repeat_max_abs_dex,invf_min_repeat_median_abs_fraction,invf_min_repeat_max_abs_fraction,invf_min_repeat_missing,invf_min_repeat_not_subdominant,invf_max_central,invf_max_open,invf_max_decay_structure,invf_max_decay_structure_open,invf_max_central_repeat_1,invf_max_central_repeat_2,invf_max_scale_lo,invf_max_scale_hi,invf_max_scale_lo_variation,invf_max_scale_hi_variation,invf_max_mb_lo,invf_max_mb_hi,invf_max_mb_lo_variation,invf_max_mb_hi_variation,invf_max_gg_lo,invf_max_gg_hi,invf_max_gg_lo_variation,invf_max_gg_hi_variation,invf_max_cbs_lo,invf_max_cbs_hi,invf_max_cbs_lo_variation,invf_max_cbs_hi_variation,invf_max_pdf_p16,invf_max_pdf_p84,invf_max_pdf_log10_std,invf_max_pdf_n_finite,invf_max_envelope_lo,invf_max_envelope_hi,invf_max_any_variation_open,invf_max_variation_missing,invf_max_envelope_lo_source,invf_max_envelope_hi_source,invf_max_physical_envelope_max_abs_dex,invf_max_repeat_median_abs_dex,invf_max_repeat_max_abs_dex,invf_max_repeat_median_abs_fraction,invf_max_repeat_max_abs_fraction,invf_max_repeat_missing,invf_max_repeat_not_subdominant,decay_structure_topology_differs,halo_topology_differs,halo_topology_difference_variations,numerical_control_topology_differs,numerical_control_topology_difference_variations,campaign_has_sensitivity,invf_min_campaign_central,invf_max_campaign_central,canonical_rebase_topology_compatible,envelope_reference
1.7,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.2456156850308681e-08,False,1.3059636047097713e-08,False,1.227592200052966e-08,1.2433927807226453e-08,1.0765966560974684e-08,1.5733816789445574e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.202539599307257e-08,1.3203997044133786e-08,mass_4p5,mass_5,1.245615685030868e-08,1.245615685030868e-08,central,central,1.0837127730442904e-08,1.5219767460614633e-08,cbs_up,cbs_down,1.221959361577441e-08,1.262599832680307e-08,0.007406461697132804,100.0,1.0765966560974684e-08,1.5733816789445574e-08,False,False,scale,scale,0.10145002045857154,0.005296650001921588,0.008073760579065947,0.012101720442204533,0.018418782901520103,False,False,5.0918775089950464e-08,False,7.385332123929187e-08,False,5.0821978069556714e-08,5.1183049963966827e-08,4.5132545605739904e-08,5.461742593410054e-08,scale_muR2_muF1,scale_muR0p5_muF1,4.96871616762981e-08,5.091877508995046e-08,mass_5,central,5.091877508995046e-08,5.091877508995046e-08,central,central,4.3432477946821275e-08,5.6428139030585614e-08,cbs_down,cbs_up,4.944134100555657e-08,5.1319516327406865e-08,0.008859054851518198,100.0,4.3432477946821275e-08,5.6428139030585614e-08,False,False,cbs,cbs,0.0690633398422964,0.0036984784515232683,0.005235777046306289,0.008473690581834559,0.011983441912733928,False,False,False,False,,False,,True,1.2506272315210821e-08,5.143838699216202e-08,True,canonical_high_statistics_central
1.75,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.2554799864636237e-08,False,1.3057757829826284e-08,False,1.2591976234702563e-08,1.2562131891162529e-08,1.0909368151256379e-08,1.5648801277745577e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.1756415226117468e-08,1.2991465561141741e-08,mass_4p5,mass_5,1.2554799864636237e-08,1.2554799864636237e-08,central,central,1.0975837966033295e-08,1.5168641968116115e-08,cbs_up,cbs_down,1.2342954052508445e-08,1.2757916854783753e-08,0.0067330428306201,100.0,1.0909368151256379e-08,1.5648801277745577e-08,False,False,scale,scale,0.09567128149104853,0.00091332555711654,0.001428598837027728,0.0021000976712700625,0.003284066005772135,False,False,5.5010921077368784e-08,False,7.590008934410829e-08,False,5.643136246070198e-08,5.41634642961638e-08,5.034631171640971e-08,5.918891981120077e-08,scale_muR2_muF1,scale_muR0p5_muF1,5.3051724778422473e-08,5.669409405507103e-08,mass_5,mass_4p5,5.501092107736878e-08,5.501092107736878e-08,central,central,4.715755043901958e-08,6.106638205674875e-08,cbs_down,cbs_up,5.4082022060767707e-08,5.622137171347079e-08,0.009207246081682528,100.0,4.715755043901958e-08,6.106638205674875e-08,False,False,cbs,cbs,0.06689767870435936,0.008907050907382086,0.010112810458378974,0.02045381433213267,0.02301658899712633,False,False,False,False,,False,,True,1.2603522691586948e-08,5.5439492304751624e-08,True,canonical_high_statistics_central
1.8,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.2747986667154809e-08,False,1.3345441244997184e-08,False,1.2657353098298048e-08,1.2977058401923186e-08,1.103223199401353e-08,1.552407276529678e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.2060200098313426e-08,1.3469917986706577e-08,mass_4p5,mass_5,1.2747986667154807e-08,1.2747986667154807e-08,central,central,1.1200829087496593e-08,1.5256850199849715e-08,cbs_up,cbs_down,1.2443773024506318e-08,1.2806838562114875e-08,0.006775612691548052,100.0,1.103223199401353e-08,1.552407276529678e-08,False,False,scale,scale,0.08556406913931358,0.005416681743052099,0.008768047821725133,0.012376815065358038,0.019986739423899946,False,False,6.205737504842002e-08,False,8.622581441153835e-08,False,6.137232011720322e-08,6.463876738416674e-08,5.5490597240723995e-08,6.56221836898106e-08,scale_muR2_muF1,scale_muR1_muF2,5.879827146305741e-08,6.205737504842002e-08,mass_4p5,central,6.205737504842002e-08,6.205737504842002e-08,central,central,5.2744004003182574e-08,6.950689849288967e-08,cbs_down,cbs_up,5.8642611221370224e-08,6.156837789529281e-08,0.011204137509687056,100.0,5.2744004003182574e-08,6.950689849288967e-08,False,False,cbs,cbs,0.07062030580975076,0.011260262253176556,0.01994619788109997,0.02541715376129189,0.04488909838959876,False,False,False,False,,False,,True,1.2915491664732612e-08,6.425674758158877e-08,True,canonical_high_statistics_central
1.85,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.3240175422513756e-08,False,1.3492399408381721e-08,False,1.306576968149436e-08,1.303487897755469e-08,1.172652229869252e-08,1.6149779787167565e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.2640507863434396e-08,1.3799044521679991e-08,mass_4p5,mass_5,1.324017542251376e-08,1.324017542251376e-08,central,central,1.1682195658503943e-08,1.569456900309144e-08,cbs_up,cbs_down,1.3049866817665559e-08,1.3412372765693894e-08,0.005935274441948036,100.0,1.1682195658503943e-08,1.6149779787167565e-08,False,False,cbs,scale,0.08627286559570013,0.0010600046537732055,0.0015740021678674054,0.002437076047542841,0.0036177141744930807,False,False,7.009723372345479e-08,False,8.58011509216363e-08,False,7.07322247753879e-08,6.880027748261208e-08,6.649719078209555e-08,7.761585953896934e-08,scale_muR1_muF0p5,scale_muR1_muF2,7.009723372345479e-08,7.141018288800433e-08,central,mass_5,7.009723372345479e-08,7.009723372345479e-08,central,central,6.157944970342003e-08,7.67820412538254e-08,cbs_down,cbs_up,7.031978334316946e-08,7.358959741476189e-08,0.0109418864636088,100.0,6.157944970342003e-08,7.761585953896934e-08,False,False,cbs,scale,0.05626507598995101,0.006290068761863221,0.012303633039913109,0.014686077753019,0.028735277682850224,False,False,False,False,,False,,True,1.3082206662029562e-08,6.875648800020447e-08,True,canonical_high_statistics_central
1.9,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.3537450625276236e-08,False,1.3798229932951659e-08,False,1.3562459374658045e-08,1.3391305217138834e-08,1.2036413256107478e-08,1.6193446378182537e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.2991535168682782e-08,1.4108573396050708e-08,mass_4p5,mass_5,1.3537450625276238e-08,1.3537450625276238e-08,central,central,1.2004550984341601e-08,1.5883320787037372e-08,cbs_up,cbs_down,1.3390983799468949e-08,1.3683238511289236e-08,0.005702447983951245,100.0,1.2004550984341601e-08,1.6193446378182537e-08,False,False,cbs,scale,0.07780240187942766,0.002757770811007365,0.004605555346815393,0.006377119605995407,0.010661112032179787,False,False,8.230091451359903e-08,False,1.0111691674773955e-07,False,8.015907870482367e-08,8.170873402741898e-08,7.474690585761001e-08,8.358313269773735e-08,scale_muR2_muF1,scale_muR0p5_muF1,7.977856035013448e-08,8.230091451359903e-08,mass_4p5,central,8.230091451359903e-08,8.230091451359903e-08,central,central,7.257264371576227e-08,9.018806059475819e-08,cbs_down,cbs_up,7.69491780053834e-08,8.075570211223097e-08,0.009819564572091417,100.0,7.257264371576227e-08,9.018806059475819e-08,False,False,cbs,cbs,0.05463171695916813,0.019885339039152683,0.024043221365325884,0.044711467988543196,0.05385700429534801,False,False,False,False,,False,,True,1.3419393714859993e-08,8.47219490803546e-08,True,canonical_high_statistics_central
1.95,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.3805677372785112e-08,False,1.4435118648919918e-08,False,1.3906024512431314e-08,1.3766998667600766e-08,1.2146858238905716e-08,1.659592279077073e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.3116465584721808e-08,1.4202631767768064e-08,mass_4p5,mass_5,1.3805677372785112e-08,1.3805677372785112e-08,central,central,1.2288285137544094e-08,1.6104634725340445e-08,cbs_up,cbs_down,1.3489548816724699e-08,1.3812798216436657e-08,0.0060729135140976135,100.0,1.2146858238905716e-08,1.659592279077073e-08,False,False,scale,scale,0.07994368562345144,0.006410385430411836,0.008592245534198462,0.014639621383025825,0.019589950019277658,False,False,9.460141784588764e-08,False,1.1305288513011353e-07,False,9.414712537123684e-08,9.585605306566908e-08,8.512405798877602e-08,1.0281553228433229e-07,scale_muR2_muF1,scale_muR0p5_muF1,8.932953658051216e-08,9.653844756042747e-08,mass_4p5,mass_5,9.460141784588763e-08,9.460141784588763e-08,central,central,8.397374653327401e-08,1.0293403073689802e-07,cbs_down,cbs_up,9.205675365421563e-08,9.657245973462165e-08,0.011381507984720669,100.0,8.397374653327401e-08,1.0293403073689802e-07,False,False,cbs,cbs,0.051754115574977,0.003906239294256597,0.005481410243949547,0.009027251867844699,0.012701399714602601,False,False,False,False,,False,,True,1.4042082359183756e-08,9.465381710016697e-08,True,canonical_high_statistics_central
2.0,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.4363390835266958e-08,False,1.5269478817955126e-08,False,1.4259367732722724e-08,1.4184113205914685e-08,1.272332218896187e-08,1.693875701368528e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.377745595897159e-08,1.465098498254924e-08,mass_4p5,mass_5,1.436339083526696e-08,1.436339083526696e-08,central,central,1.2810787202380894e-08,1.665152683069828e-08,cbs_up,cbs_down,1.4065037259097676e-08,1.4444293856000544e-08,0.006022641080832441,100.0,1.272332218896187e-08,1.693875701368528e-08,False,False,scale,scale,0.07162456010108009,0.00695563167441593,0.008104671838014887,0.01588491629091826,0.018488645247614954,False,False,1.072135198306824e-07,False,1.2938975657410097e-07,False,1.046344075723079e-07,1.0856567168356011e-07,9.98897801743403e-08,1.0836447737524444e-07,scale_muR2_muF1,scale_muR0p5_muF1,1.035302585223862e-07,1.0721351983068251e-07,mass_5,central,1.0721351983068251e-07,1.0721351983068251e-07,central,central,9.610599657621633e-08,1.1635371956837693e-07,cbs_down,cbs_up,1.0139145539715067e-07,1.0677978923155247e-07,0.011533367530988473,100.0,9.610599657621633e-08,1.1635371956837693e-07,False,False,cbs,cbs,0.047499067667491346,0.012528536832578041,0.02053753878820963,0.028270678387984416,0.04618870459715918,False,False,False,False,,False,,True,1.4451298130415456e-08,1.0970137182965065e-07,True,canonical_high_statistics_central
2.05,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.4432662715763704e-08,False,1.4988852633414777e-08,False,1.4420570983369e-08,1.4353876065674777e-08,1.3086870161676954e-08,1.7171724741937742e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.3997900168932147e-08,1.5009064305580572e-08,mass_4p5,mass_5,1.4432662715763706e-08,1.4432662715763706e-08,central,central,1.2877534592458677e-08,1.6717359951651034e-08,cbs_up,cbs_down,1.4339290550550362e-08,1.4712790111444729e-08,0.005410442641905517,100.0,1.2877534592458677e-08,1.7171724741937742e-08,False,False,cbs,scale,0.07546745574898939,0.0014067413439700083,0.0024133736016711538,0.0032470882820296865,0.0055724668328631655,False,False,1.0764575674419853e-07,False,1.193319425034164e-07,False,1.0444398999754269e-07,1.0910394142551119e-07,1.0312353944282157e-07,1.1413402783525596e-07,scale_muR2_muF1,scale_muR1_muF2,1.0663850040728913e-07,1.1223178690917175e-07,mass_4p5,mass_5,1.0764575674419853e-07,1.0764575674419853e-07,central,central,9.655574274016592e-08,1.1633105561662646e-07,cbs_down,cbs_up,1.0493828611460145e-07,1.1044328078399735e-07,0.011706863124514504,100.0,9.655574274016592e-08,1.1633105561662646e-07,False,False,cbs,cbs,0.04721880623212282,0.009478492719241505,0.011242611860233787,0.021738287484233842,0.02555487297994563,False,False,False,False,,False,,True,1.4340658141513984e-08,1.0718303894334442e-07,True,canonical_high_statistics_central
2.1,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.4518105200803262e-08,False,1.484565005590351e-08,False,1.4495356917792572e-08,1.4686056885463785e-08,1.317955244645626e-08,1.7350669146190172e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.4076901044772172e-08,1.5309350099553193e-08,mass_4p5,mass_5,1.451810520080326e-08,1.451810520080326e-08,central,central,1.2960767071437053e-08,1.6795753224361142e-08,cbs_up,cbs_down,1.4521576923078048e-08,1.4812520203975697e-08,0.004716142937604081,100.0,1.2960767071437053e-08,1.7350669146190172e-08,False,False,cbs,scale,0.07740628940330563,0.0058777478399516525,0.008715894175697514,0.013647658537148888,0.020271826132876036,False,False,1.0868994194309826e-07,False,1.1591798069089714e-07,False,1.077515549696509e-07,1.1342854522200807e-07,1.0272480786650187e-07,1.1149989347379272e-07,scale_muR1_muF0p5,scale_muR0p5_muF1,1.0292700412852589e-07,1.0868994194309837e-07,mass_4p5,central,1.0868994194309837e-07,1.0868994194309837e-07,central,central,9.678736499881016e-08,1.1849190302863185e-07,cbs_down,cbs_up,1.0562848762619987e-07,1.1187968120811269e-07,0.012917684589360278,100.0,9.678736499881016e-08,1.1849190302863185e-07,False,False,cbs,cbs,0.05037069026687213,0.011149407931806632,0.017538093739038807,0.026055768353957065,0.04120943234096219,False,False,False,False,,False,,True,1.4394258970306146e-08,1.0893922173465654e-07,True,canonical_high_statistics_central
2.15,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.4634108964177649e-08,False,1.4995279227591916e-08,False,1.4559891697782715e-08,1.4556333691569377e-08,1.311126233755733e-08,1.7435380177829395e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.4140567484962164e-08,1.515743030265255e-08,mass_4p5,mass_5,1.4634108964177649e-08,1.4634108964177649e-08,central,central,1.3069030777726623e-08,1.694437701487213e-08,cbs_up,cbs_down,1.4515297880498278e-08,1.4841076052168192e-08,0.005434862656942574,100.0,1.3069030777726623e-08,1.7435380177829395e-08,False,False,cbs,scale,0.07606513716594598,0.001348222943562849,0.0014012937812850623,0.0030995769474181367,0.0032213982979493183,False,False,1.1036323684244535e-07,False,1.1215313654002512e-07,False,1.045312026498199e-07,1.1189022245972397e-07,1.0036565672479843e-07,1.224132906336446e-07,scale_muR2_muF1,scale_muR0p5_muF1,1.0821059759886611e-07,1.1059253053198986e-07,mass_5,mass_4p5,1.1036323684244543e-07,1.1036323684244543e-07,central,central,9.867628464593838e-08,1.203449553680263e-07,cbs_down,cbs_up,1.0814632425757542e-07,1.1494220215545896e-07,0.012508471759656848,100.0,9.867628464593838e-08,1.224132906336446e-07,False,False,cbs,scale,0.04861164031964549,0.014773095126581204,0.019500820506300975,0.03365450512180668,0.043909111310619364,False,False,False,False,,False,,True,1.4603376985334244e-08,1.0933186780297873e-07,True,canonical_high_statistics_central
2.2,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.4914163022640634e-08,False,1.4772132277694703e-08,False,1.5041209877145587e-08,1.5091255341955308e-08,1.3815447667869028e-08,1.8066951273995058e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.4652699227217287e-08,1.5696547429247746e-08,mass_4p5,mass_5,1.4828665202644039e-08,1.5038604703903877e-08,gg_u,gg_d,1.3317545162744642e-08,1.7297337724063253e-08,cbs_up,cbs_down,1.4912938148226007e-08,1.5321628620572793e-08,0.005815567865475819,100.0,1.3317545162744642e-08,1.8066951273995058e-08,False,False,cbs,scale,0.0832859873461258,0.008503044962243855,0.009224343038501281,0.01977331641247515,0.02146700556964576,False,False,1.0978047316663543e-07,False,1.0520306286986782e-07,False,1.0625509826185916e-07,1.1127703691926535e-07,1.0791678920244048e-07,1.1817838775400017e-07,scale_muR2_muF1,scale_muR0p5_muF0p5,1.0978047316663554e-07,1.1930988422724327e-07,central,mass_5,1.0894868278961167e-07,1.1151414070629983e-07,gg_s,gg_u,9.895768426890139e-08,1.1868171070365341e-07,cbs_down,cbs_up,1.1074338440964299e-07,1.1708553670324847e-07,0.011705491391400398,100.0,9.895768426890139e-08,1.1930988422724327e-07,False,False,cbs,mb,0.04507557459265943,0.013987420142389961,0.024015307896380733,0.03300680422318103,0.05685476029262593,False,False,False,False,,False,,True,1.4774099662219933e-08,1.0529075621370569e-07,True,canonical_high_statistics_central
2.25,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.4751469508392862e-08,False,1.4895835903178578e-08,False,1.5050936091635707e-08,1.4853316610233792e-08,1.335784075387041e-08,1.7510638338916197e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.4175194425951555e-08,1.5145078454318174e-08,mass_4p5,mass_5,1.460988166276812e-08,1.4838011763926083e-08,gg_u,gg_d,1.3169448268246028e-08,1.712452912471379e-08,cbs_up,cbs_down,1.4661935307645091e-08,1.5064244898663242e-08,0.005682937314426137,100.0,1.3169448268246028e-08,1.7510638338916197e-08,False,False,cbs,scale,0.07446669238052817,0.0028700365976175313,0.0038078963008727484,0.0066228381868512765,0.008806556807179788,False,False,1.0591893014822594e-07,False,1.0449782952166057e-07,False,1.0023956032028446e-07,1.0902408424812988e-07,1.0167207930080228e-07,1.1530172158131444e-07,scale_muR2_muF2,scale_muR0p5_muF1,1.0083277538451902e-07,1.0833207872937865e-07,mass_4p5,mass_5,1.0551577202985125e-07,1.0750657864416334e-07,gg_d,gg_u,9.552251411811987e-08,1.1416701141946205e-07,cbs_down,cbs_up,1.054947269586882e-07,1.10565466786453e-07,0.011097007332092875,100.0,9.552251411811987e-08,1.1530172158131444e-07,False,False,cbs,scale,0.044867841044269774,0.018241647219520374,0.01888658019818923,0.04195294968661223,0.042555916457849285,False,False,False,False,,False,,True,1.491954625996002e-08,1.0469494986008905e-07,True,canonical_high_statistics_central
2.3,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.4839217840196418e-08,False,1.4978612421065888e-08,False,1.5121629253084067e-08,1.4822530888461713e-08,1.3203250172514316e-08,1.7490713621325976e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.4323415222599342e-08,1.5629476008788916e-08,mass_4p5,mass_5,1.4720810319046857e-08,1.497998735752528e-08,gg_u,gg_d,1.3236056564598645e-08,1.7251845335044645e-08,cbs_up,cbs_down,1.4743759697060002e-08,1.513411148126649e-08,0.005863576040734769,100.0,1.3203250172514316e-08,1.7490713621325976e-08,False,False,scale,scale,0.07139651872631525,0.004338110967815556,0.005506336235820974,0.010015941817177076,0.012759524586809068,False,False,1.0574253972434372e-07,False,1.0763482842978385e-07,False,1.0160789149053976e-07,1.0528931419754572e-07,9.896026747644376e-08,1.080097162315226e-07,scale_muR1_muF0p5,scale_muR0p5_muF1,1.007818103576947e-07,1.0574253972434383e-07,mass_4p5,central,1.0540618090134093e-07,1.0802852474889046e-07,gg_s,gg_u,9.392599379428822e-08,1.1523621502727773e-07,cbs_down,cbs_up,1.0089696021842032e-07,1.064775705755715e-07,0.012721941927395694,100.0,9.392599379428822e-08,1.1523621502727773e-07,False,False,cbs,cbs,0.05146393821915396,0.014334499874387951,0.022062928720367303,0.0323144374717238,0.049532937795522924,False,False,False,False,,False,,True,1.4931115320049414e-08,1.0690311693166325e-07,True,canonical_high_statistics_central
2.35,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.5019276434747527e-08,False,1.5141547723655553e-08,False,1.5029408403399027e-08,1.5173302976711855e-08,1.3396648979677864e-08,1.7783027407186807e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.4412319741270692e-08,1.5281486183269993e-08,mass_4p5,mass_5,1.4859475388930132e-08,1.5146570812125196e-08,gg_u,gg_d,1.3398172631249544e-08,1.745102940187985e-08,cbs_up,cbs_down,1.4808359201180087e-08,1.513504101266839e-08,0.005319184512135635,100.0,1.3396648979677864e-08,1.7783027407186807e-08,False,False,scale,scale,0.07335668712197307,0.002069121914747729,0.0021055636791658117,0.004763947539760116,0.004836505797002677,False,False,1.0313369674264889e-07,False,1.0743962136280142e-07,False,1.0745125349236804e-07,1.0241061901582006e-07,9.388389343866167e-08,1.0313369674264897e-07,scale_muR2_muF1,central,9.671257539939266e-08,1.0313369674264897e-07,mass_4p5,central,1.0216576879844576e-07,1.0410226274489823e-07,gg_s,gg_u,9.262183708426863e-08,1.1112916859586183e-07,cbs_down,cbs_up,9.576276063881704e-08,1.0141984555819233e-07,0.012083964180809838,100.0,9.262183708426863e-08,1.1112916859586183e-07,False,False,cbs,cbs,0.04668719431093571,0.010433247490306385,0.020722943333549182,0.023463201771889597,0.046595809026849344,False,False,False,False,,False,,True,1.5102451497616196e-08,1.0741574243688636e-07,True,canonical_high_statistics_central
2.4,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.5169657327455148e-08,False,1.5509087847623254e-08,False,1.5092685273567856e-08,1.50726094821417e-08,1.3237248104868786e-08,1.7785673688083535e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.4276224305663378e-08,1.5392584975211744e-08,mass_4p5,mass_5,1.50835538641414e-08,1.5288398781583322e-08,gg_u,gg_d,1.3492286639312521e-08,1.769726266611927e-08,cbs_up,cbs_down,1.4626174061047991e-08,1.5021115508792326e-08,0.005657430049009122,100.0,1.3237248104868786e-08,1.7785673688083535e-08,False,False,scale,scale,0.06909454962489026,0.012080447065494049,0.012369481427468187,0.027432732160884654,0.028080001076211447,False,False,1.0285059941629713e-07,False,1.0489466058997071e-07,False,1.025693709820925e-07,1.0642961202239721e-07,9.184299956794965e-08,1.033108901684898e-07,scale_muR2_muF1,scale_muR0p5_muF0p5,9.885455403834778e-08,1.0441940682301193e-07,mass_5,mass_4p5,1.0196300803723578e-07,1.0386570990353185e-07,gg_d,gg_u,9.223704474760053e-08,1.1106008915416588e-07,cbs_down,cbs_up,9.69725224926981e-08,1.0241769903726916e-07,0.012142990600009783,100.0,9.184299956794965e-08,1.1106008915416588e-07,False,False,scale,cbs,0.04916076789119472,0.008022393407298711,0.010604152122191124,0.018363801245817046,0.0241212800147097,False,False,False,False,,False,,True,1.5508076280796435e-08,1.0510462917322193e-07,True,canonical_high_statistics_central
2.45,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.5374494712884016e-08,False,1.4968421418197038e-08,False,1.519853992326798e-08,1.5275920926632612e-08,1.413654334280565e-08,1.858164618468935e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.51101011246644e-08,1.6008283770656656e-08,mass_4p5,mass_5,1.5238978682523642e-08,1.5458322360907278e-08,gg_u,gg_d,1.3718572503655883e-08,1.78652334799122e-08,cbs_up,cbs_down,1.554808346376162e-08,1.5892573769402207e-08,0.005054963880846317,100.0,1.3718572503655883e-08,1.858164618468935e-08,False,False,cbs,scale,0.08228333489579764,0.009221264563413545,0.010324031078538631,0.021463057963682308,0.024056765419720794,False,False,1.0276661401869497e-07,False,1.0070701394257605e-07,False,1.0102661302120537e-07,1.0607567583959833e-07,1.020601510215558e-07,1.0935013272919921e-07,scale_muR2_muF1,scale_muR1_muF2,1.0276661401869505e-07,1.0680907001430804e-07,central,mass_4p5,1.0208618162157108e-07,1.0385246848315443e-07,gg_s,gg_u,9.235330554896006e-08,1.110329880466069e-07,cbs_down,cbs_up,1.0038668047922052e-07,1.0734130424527853e-07,0.013443308130139822,100.0,9.235330554896006e-08,1.110329880466069e-07,False,False,cbs,cbs,0.04639960300710033,0.012034333228625904,0.022624340338848192,0.028403239185478824,0.05347525835942535,False,False,False,False,,False,,True,1.491706460273383e-08,1.0069118851902573e-07,True,canonical_high_statistics_central
