variation,axis,mass_GeV,n_events,n_hits,has_sensitivity,peak_N,peak_invf,invf_min,invf_max,invf_min_open,invf_max_open,exclusion_reason,invf_min_sample_ess,invf_min_event_ess,invf_min_max_event_fraction,peak_sample_ess,peak_event_ess,peak_max_event_fraction,invf_max_sample_ess,invf_max_event_ess,invf_max_max_event_fraction
mass_4p5,mb,3.9,266664,1820,False,0.18814946432863,6.856782936641738e-09,,,False,False,,,,,,,,,,
mass_4p5,mb,4.0,266664,1874,False,0.1521312489281241,6.856782936641738e-09,,,False,False,,,,,,,,,,
mass_4p5,mb,4.1,199998,1408,False,0.1168371358810648,6.061898993497572e-09,,,False,False,,,,,,,,,,
mass_4p5,mb,4.2,199998,1416,False,0.0910490345631706,5.699711094326075e-09,,,False,False,,,,,,,,,,
mass_4p5,mb,4.3,199998,1414,False,0.0802934553849097,5.699711094326075e-09,,,False,False,,,,,,,,,,
mass_4p5,mb,4.4,133332,975,False,0.0571375894099387,5.359163290848515e-09,,,False,False,,,,,,,,,,
mass_4p5,mb,4.5,66666,444,False,0.0407865250522072,5.03896262506515e-09,,,False,False,,,,,,,,,,
mass_4p5,mb,4.6,66666,453,False,0.0339941338897273,5.03896262506515e-09,,,False,False,,,,,,,,,,
mass_4p5,mb,4.65,66666,497,False,0.0317522556507259,5.03896262506515e-09,,,False,False,,,,,,,,,,
mass_4p5,mb,4.7,66666,465,False,0.0253951391431573,4.737893390963144e-09,,,False,False,,,,,,,,,,
mass_4p5,mb,4.75,66666,453,False,0.0171745750894481,5.03896262506515e-09,,,False,False,,,,,,,,,,
mass_5,mb,0.22,599994,6257,True,126411.8790431706,2.8720631177978283e-06,9.304890605785042e-08,1.8084988197812864e-05,False,False,,,,,,,,,,
mass_5,mb,0.24,599994,6379,True,78480.95725287036,2.1106426791015547e-06,7.743014825196299e-08,1.3911610143216546e-05,False,False,,,,,,,,,,
mass_5,mb,0.26,599994,6140,True,52118.4734888257,1.865962923181746e-06,7.319118674289665e-08,1.1803318135736071e-05,False,False,,,,,,,,,,
mass_5,mb,0.28,599994,6304,True,40687.22105173492,1.6496480740980203e-06,6.706845582732838e-08,1.0666267256225387e-05,False,False,,,,,,,,,,
mass_5,mb,0.3,599994,6284,True,31448.46910357618,1.4584098829439864e-06,6.374746428270374e-08,9.240073934043542e-06,False,False,,,,,,,,,,
mass_5,mb,0.32,599994,6329,True,26180.32856248172,1.371272434398401e-06,6.09567695319856e-08,8.122082054907651e-06,False,False,,,,,,,,,,
mass_5,mb,0.34,599994,6313,True,22439.864495930233,1.212305401337653e-06,5.7983733382860066e-08,7.863089861737264e-06,False,False,,,,,,,,,,
mass_5,mb,0.36,599994,6245,True,19773.178827276864,1.1398722666160524e-06,5.6252714073428375e-08,7.211293881621912e-06,False,False,,,,,,,,,,
mass_5,mb,0.38,599994,6303,True,16510.30245185766,1.0077306820944618e-06,5.465566876499798e-08,6.819320069594959e-06,False,False,,,,,,,,,,
mass_5,mb,0.4,599994,6179,True,15357.057199581945,1.0077306820944618e-06,5.2960071246490934e-08,6.006269834027956e-06,False,False,,,,,,,,,,
mass_5,mb,0.42,599994,6144,True,12823.011706078489,8.909078300934143e-07,5.1816474173403914e-08,5.966347245618939e-06,False,False,,,,,,,,,,
mass_5,mb,0.44,599994,6047,True,11780.944838665531,8.909078300934143e-07,5.016695698318882e-08,5.2598392965925515e-06,False,False,,,,,,,,,,
mass_5,mb,0.46,599994,6204,True,11703.874625746614,8.376776400682924e-07,4.883902097807739e-08,4.881806132906983e-06,False,False,,,,,,,,,,
mass_5,mb,0.48,599994,5933,True,9900.260413574668,7.876278611187062e-07,4.8075293439809426e-08,4.777960637694351e-06,False,False,,,,,,,,,,
mass_5,mb,0.5,599994,5979,True,8725.421885023448,7.405684692262443e-07,4.7628970600738497e-08,4.779040836322055e-06,False,False,,,,,,,,,,
mass_5,mb,0.52,599994,6152,True,8674.252154417802,6.96320793976389e-07,4.5655382723543726e-08,4.070730559828578e-06,False,False,,,,,,,,,,
mass_5,mb,0.54,0,0,False,,,,,False,False,unsupported eta resonance,,,,,,,,,
mass_5,mb,0.56,599994,6034,True,7407.757984208743,6.547168402004742e-07,4.4175072905323055e-08,4.271955417486024e-06,False,False,,,,,,,,,,
mass_5,mb,0.58,599994,6064,True,6996.908405419714,6.547168402004742e-07,4.3560280958441455e-08,3.9869693746373e-06,False,False,,,,,,,,,,
mass_5,mb,0.6,599994,6068,True,6608.2031663811795,6.155986501483502e-07,4.2697477144926475e-08,3.703839114973997e-06,False,False,,,,,,,,,,
mass_5,mb,0.62,599994,6050,True,6068.553107867956,5.788177037701268e-07,4.1836782611797984e-08,3.886223989010589e-06,False,False,,,,,,,,,,
mass_5,mb,0.64,599994,6051,True,5789.251789668996,5.788177037701268e-07,4.1174825748964674e-08,3.5197671011457563e-06,False,False,,,,,,,,,,
mass_5,mb,0.66,599994,5995,True,5360.487912602955,5.788177037701268e-07,4.0727920894670914e-08,3.1185983058359243e-06,False,False,,,,,,,,,,
mass_5,mb,0.68,599994,5939,True,5210.730358824884,5.44234354830026e-07,4.00113393398063e-08,3.1958818069715354e-06,False,False,,,,,,,,,,
mass_5,mb,0.7,599994,5998,True,4610.312339901285,5.117173007114599e-07,3.985419385546854e-08,2.934698563389916e-06,False,False,,,,,,,,,,
mass_5,mb,0.72,599994,6081,True,4695.285944324383,5.117173007114599e-07,3.87319903384661e-08,2.8794070890160734e-06,False,False,,,,,,,,,,
mass_5,mb,0.74,599994,5909,True,4416.732558399034,5.117173007114599e-07,3.881700064286111e-08,2.764319412242786e-06,False,False,,,,,,,,,,
mass_5,mb,0.76,599994,6015,True,4270.176854126518,4.811430839003254e-07,3.796108899318981e-08,2.7858351463024262e-06,False,False,,,,,,,,,,
mass_5,mb,0.78,599994,5960,True,4108.607629472291,4.811430839003254e-07,3.762742326584945e-08,2.6157959220403753e-06,False,False,,,,,,,,,,
mass_5,mb,0.8,599994,5856,True,3609.819560522763,4.523956232538049e-07,3.761688157924267e-08,2.69903000526612e-06,False,False,,,,,,,,,,
mass_5,mb,0.82,599994,5856,True,3494.426498859144,4.523956232538049e-07,3.694365119853901e-08,2.6834725752036927e-06,False,False,,,,,,,,,,
mass_5,mb,0.84,599994,5785,True,3471.1258465323576,4.523956232538049e-07,3.6802962042819266e-08,2.5397202246662165e-06,False,False,,,,,,,,,,
mass_5,mb,0.86,599994,5928,True,3381.3338860387,4.2536577327503834e-07,3.603405330296854e-08,2.567807811855127e-06,False,False,,,,,,,,,,
mass_5,mb,0.88,599994,5953,True,2997.4155139486747,4.2536577327503834e-07,3.5774832001820744e-08,2.5068922108089016e-06,False,False,,,,,,,,,,
mass_5,mb,0.9,599994,5836,True,2614.4484773697654,3.999509097203662e-07,3.53984911687981e-08,2.223716893318809e-06,False,False,,,,,,,,,,
mass_5,mb,0.92,599994,5829,True,2108.485083473334,3.760545399658168e-07,3.4204115328537584e-08,2.0395977269522212e-06,False,False,,,,,,,,,,
mass_5,mb,0.94,599994,5725,True,737.5512202113908,2.2972275360711513e-07,2.871668404507925e-08,1.0905113617723306e-06,False,False,,,,,,,,,,
mass_5,mb,0.96,0,0,False,,,,,False,False,unsupported eta-prime resonance,,,,,,,,,
mass_5,mb,0.98,599994,5686,True,241.2722128895082,1.4033215376054846e-07,2.3721017879790888e-08,5.802416959533368e-07,False,False,,,,,,,,,,
mass_5,mb,1.0,599994,5785,True,325.71583577567395,1.6882033167003626e-07,2.5345695572180013e-08,6.969480657160448e-07,False,False,,,,,,,,,,
mass_5,mb,1.05,599994,5785,True,220.6994690008103,1.4033215376054846e-07,2.3681686274494426e-08,6.137026061084348e-07,False,False,,,,,,,,,,
mass_5,mb,1.1,599994,5752,True,95.05954276989982,9.117299484984922e-08,1.9917726748481113e-08,3.467801491409533e-07,False,False,,,,,,,,,,
mass_5,mb,1.15,599994,5684,True,35.72354860931267,5.9234571458758066e-08,1.650384831109364e-08,1.772828238577676e-07,False,False,,,,,,,,,,
mass_5,mb,1.2,599994,5605,True,13.607466710986404,3.6184987596427426e-08,1.3890309999154842e-08,8.285337926131794e-08,False,False,,,,,,,,,,
mass_5,mb,1.25,599994,5456,False,2.6584890329665503,1.6244350109588655e-08,,,False,False,,,,,,,,,,
mass_5,mb,1.3,599994,5579,False,0.4907319040670463,6.856782936641738e-09,,,False,False,,,,,,,,,,
mass_5,mb,1.35,599994,5400,False,1.4608103484706023,1.1937766417144358e-08,,,False,False,,,,,,,,,,
mass_5,mb,1.4,599994,5518,False,2.9783868354977248,1.7276596646690352e-08,,,False,False,,,,,,,,,,
mass_5,mb,1.45,599994,5340,False,1.2442324613742504,1.0553861030365231e-08,,,False,False,,,,,,,,,,
mass_5,mb,1.5,599994,5443,True,4.342261654255529,1.9542040079740516e-08,1.2779819914000002e-08,2.9546359382957413e-08,False,False,,,,,,,,,,
mass_5,mb,1.55,599994,5346,True,5.3992599768963,2.2104546299710197e-08,1.3033744182941468e-08,3.843942466105196e-08,False,False,,,,,,,,,,
mass_5,mb,1.6,599994,5242,True,6.012151989387936,2.3509178754572845e-08,1.3116890265429181e-08,4.3261857678954186e-08,False,False,,,,,,,,,,
mass_5,mb,1.65,599994,5217,True,6.743142671529639,2.5003068519063217e-08,1.3140450268382674e-08,4.6645555989166975e-08,False,False,,,,,,,,,,
mass_5,mb,1.7,599994,5170,True,7.275767247944847,2.6591887445126912e-08,1.325712133105354e-08,5.0194205307031664e-08,False,False,,,,,,,,,,
mass_5,mb,1.75,599994,5172,True,8.224922609279972,2.6591887445126912e-08,1.3041883005879717e-08,5.346503257908787e-08,False,False,,,,,,,,,,
mass_5,mb,1.8,599994,5046,True,9.20803340579685,3.0078825180430956e-08,1.3646908960940165e-08,6.23080575846667e-08,False,False,,,,,,,,,,
mass_5,mb,1.85,599994,5173,True,11.397688227606906,3.199018284775061e-08,1.363440788437008e-08,7.004432446224483e-08,False,False,,,,,,,,,,
mass_5,mb,1.9,599994,5126,True,13.732537044490504,3.6184987596427426e-08,1.3985535858805058e-08,8.227964449184283e-08,False,False,,,,,,,,,,
mass_5,mb,1.95,599994,5097,True,17.005751509674035,3.8484361094874256e-08,1.4445834102519337e-08,9.659191972582029e-08,False,False,,,,,,,,,,
mass_5,mb,2.0,599994,5107,True,20.32371989844056,4.3530733647318836e-08,1.4740652420819798e-08,1.0593264173884408e-07,False,False,,,,,,,,,,
mass_5,mb,2.05,599994,5128,True,20.959474935736512,4.3530733647318836e-08,1.491338531698941e-08,1.1174935595048605e-07,False,False,,,,,,,,,,
mass_5,mb,2.1,599994,4866,True,20.41346350638932,4.3530733647318836e-08,1.5178754179840104e-08,1.0607952164774446e-07,False,False,,,,,,,,,,
mass_5,mb,2.15,599994,5075,True,20.45377358512647,4.3530733647318836e-08,1.5125599336481552e-08,1.0719934545278245e-07,False,False,,,,,,,,,,
mass_5,mb,2.2,599994,4849,True,20.35728108280414,4.3530733647318836e-08,1.5549136463134133e-08,1.144304407851108e-07,False,False,,,,,,,,,,
mass_5,mb,2.25,599994,4937,True,19.50229112557967,4.3530733647318836e-08,1.5317639946404324e-08,1.0708021252612201e-07,False,False,,,,,,,,,,
mass_5,mb,2.3,599994,4782,True,18.205693775525443,4.3530733647318836e-08,1.5726267461822235e-08,1.0319371362807332e-07,False,False,,,,,,,,,,
mass_5,mb,2.35,599994,4861,True,18.39596421857245,4.3530733647318836e-08,1.5366113334221132e-08,1.0290140287204389e-07,False,False,,,,,,,,,,
mass_5,mb,2.4,599994,4738,True,17.213695029016435,4.3530733647318836e-08,1.573597720775085e-08,1.01021008173516e-07,False,False,,,,,,,,,,
mass_5,mb,2.45,599994,4873,True,17.667354301118085,4.3530733647318836e-08,1.553199683275876e-08,1.0261512619072965e-07,False,False,,,,,,,,,,
mass_5,mb,2.5,599994,4726,True,17.416432810916472,4.3530733647318836e-08,1.6050964553470126e-08,9.899316611035745e-08,False,False,,,,,,,,,,
mass_5,mb,2.55,599994,4626,True,18.340729804540594,4.6296892266272595e-08,1.64615021285391e-08,1.108118685504468e-07,False,False,,,,,,,,,,
mass_5,mb,2.6,599994,4700,True,13.766992851302843,3.8484361094874256e-08,1.557772693147388e-08,8.421234882318094e-08,False,False,,,,,,,,,,
mass_5,mb,2.65,599994,4741,True,11.144060489175082,3.6184987596427426e-08,1.5455165030088418e-08,7.716698763172077e-08,False,False,,,,,,,,,,
mass_5,mb,2.7,599994,4628,True,9.524469310075098,3.402299765678064e-08,1.537890605134498e-08,6.729095007785321e-08,False,False,,,,,,,,,,
mass_5,mb,2.75,599994,4500,True,8.777318470163678,3.199018284775061e-08,1.5289874657377022e-08,6.284806095861392e-08,False,False,,,,,,,,,,
mass_5,mb,2.8,599994,4536,True,7.632139648211487,3.0078825180430956e-08,1.5183684791660293e-08,5.611319786189879e-08,False,False,,,,,,,,,,
mass_5,mb,2.85,599994,4609,True,6.82242626806749,3.0078825180430956e-08,1.5397884338862078e-08,5.4719135549971414e-08,False,False,,,,,,,,,,
mass_5,mb,2.9,599994,4577,True,6.025149907459088,2.8281667802300298e-08,1.5482922686925342e-08,4.7851626661836126e-08,False,False,,,,,,,,,,
mass_5,mb,2.95,599994,4550,True,5.737724163768969,2.6591887445126912e-08,1.5423068682374428e-08,4.5890437514077775e-08,False,False,,,,,,,,,,
mass_5,mb,3.0,599994,4370,True,4.8896781870840025,2.6591887445126912e-08,1.6129348165780537e-08,4.149022596199778e-08,False,False,,,,,,,,,,
mass_5,mb,3.1,599994,4583,True,4.187926912098749,2.5003068519063217e-08,1.6489279013172066e-08,3.5423901503766544e-08,False,False,,,,,,,,,,
mass_5,mb,3.2,599994,4342,True,3.1573510569946226,2.3509178754572845e-08,2.03198452599114e-08,2.750218021352714e-08,False,False,,,,,,,,,,
mass_5,mb,3.3,599994,4390,False,2.768592078134321,2.2104546299710197e-08,,,False,False,,,,,,,,,,
mass_5,mb,3.4,599994,4458,False,2.235388387249792,2.078383818579755e-08,,,False,False,,,,,,,,,,
mass_5,mb,3.5,599994,4391,False,1.7507685653807128,1.9542040079740516e-08,,,False,False,,,,,,,,,,
mass_5,mb,3.6,533328,3953,False,0.7676918562615268,1.2696351276599728e-08,,,False,False,,,,,,,,,,
mass_5,mb,3.7,533328,3719,False,0.4485255887591763,1.0553861030365231e-08,,,False,False,,,,,,,,,,
mass_5,mb,3.8,533328,3854,False,0.2606743416087956,8.248746552614582e-09,,,False,False,,,,,,,,,,
mass_5,mb,3.9,266664,1951,False,0.188070820865662,7.292496916841445e-09,,,False,False,,,,,,,,,,
mass_5,mb,4.0,266664,1916,False,0.130132710321189,6.856782936641738e-09,,,False,False,,,,,,,,,,
mass_5,mb,4.1,199998,1408,False,0.0909921327363137,6.4471021073238704e-09,,,False,False,,,,,,,,,,
mass_5,mb,4.2,199998,1396,False,0.0764829519088394,6.061898993497572e-09,,,False,False,,,,,,,,,,
mass_5,mb,4.3,199998,1486,False,0.0569853292556185,5.699711094326075e-09,,,False,False,,,,,,,,,,
mass_5,mb,4.4,133332,948,False,0.0470544872671212,5.699711094326075e-09,,,False,False,,,,,,,,,,
mass_5,mb,4.5,66666,477,False,0.0372893847186972,5.699711094326075e-09,,,False,False,,,,,,,,,,
mass_5,mb,4.6,66666,486,False,0.0308486413324949,5.359163290848515e-09,,,False,False,,,,,,,,,,
mass_5,mb,4.65,66666,508,False,0.0275754561766487,5.03896262506515e-09,,,False,False,,,,,,,,,,
mass_5,mb,4.7,66666,487,False,0.0196729624390517,5.359163290848515e-09,,,False,False,,,,,,,,,,
mass_5,mb,4.75,66666,454,False,0.0131775024116174,5.359163290848515e-09,,,False,False,,,,,,,,,,
gg_u,decay_gg,0.22,599994,6294,True,148956.58407967046,2.8720631177978283e-06,8.883304987039888e-08,1.6926762761933988e-05,False,False,,,,,,,,,,
gg_u,decay_gg,0.24,599994,6171,True,82810.07983018474,2.1106426791015547e-06,7.706030289350357e-08,1.2540978311394952e-05,False,False,,,,,,,,,,
gg_u,decay_gg,0.26,599994,6201,True,58559.92637015559,1.865962923181746e-06,6.944992387237935e-08,1.2063724549436903e-05,False,False,,,,,,,,,,
gg_u,decay_gg,0.28,599994,6125,True,43516.716621026775,1.6496480740980203e-06,6.536731357455812e-08,1.086885237372415e-05,False,False,,,,,,,,,,
gg_u,decay_gg,0.3,599994,6265,True,36337.82230846207,1.4584098829439864e-06,6.149839393893997e-08,8.870813531167872e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.32,599994,6125,True,28953.269874780657,1.2893412965257158e-06,5.9513791273025826e-08,8.067246794281537e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.34,599994,6240,True,25634.46660708103,1.212305401337653e-06,5.64415284637789e-08,7.399442812810515e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.36,599994,6153,True,21688.869183398467,1.0717668854455034e-06,5.4488642247719164e-08,7.193073528516637e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.38,599994,6101,True,18514.66647759203,1.0077306820944618e-06,5.3249594574360243e-08,6.260503940327993e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.4,599994,6224,True,17011.47232936616,9.475205302806548e-07,5.1040948535895594e-08,6.14455969731428e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.42,599994,6056,True,15172.067159715678,8.909078300934143e-07,4.978276656285614e-08,5.578549270715323e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.44,599994,6074,True,13293.781975200784,8.376776400682924e-07,4.873152065664561e-08,4.949962373726277e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.46,599994,6347,True,12803.144941137143,7.876278611187062e-07,4.686225631306189e-08,4.963831339280115e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.48,599994,6234,True,11510.152278623862,7.405684692262443e-07,4.550112678447669e-08,4.668890363418988e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.5,599994,6200,True,10067.041093141,6.96320793976389e-07,4.4982339314691346e-08,4.568121923609563e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.52,599994,6148,True,9821.614035650146,6.96320793976389e-07,4.4014822535907783e-08,4.203128749260914e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.54,0,0,False,,,,,False,False,unsupported eta resonance,,,,,,,,,
gg_u,decay_gg,0.56,599994,6047,True,8378.730401897354,6.547168402004742e-07,4.241651605666835e-08,4.076004112450461e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.58,599994,5957,True,7899.8595529086015,6.155986501483502e-07,4.2089299969244065e-08,3.589952006261446e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.6,599994,6061,True,7324.107114776007,6.155986501483502e-07,4.1162413586930667e-08,3.5486231639089782e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.62,599994,6094,True,6928.144832300627,5.788177037701268e-07,4.039700954655016e-08,3.55866478228687e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.64,599994,6176,True,6602.779591252978,5.788177037701268e-07,3.990000731179315e-08,3.3870071770086177e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.66,599994,6074,True,6080.816048505581,5.44234354830026e-07,3.9089443928077674e-08,3.7067970012924913e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.68,599994,5936,True,5701.0380639399045,5.44234354830026e-07,3.8595960178707366e-08,3.068794295654707e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.7,599994,5940,True,5307.595529579525,5.117173007114599e-07,3.8408092609513975e-08,3.155925720477351e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.72,599994,5842,True,5166.7250856736255,5.117173007114599e-07,3.8132548120408774e-08,3.048476836055925e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.74,599994,5878,True,4942.244857707316,4.811430839003254e-07,3.7499654050382996e-08,3.329777772579864e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.76,599994,5816,True,4681.215187600216,4.811430839003254e-07,3.7206990471311115e-08,3.124142955864161e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.78,599994,5994,True,4566.852365410139,4.811430839003254e-07,3.636079758118608e-08,2.578842709107974e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.8,599994,5790,True,3854.1758940440673,4.523956232538049e-07,3.643130085981474e-08,2.380933039138681e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.82,599994,6000,True,4049.03526861781,4.523956232538049e-07,3.593140608116874e-08,2.659347400070969e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.84,599994,5824,True,3762.3710514453255,4.2536577327503834e-07,3.5123557909290635e-08,2.3697302793540392e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.86,599994,5932,True,3460.1233474811233,4.2536577327503834e-07,3.4929304237022714e-08,2.224126150454236e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.88,599994,6018,True,3384.894982163096,3.999509097203662e-07,3.4373984145591956e-08,2.370988270182762e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.9,599994,5821,True,3036.8401779562028,3.999509097203662e-07,3.429824919072794e-08,2.3452889165960387e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.92,599994,5800,True,2412.655582226911,3.535859366535176e-07,3.2975135017629266e-08,1.9426146078221738e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.94,599994,5770,True,813.4229003663273,2.2972275360711513e-07,2.7808928443001012e-08,1.073243580399074e-06,False,False,,,,,,,,,,
gg_u,decay_gg,0.96,0,0,False,,,,,False,False,unsupported eta-prime resonance,,,,,,,,,
gg_u,decay_gg,0.98,599994,5918,True,267.8069201767117,1.4033215376054846e-07,2.262597876769353e-08,6.49250576145046e-07,False,False,,,,,,,,,,
gg_u,decay_gg,1.0,599994,5790,True,386.3851900635834,1.6882033167003626e-07,2.4324911781506908e-08,7.058845288804558e-07,False,False,,,,,,,,,,
gg_u,decay_gg,1.05,599994,5700,True,250.927493981891,1.4033215376054846e-07,2.285783427583638e-08,5.929964238690361e-07,False,False,,,,,,,,,,
gg_u,decay_gg,1.1,599994,5593,True,102.06027962908732,9.117299484984922e-08,1.9208467190979482e-08,3.32512383600205e-07,False,False,,,,,,,,,,
gg_u,decay_gg,1.15,599994,5571,True,39.55690541094354,5.5695409058001254e-08,1.5870087044509693e-08,1.753148059386185e-07,False,False,,,,,,,,,,
gg_u,decay_gg,1.2,599994,5566,True,14.568280147372802,3.6184987596427426e-08,1.3419607798011148e-08,8.400975123028366e-08,False,False,,,,,,,,,,
gg_u,decay_gg,1.25,599994,5533,True,3.0969563832034326,1.6244350109588655e-08,1.412525511966762e-08,1.8019406568101545e-08,False,False,,,,,,,,,,
gg_u,decay_gg,1.3,599994,5372,False,0.5319521136323073,6.856782936641738e-09,,,False,False,,,,,,,,,,
gg_u,decay_gg,1.35,599994,5572,False,1.6736308867577736,1.1937766417144358e-08,,,False,False,,,,,,,,,,
gg_u,decay_gg,1.4,599994,5493,True,3.183789615711767,1.6244350109588655e-08,1.3682033277433775e-08,1.904323728472495e-08,False,False,,,,,,,,,,
