"mass_GeV","channel_001","channel_002","channel_003","channel_004","channel_005","channel_006","channel_007","channel_008","channel_009","channel_010","channel_011","channel_012","channel_013","channel_014","channel_015","channel_016","channel_017","channel_018","channel_019","channel_020","channel_021","channel_022","channel_023","channel_024","channel_025","channel_026","channel_027","channel_028","channel_029","channel_030","channel_031","channel_032"
4.5649999999999995,5.3487467425867726e-8,0.0023563002029375465,0.42321030094910034,6.810686823456463e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15031403869387258,0.4193390610554985,0.004766009438217837,0,0,0,0,0,0,0,0,0,0,0,0
4.57,5.3387349915160623e-8,0.0023518951485992845,0.423114333056713,6.759444967999716e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15027469408116823,0.41948747102836215,0.004757343756056631,0,0,0,0,0,0,0,0,0,0,0,0
4.574999999999999,5.328805398307469e-8,0.002347526249383954,0.42301886300665476,6.7086843865459224e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15023688522660905,0.41963373961759476,0.004748749482441602,0,0,0,0,0,0,0,0,0,0,0,0
4.58,5.318957450799629e-8,0.0023431932800945196,0.42292392769711473,6.65839999949391e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15020049795327375,0.419777944764665,0.004740226181202062,0,0,0,0,0,0,0,0,0,0,0,0
4.585,5.3091902540847125e-8,0.0023388958469151657,0.42282953246315597,6.608586301781152e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15016548226521376,0.4199201323041796,0.004731773074823359,0,0,0,0,0,0,0,0,0,0,0,0
4.59,5.2995027754990745e-8,0.0023346334953371515,0.4227356703896555,6.559237679180112e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1501318135847255,0.4200603350868226,0.004723389262715814,0,0,0,0,0,0,0,0,0,0,0,0
4.595,5.289894001642442e-8,0.0023304057793312734,0.4226423347859974,6.510348605800274e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1500994676785096,0.4201985853689843,0.004715073861141504,0,0,0,0,0,0,0,0,0,0,0,0
4.6,5.280362937930467e-8,0.002326212261150892,0.42254951918011524,6.461913642253138e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15006842064893722,0.42033491482804125,0.0047068260028224305,0,0,0,0,0,0,0,0,0,0,0,0
4.6049999999999995,5.2709086081600216e-8,0.0023220525111405815,0.42245721731273184,6.413927433865797e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1500386489255711,0.4204693545771708,0.004698644836559856,0,0,0,0,0,0,0,0,0,0,0,0
4.609999999999999,5.2615300540868224e-8,0.002317926107550187,0.42236542313178366,6.366384708941683e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15001012925693036,0.42060193517971683,0.004690529526864441,0,0,0,0,0,0,0,0,0,0,0,0
4.615,5.25222657806968e-8,0.0023138327434302428,0.4222741503284038,6.31928056950105e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14998279936665987,0.4207327061331654,0.004682479470285632,0,0,0,0,0,0,0,0,0,0,0,0
4.62,5.242997415873064e-8,0.002309772082488377,0.42218340616777195,6.2726100904128096e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1499566105770773,0.42086170985142174,0.0046744940037551485,0,0,0,0,0,0,0,0,0,0,0,0
4.625,5.233841182139481e-8,0.002305743514794548,0.42209314674119436,6.226367661486188e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14993161792805676,0.4209889370340614,0.004666571910148293,0,0,0,0,0,0,0,0,0,0,0,0
4.63,5.224756931569334e-8,0.00230174662427676,0.4220033623097756,6.1805482630960856e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14990780836695375,0.42111441171633096,0.004658712364356,0,0,0,0,0,0,0,0,0,0,0,0
4.635,5.2157437352186465e-8,0.0022977810020624358,0.42191404331726035,6.135146952393063e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14988516912923253,0.4212381574411843,0.004650914555570238,0,0,0,0,0,0,0,0,0,0,0,0
4.64,5.206800680131665e-8,0.0022938462463166997,0.4218251803850942,6.090158861770799e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14986368773203868,0.42136019727113283,0.004643177686962355,0,0,0,0,0,0,0,0,0,0,0,0
4.645,5.1979268689835045e-8,0.002289941962085061,0.42173676430763857,6.045579197372399e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14984335196795154,0.4214805537997499,0.004635500975370163,0,0,0,0,0,0,0,0,0,0,0,0
4.65,5.189121419732554e-8,0.002286067761140403,0.421648786047535,6.001403237634323e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14982414989890877,0.4215992491628403,0.004627883650993621,0,0,0,0,0,0,0,0,0,0,0,0
4.654999999999999,5.180383465282273e-8,0.0022822232618341055,0.42156123673121276,5.957626331866902e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1498060698502986,0.4217163050492857,0.004620324957098714,0,0,0,0,0,0,0,0,0,0,0,0
4.66,5.171711958243497e-8,0.0022784080030837997,0.4214740917602522,5.91424367597733e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14978913244749206,0.421831726813817,0.004612823975883792,0,0,0,0,0,0,0,0,0,0,0,0
4.665,5.163106230661438e-8,0.0022746216909619323,0.42138735639946073,5.871250954237759e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14977329865534936,0.4219455491021226,0.004605380127705571,0,0,0,0,0,0,0,0,0,0,0,0
4.67,5.1545655184340465e-8,0.0022708639891782754,0.42130102714466766,5.828643788818862e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14975854766214652,0.42205779723405584,0.004597992746936388,0,0,0,0,0,0,0,0,0,0,0,0
4.675,5.146089030162124e-8,0.0022671345494117523,0.42121509731319134,5.7864178198233045e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1497448656019006,0.4221684927989304,0.004590661143363397,0,0,0,0,0,0,0,0,0,0,0,0
4.68,5.1376759877261584e-8,0.002263433029186712,0.4211295603658626,5.744568751047954e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14973223884175402,0.4222776569919307,0.004583384638383402,0,0,0,0,0,0,0,0,0,0,0,0
4.685,5.129325626002034e-8,0.0022597590917477774,0.42104440990340364,5.703092348775574e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14972065397680467,0.4223853106232787,0.004576162564753989,0,0,0,0,0,0,0,0,0,0,0,0
4.6899999999999995,5.1210371925841974e-8,0.0022561124059379874,0.4209596396629178,5.66198444059559e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14971009782507,0.42249147412714466,0.004568994266351195,0,0,0,0,0,0,0,0,0,0,0,0
4.695,5.112809947516026e-8,0.002252492646080104,0.4208752435144822,5.6212409142531295e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14970055742258678,0.4225961675703106,0.004561879097933483,0,0,0,0,0,0,0,0,0,0,0,0
4.699999999999999,5.10464319995562e-8,0.0022488995081301707,0.4207912185019666,5.580857756898983e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14969201386726752,0.42269941371852227,0.004554816457862673,0,0,0,0,0,0,0,0,0,0,0,0
4.705,5.0965363303299496e-8,0.0022453327194380214,0.42070756671090537,5.540831077227213e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14968443852612068,0.422801239931796,0.004547805807885259,0,0,0,0,0,0,0,0,0,0,0,0
4.71,5.0884884843368125e-8,0.0022417919039367045,0.4206242700252885,5.50115677207031e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14967784404528786,0.42290165280626674,0.004540846400084146,0,0,0,0,0,0,0,0,0,0,0,0
4.715,5.080498955429952e-8,0.002238276750649976,0.420541321664544,5.461830944285648e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1496722206144361,0.4230006698619966,0.004533937618166399,0,0,0,0,0,0,0,0,0,0,0,0
4.72,5.072567048334904e-8,0.002234786953563113,0.42045871496513204,5.422849751930467e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14966755862117956,0.42309830828922546,0.004527078855690004,0,0,0,0,0,0,0,0,0,0,0,0
4.725,5.0646920788159814e-8,0.0022313222115203416,0.42037644337762387,5.384209407254548e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14966384864700194,0.42319458495567724,0.004520269515859908,0,0,0,0,0,0,0,0,0,0,0,0
4.7299999999999995,5.056873373449153e-8,0.002227882228124857,0.420294500463865,5.3459061757160115e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14966108146328205,0.4232895164136705,0.004513509011329244,0,0,0,0,0,0,0,0,0,0,0,0
4.734999999999999,5.049110269400611e-8,0.0022244667116413483,0.4202128798942218,5.30793637501986e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14965924802742003,0.4233831189070382,0.004506796764005537,0,0,0,0,0,0,0,0,0,0,0,0
4.74,5.041402114210841e-8,0.0022210753749009513,0.42013157544490387,5.270296374178348e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1496583394790634,0.4234754083778619,0.004500132204861716,0,0,0,0,0,0,0,0,0,0,0,0
4.745,5.033748187241316e-8,0.0022177079006932537,0.4200505744579045,5.232982511149284e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14965836037072716,0.42356639388084977,0.004493514703817018,0,0,0,0,0,0,0,0,0,0,0,0
4.75,5.026147867190064e-8,0.0022143640155681574,0.41996987180959555,5.195991267594223e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1496593003885997,0.4236560916701554,0.004486943719268478,0,0,0,0,0,0,0,0,0,0,0,0
4.755,5.018600616921271e-8,0.0022110434831527402,0.4198894687051536,5.159319250013043e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14966113677106735,0.4237445240066695,0.004480418784569947,0,0,0,0,0,0,0,0,0,0,0,0
4.76,5.011105835277573e-8,0.002207746038864513,0.4198093603185516,5.122963035467377e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14966385932422877,0.4238317067004823,0.004473939375748541,0,0,0,0,0,0,0,0,0,0,0,0
4.765,5.003662930419404e-8,0.0022044714222223863,0.4197295419178658,5.086919247616234e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1496674580163539,0.42391765529314107,0.004467504976973231,0,0,0,0,0,0,0,0,0,0,0,0
4.77,4.996271319640709e-8,0.0022012193767655492,0.41965000886307857,5.051184555903336e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14967192297455706,0.4240023850634172,0.004461115080393591,0,0,0,0,0,0,0,0,0,0,0,0
4.775,4.988930429189085e-8,0.002197989649974296,0.41957075660394194,5.01575567476237e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14967724448155037,0.4240859110329264,0.004454769185982406,0,0,0,0,0,0,0,0,0,0,0,0
4.779999999999999,4.9816396940902893e-8,0.0021947819931927757,0.41949178067790105,4.980629362839699e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14968341297247695,0.4241682479716037,0.004448466801382126,0,0,0,0,0,0,0,0,0,0,0,0
4.785,4.974398557976883e-8,0.002191596161553563,0.41941307670807376,4.945802422233897e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14969041903182198,0.42424941040303743,0.004442207441754921,0,0,0,0,0,0,0,0,0,0,0,0
4.79,4.9672064413759386e-8,0.0021884319000060434,0.41933463773823143,4.911271666562032e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14969825879038248,0.42432940991489454,0.004435990601464875,0,0,0,0,0,0,0,0,0,0,0,0
4.795,4.9600628274789005e-8,0.002185288981104562,0.41925646147782003,4.87703400559061e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14970691922959814,0.42440826249495245,0.004429815830675215,0,0,0,0,0,0,0,0,0,0,0,0
4.8,4.952967199198326e-8,0.0021821671772773157,0.41917854501538904,4.843086381641074e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1497163888902622,0.4244859831930622,0.004423682679145445,0,0,0,0,0,0,0,0,0,0,0,0
4.805,4.945919036241202e-8,0.0021790662595369487,0.4191008845774665,4.8094257664330375e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1497266583565366,0.4245625858821686,0.004417590693618377,0,0,0,0,0,0,0,0,0,0,0,0
4.81,4.938917826110222e-8,0.0021759860023274997,0.41902347646716104,4.776049171492807e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14973771834675326,0.4246380842142035,0.004411539427647181,0,0,0,0,0,0,0,0,0,0,0,0
4.8149999999999995,4.931963063955747e-8,0.0021729261834592286,0.4189463170624648,4.742953647487414e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1497495597107195,0.4247124916246718,0.004405528441465867,0,0,0,0,0,0,0,0,0,0,0,0
4.82,4.925054252431184e-8,0.002169886584044968,0.41886940281460106,4.7101362835728425e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14976217342709014,0.4247858213371234,0.004399557301862771,0,0,0,0,0,0,0,0,0,0,0,0
4.824999999999999,4.918190901551722e-8,0.0021668669884379274,0.41879273024641633,4.6775942067557274e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1497755506007981,0.4248580863675155,0.004393625582056961,0,0,0,0,0,0,0,0,0,0,0,0
4.83,4.911372528556292e-8,0.002163867184170939,0.4187162959508148,4.6453245812684715e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14978968246054822,0.4249292995284672,0.004387732861577493,0,0,0,0,0,0,0,0,0,0,0,0
4.835,4.9045985930634755e-8,0.002160886933387245,0.4186400910658702,4.613324547091052e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1498045715734945,0.42499946782614306,0.004381878668332742,0,0,0,0,0,0,0,0,0,0,0,0
4.84,4.8978686872652515e-8,0.002157926056636733,0.4185641175053334,4.5815913990651045e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14982019888187076,0.42506860893888987,0.004376062648530898,0,0,0,0,0,0,0,0,0,0,0,0
4.845,4.8911823635986484e-8,0.0021549843569511435,0.4184883732877662,4.550122422856712e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14983655348399436,0.4251367363374331,0.004370284412731749,0,0,0,0,0,0,0,0,0,0,0,0
4.85,4.884539172440393e-8,0.002152061636451667,0.4184128557510961,4.518914930583508e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1498536261042664,0.42520386254993797,0.004364543569521463,0,0,0,0,0,0,0,0,0,0,0,0
4.8549999999999995,4.8779386707260084e-8,0.0021491577001464214,0.41833756229651897,4.487966268522272e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1498714075776657,0.4252699999220902,0.004358839733215021,0,0,0,0,0,0,0,0,0,0,0,0
4.859999999999999,4.87138042183017e-8,0.002146272355877791,0.4182624903871848,4.4572738165599195e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14988988884753768,0.4253351606207801,0.004353172523751567,0,0,0,0,0,0,0,0,0,0,0,0
4.865,4.8648639954497495e-8,0.0021434054142709354,0.41818763754691923,4.426834987655535e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14990906096342962,0.4253993566376979,0.004347541566592112,0,0,0,0,0,0,0,0,0,0,0,0
4.87,4.858388967489446e-8,0.0021405566886834545,0.4181130013589766,4.396647227313255e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1499289150789789,0.42546259979284484,0.0043419464926195105,0,0,0,0,0,0,0,0,0,0,0,0
4.875,4.851954919949963e-8,0.0021377259951561606,0.41803857946482587,4.3667080130656436e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1499494424498461,0.42552490173796037,0.004336386938040644,0,0,0,0,0,0,0,0,0,0,0,0
4.88,4.8455616299980335e-8,0.0021349132357157685,0.417964385881045,4.3370150232921695e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14997060124502634,0.4255862905755205,0.004330862713375412,0,0,0,0,0,0,0,0,0,0,0,0
4.885,4.839208499536843e-8,0.002132118147048834,0.41789040184054643,4.3075656244119735e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14999241650853565,0.42564676081849623,0.004325373293635284,0,0,0,0,0,0,0,0,0,0,0,0
4.89,4.8328951018737854e-8,0.0021293405413582807,0.4178166228747116,4.278357363789412e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15001488442421487,0.42570632131252967,0.004319918306893872,0,0,0,0,0,0,0,0,0,0,0,0
4.895,4.826621027385902e-8,0.0021265802383652493,0.4177430455447596,4.2493878293954646e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15003799928668538,0.42576498173994204,0.004314497396362228,0,0,0,0,0,0,0,0,0,0,0,0
4.9,4.820385872072685e-8,0.0021238370602656214,0.4176696664631126,4.220654639122261e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15006175548728395,0.4258227516277384,0.004309110210159966,0,0,0,0,0,0,0,0,0,0,0,0
4.904999999999999,4.814189237456573e-8,0.0021211108316862046,0.4175964822923036,4.1921554403176734e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15008614751233396,0.4258796403505596,0.004303756401228249,0,0,0,0,0,0,0,0,0,0,0,0
4.91,4.8080307304855575e-8,0.0021184013796418746,0.4175234897439089,4.163887909328929e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15011116994145632,0.42593565713356585,0.004298435627244613,0,0,0,0,0,0,0,0,0,0,0,0
4.915,4.801909963437908e-8,0.002115708533493631,0.417450685577509,4.135849751055075e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1501368174459177,0.42599081105525444,0.004293147550539659,0,0,0,0,0,0,0,0,0,0,0,0
4.92,4.79582655382894e-8,0.0021130321249075578,0.4173780665996742,4.108038698508019e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1501630847870123,0.42604511105021453,0.004287891838015517,0,0,0,0,0,0,0,0,0,0,0,0
4.925,4.789779802947292e-8,0.0021103718462182923,0.4173056016636674,4.080452238602212e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1501900238328663,0.4260985373225434,0.004282667873718497,0,0,0,0,0,0,0,0,0,0,0,0
4.93,4.783769655204542e-8,0.002107727673116945,0.4172333151977174,4.053088432096521e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15021757347237033,0.42615112662063126,0.004277475616595942,0,0,0,0,0,0,0,0,0,0,0,0
4.935,4.7777957971641766e-8,0.002105099467685402,0.41716120884670843,4.0259451392273984e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15024571914741322,0.4262028922681396,0.004272314794968929,0,0,0,0,0,0,0,0,0,0,0,0
