event,id,pt,eta,phi,momentum,mass,decay_length,hits_tube,entry_distance,exit_distance,path_length_in_tube,decay_probability,n_particles_in_event,n_particles_hitting_tube,event_decay_prob,particle1_decay_prob,particle2_decay_prob
210,9900015,42.6426,-1.63918,-1.08837,113.964,79,4.324752871330634,False,,,,0.0,1,0,0.0,0.0,0.0
211,9900015,5.37397,4.85311,-2.19448,344.325,79,13.066587101373418,False,,,,0.0,1,0,0.0,0.0,0.0
212,-9900015,32.5362,-2.80389,1.73129,269.55,79,10.228994563784811,False,,,,0.0,1,0,0.0,0.0,0.0
213,9900015,14.5132,-3.1451,-2.95853,168.826,79,6.406678672697216,False,,,,0.0,1,0,0.0,0.0,0.0
214,9900015,17.4641,3.31646,1.21833,240.995,79,9.145377647558227,False,,,,0.0,1,0,0.0,0.0,0.0
215,-9900015,2.98194,5.44093,1.37252,343.91,79,13.050838510225319,False,,,,0.0,1,0,0.0,0.0,0.0
216,9900015,46.3483,2.38809,-2.59481,254.555,79,9.659958119770886,False,,,,0.0,1,0,0.0,0.0,0.0
217,-9900015,9.19069,3.76978,-1.58945,199.409,79,7.567254969281266,False,,,,0.0,1,0,0.0,0.0,0.0
218,-9900015,17.9636,-4.9371,0.0623596,1251.82,79,47.50458161690633,False,,,,0.0,1,0,0.0,0.0,0.0
219,-9900015,25.7553,1.59858,-1.53891,66.2967,79,2.5158545126947596,True,22.872746461738032,25.525759051484297,2.6530125897462646,7.339122553796488e-05,1,1,7.339122553795541e-05,7.339122553796488e-05,0.0
220,9900015,5.73522,6.88789,1.41095,2811.2,79,106.68057695311393,False,,,,0.0,1,0,0.0,0.0,0.0
221,-9900015,23.984,0.359288,1.98177,25.5487,79,0.9695326040132407,False,,,,0.0,1,0,0.0,0.0,0.0
222,9900015,70.8075,-1.54563,1.14174,173.624,79,6.58875515541671,False,,,,0.0,1,0,0.0,0.0,0.0
223,-9900015,3.68072,4.63259,3.09393,189.17,79,7.178701174665823,False,,,,0.0,1,0,0.0,0.0,0.0
224,-9900015,1.53199,5.89027,0.625336,276.912,79,10.508370775910885,False,,,,0.0,1,0,0.0,0.0,0.0
225,-9900015,4.5043,-6.1324,3.00937,1037.21,79,39.3604728306557,False,,,,0.0,1,0,0.0,0.0,0.0
226,-9900015,7.61492,5.18039,3.13846,676.803,79,25.68359936098405,False,,,,0.0,1,0,0.0,0.0,0.0
227,-9900015,1.67898,5.79616,-1.38304,276.223,79,10.482224319763796,False,,,,0.0,1,0,0.0,0.0,0.0
228,-9900015,5.52526,3.00596,-0.0306783,55.9571,79,2.1234831077913667,False,,,,0.0,1,0,0.0,0.0,0.0
229,-9900015,5.71017,2.0424,-2.50968,22.3805,79,0.8493044438315192,False,,,,0.0,1,0,0.0,0.0,0.0
230,9900015,3.89979,-4.57051,1.55679,188.367,79,7.148228599504557,False,,,,0.0,1,0,0.0,0.0,0.0
231,9900015,2.25367,4.96636,-0.924064,161.712,79,6.136713666847595,False,,,,0.0,1,0,0.0,0.0,0.0
232,9900015,15.146,-3.18349,1.56548,183.056,79,6.946684581221267,False,,,,0.0,1,0,0.0,0.0,0.0
233,9900015,2.83336,-5.75163,0.298002,445.839,79,16.918882238261013,False,,,,0.0,1,0,0.0,0.0,0.0
234,-9900015,3.25058,-2.88996,0.351295,29.3335,79,1.1131597552839243,False,,,,0.0,1,0,0.0,0.0,0.0
235,-9900015,130.5,2.67578,-2.56918,952.161,79,36.13299830401747,False,,,,0.0,1,0,0.0,0.0,0.0
236,9900015,1.97529,-6.5603,-0.370034,697.757,79,26.478770394519746,False,,,,0.0,1,0,0.0,0.0,0.0
237,9900015,24.4686,3.54872,-2.39206,425.724,79,16.155549922733165,False,,,,0.0,1,0,0.0,0.0,0.0
238,9900015,2.12633,5.41182,-1.43791,238.196,79,9.039160041236455,False,,,,0.0,1,0,0.0,0.0,0.0
239,-9900015,60.4729,3.24954,0.242966,780.622,79,29.623365588465308,False,,,,0.0,1,0,0.0,0.0,0.0
240,9900015,7.49849,6.34776,1.82715,2141.63,79,81.27145845905571,False,,,,0.0,1,0,0.0,0.0,0.0
241,9900015,41.3888,-1.07878,1.09145,67.9005,79,2.57671617651,False,,,,0.0,1,0,0.0,0.0,0.0
242,9900015,70.0864,2.91625,1.19248,649.21,79,24.636488817491145,False,,,,0.0,1,0,0.0,0.0,0.0
243,9900015,3.38085,-5.60071,2.83359,457.465,79,17.36007048088228,False,,,,0.0,1,0,0.0,0.0,0.0
244,9900015,8.34148,-3.99074,2.0638,225.692,79,8.564653092523544,False,,,,0.0,1,0,0.0,0.0,0.0
245,-9900015,4.45953,-0.540042,2.99792,5.12579,79,0.1945155928217494,False,,,,0.0,1,0,0.0,0.0,0.0
246,9900015,32.8478,0.324583,-1.42417,34.5933,79,1.312760814852076,False,,,,0.0,1,0,0.0,0.0,0.0
247,9900015,51.2926,-1.56754,-0.141135,128.319,79,4.869502331405316,False,,,,0.0,1,0,0.0,0.0,0.0
248,-9900015,20.7315,-2.41272,-2.77771,116.654,79,4.426834100700253,False,,,,0.0,1,0,0.0,0.0,0.0
249,9900015,7.52883,4.80131,-2.0902,458.046,79,17.382118508489622,False,,,,0.0,1,0,0.0,0.0,0.0
250,9900015,11.0676,2.03323,3.12539,42.9955,79,1.6316109655618987,False,,,,0.0,1,0,0.0,0.0,0.0
251,9900015,24.7331,-3.58892,-2.80193,447.951,79,16.999029285260505,False,,,,0.0,1,0,0.0,0.0,0.0
252,9900015,35.5316,1.36535,-2.54275,74.1256,79,2.8129488385727597,False,,,,0.0,1,0,0.0,0.0,0.0
253,-9900015,5.61563,2.91337,-0.233073,51.8687,79,1.9683348185145062,False,,,,0.0,1,0,0.0,0.0,0.0
254,-9900015,13.302,-0.940884,2.68573,19.6373,79,0.7452043589219493,False,,,,0.0,1,0,0.0,0.0,0.0
255,9900015,1.14867,6.50887,2.16532,385.416,79,14.625925315509873,False,,,,0.0,1,0,0.0,0.0,0.0
256,-9900015,6.73655,-5.67836,-0.376581,985.131,79,37.38415746101241,False,,,,0.0,2,0,0.0,0.0,0.0
256,-9900015,6.72924,-5.67942,-0.375984,985.102,79,37.38305695705265,False,,,,0.0,2,0,0.0,0.0,0.0
257,9900015,5.63125,3.9265,1.88048,142.889,79,5.422410700147089,False,,,,0.0,1,0,0.0,0.0,0.0
258,9900015,17.8084,4.54938,0.580284,842.195,79,31.959963185482284,False,,,,0.0,1,0,0.0,0.0,0.0
259,9900015,3.57165,-4.5033,-3.0602,161.306,79,6.121306611411139,False,,,,0.0,1,0,0.0,0.0,0.0
260,-9900015,5.43127,1.90827,-2.50423,18.71,79,0.7100147960987343,False,,,,0.0,1,0,0.0,0.0,0.0
261,9900015,2.61999,7.56402,-0.739956,2525.12,79,95.82429513227343,False,,,,0.0,1,0,0.0,0.0,0.0
262,9900015,19.1507,-4.19029,0.951336,632.516,79,24.00297802080101,False,,,,0.0,1,0,0.0,0.0,0.0
263,-9900015,11.9973,-2.79095,2.10953,98.1255,79,3.723706941453038,False,,,,0.0,1,0,0.0,0.0,0.0
264,-9900015,17.6269,-2.57468,-2.93434,116.366,79,4.415904957927594,False,,,,0.0,1,0,0.0,0.0,0.0
265,9900015,19.137,1.58245,-2.41139,48.5345,79,1.8418072218735442,False,,,,0.0,1,0,0.0,0.0,0.0
266,-9900015,6.8153,4.72825,-1.40078,385.428,79,14.626380696458735,False,,,,0.0,1,0,0.0,0.0,0.0
267,9900015,2.75125,5.58597,1.20193,366.827,79,13.920502277312151,False,,,,0.0,1,0,0.0,0.0,0.0
268,-9900015,4.11557,4.43516,1.28243,173.631,79,6.589020794303545,False,,,,0.0,1,0,0.0,0.0,0.0
269,-9900015,19.6546,-2.09615,1.88815,81.1513,79,3.0795629996070137,False,,,,0.0,1,0,0.0,0.0,0.0
270,9900015,12.398,-3.31047,-2.7181,170.066,79,6.453734704079495,False,,,,0.0,1,0,0.0,0.0,0.0
271,9900015,4.73846,-6.73905,3.11992,2001.43,79,75.95109103986583,False,,,,0.0,1,0,0.0,0.0,0.0
272,-9900015,133.952,-0.460479,2.15491,148.407,79,5.6318100397982285,False,,,,0.0,1,0,0.0,0.0,0.0
273,9900015,1.88067,2.92421,0.767234,17.5591,79,0.6663399682617469,False,,,,0.0,1,0,0.0,0.0,0.0
274,9900015,7.34359,-2.80489,0.878367,60.8998,79,2.311050725785874,False,,,,0.0,1,0,0.0,0.0,0.0
275,9900015,7.55773,4.22435,-3.01101,258.264,79,9.800708781381266,False,,,,0.0,1,0,0.0,0.0,0.0
276,9900015,10.0627,-4.40931,-0.499221,413.704,79,15.699410005624301,False,,,,0.0,1,0,0.0,0.0,0.0
277,9900015,17.2214,1.07975,2.34997,28.2742,79,1.0729610020232405,True,28.034130565332816,29.322939759835407,1.2888091945025906,3.1434599329873937e-12,1,1,3.1434854719236682e-12,3.1434599329873937e-12,0.0
278,-9900015,15.3462,2.46244,-1.56979,90.6856,79,3.4413745480006077,False,,,,0.0,1,0,0.0,0.0,0.0
279,9900015,5.81122,3.13199,-2.59469,66.7223,79,2.5320053570143544,False,,,,0.0,1,0,0.0,0.0,0.0
280,9900015,47.4909,2.57547,-1.92817,313.764,79,11.90684566986228,False,,,,0.0,1,0,0.0,0.0,0.0
281,9900015,10.2916,3.99547,0.77085,279.776,79,10.617055029038989,False,,,,0.0,1,0,0.0,0.0,0.0
282,-9900015,2.21628,4.77483,1.65836,131.313,79,4.983119878146076,False,,,,0.0,1,0,0.0,0.0,0.0
283,9900015,64.1283,4.14274,2.4768,2019.75,79,76.64630595512659,False,,,,0.0,1,0,0.0,0.0,0.0
284,-9900015,36.745,2.86848,1.27734,324.586,79,12.317523388909875,False,,,,0.0,1,0,0.0,0.0,0.0
285,-9900015,4.1707,2.85473,0.915309,36.3422,79,1.3791287933072913,False,,,,0.0,1,0,0.0,0.0,0.0
286,9900015,10.0268,2.58005,0.336433,66.5458,79,2.5253074622248604,False,,,,0.0,1,0,0.0,0.0,0.0
287,9900015,0.917156,-6.89887,0.298996,454.524,79,17.24846419999899,False,,,,0.0,1,0,0.0,0.0,0.0
288,9900015,7.05947,-6.12658,2.63345,1616.16,79,61.33070619256709,False,,,,0.0,1,0,0.0,0.0,0.0
289,-9900015,17.5798,-1.77662,-0.146843,53.4342,79,2.0277430581346327,False,,,,0.0,1,0,0.0,0.0,0.0
290,-9900015,4.16002,5.07083,0.434685,331.372,79,12.575041315490635,False,,,,0.0,1,0,0.0,0.0,0.0
291,-9900015,11.1365,-4.56754,-1.89067,536.32,79,20.352492541083546,False,,,,0.0,1,0,0.0,0.0,0.0
292,9900015,3.18734,4.78757,-0.352586,191.27,79,7.258392840716456,False,,,,0.0,1,0,0.0,0.0,0.0
293,-9900015,12.6342,-2.27108,-0.789496,61.8637,79,2.347629200503114,False,,,,0.0,1,0,0.0,0.0,0.0
294,9900015,42.3827,-3.31258,0.437932,582.596,79,22.108593273540254,False,,,,0.0,1,0,0.0,0.0,0.0
295,9900015,57.9263,1.84586,-2.22401,188.012,79,7.13475691310076,False,,,,0.0,1,0,0.0,0.0,0.0
296,9900015,2.552,4.59954,-2.37249,126.897,79,4.815539688965316,False,,,,0.0,1,0,0.0,0.0,0.0
297,-9900015,1.17361,-7.55781,-2.02533,1124.11,79,42.65818986865569,False,,,,0.0,1,0,0.0,0.0,0.0
298,9900015,7.2015,5.77723,-3.13727,1162.56,79,44.11730632563038,False,,,,0.0,1,0,0.0,0.0,0.0
299,9900015,5.15239,-6.43871,-0.184421,1611.67,79,61.16031782086836,False,,,,0.0,1,0,0.0,0.0,0.0
300,-9900015,4.66308,-6.02733,-2.14029,966.674,79,36.68374361325215,False,,,,0.0,1,0,0.0,0.0,0.0
301,9900015,20.504,-1.19042,-1.51282,36.8308,79,1.3976703876084051,False,,,,0.0,1,0,0.0,0.0,0.0
302,9900015,7.8833,5.28226,-1.87393,775.79,79,29.439998859724057,False,,,,0.0,1,0,0.0,0.0,0.0
303,9900015,17.1994,-4.19227,-0.28811,569.196,79,21.600084547312402,False,,,,0.0,1,0,0.0,0.0,0.0
304,-9900015,12.1965,3.63932,-2.15802,232.295,79,8.815226459634179,False,,,,0.0,1,0,0.0,0.0,0.0
305,-9900015,4.63181,6.3312,-3.02897,1301.14,79,49.37619731672406,False,,,,0.0,1,0,0.0,0.0,0.0
306,9900015,28.7879,-1.42269,0.581138,63.1799,79,2.3975769009106584,False,,,,0.0,1,0,0.0,0.0,0.0
307,9900015,6.88788,4.18319,0.0475277,225.887,79,8.57205303294253,False,,,,0.0,1,0,0.0,0.0,0.0
308,9900015,1.93175,5.78852,0.204597,315.388,79,11.9684738916081,False,,,,0.0,1,0,0.0,0.0,0.0
309,9900015,16.1265,-2.71493,0.615648,122.318,79,4.6417739085625325,False,,,,0.0,1,0,0.0,0.0,0.0
310,-9900015,4.2493,-5.10464,2.15267,350.122,79,13.286574048085571,False,,,,0.0,1,0,0.0,0.0,0.0
311,9900015,56.7933,-0.262154,1.04958,58.756,79,2.2296969192718987,False,,,,0.0,1,0,0.0,0.0,0.0
312,-9900015,27.2677,-1.92243,-0.378297,95.2162,79,3.6133036252429873,False,,,,0.0,1,0,0.0,0.0,0.0
313,9900015,4.86191,-6.50048,0.30535,1617.71,79,61.38952623179494,False,,,,0.0,1,0,0.0,0.0,0.0
314,-9900015,1.51566,-4.04249,-2.02871,43.1852,79,1.6388097793951393,False,,,,0.0,1,0,0.0,0.0,0.0
315,9900015,9.66285,3.46573,-2.75577,154.756,79,5.872744510157975,False,,,,0.0,1,0,0.0,0.0,0.0
316,9900015,14.6254,2.75504,1.20913,115.433,79,4.380499089153671,False,,,,0.0,1,0,0.0,0.0,0.0
317,9900015,1.055,-8.02842,-1.62795,1617.79,79,61.392562104787345,False,,,,0.0,1,0,0.0,0.0,0.0
318,9900015,1.09777,-2.79062,-0.396577,8.97566,79,0.3406120472876303,False,,,,0.0,1,0,0.0,0.0,0.0
319,9900015,10.3445,-1.86578,0.102998,34.2181,79,1.2985225705176962,False,,,,0.0,1,0,0.0,0.0,0.0
320,-9900015,15.9197,3.65068,-3.08777,306.669,79,11.637601683848352,False,,,,0.0,1,0,0.0,0.0,0.0
321,9900015,11.7975,-3.52978,-2.84715,201.418,79,7.643493329803038,False,,,,0.0,1,0,0.0,0.0,0.0
322,9900015,49.5725,1.28394,0.41064,96.3635,79,3.6568418387953163,False,,,,0.0,1,0,0.0,0.0,0.0
323,9900015,10.9112,-2.62356,-1.03456,75.5998,79,2.868892388140304,False,,,,0.0,1,0,0.0,0.0,0.0
324,-9900015,0.817118,5.56234,2.63368,106.404,79,4.037862873548354,False,,,,0.0,1,0,0.0,0.0,0.0
325,9900015,72.4929,0.571007,-1.74448,84.6356,79,3.2117866529499746,False,,,,0.0,1,0,0.0,0.0,0.0
326,9900015,3.03596,-6.00226,2.65481,613.789,79,23.292318101691393,False,,,,0.0,2,0,0.0,0.0,0.0
326,9900015,2.92303,-6.04062,2.63497,614.065,79,23.302791863515193,False,,,,0.0,2,0,0.0,0.0,0.0
327,9900015,1.85466,-7.57935,2.03826,1815.12,79,68.88092232467848,False,,,,0.0,1,0,0.0,0.0,0.0
328,-9900015,53.0201,1.65594,2.04597,143.92,79,5.461535513336709,False,,,,0.0,1,0,0.0,0.0,0.0
329,9900015,61.1933,1.07989,0.617481,100.479,79,3.8130185300483546,False,,,,0.0,1,0,0.0,0.0,0.0
330,9900015,7.99502,4.94703,-1.51782,562.701,79,21.35360960874152,False,,,,0.0,2,0,0.0,0.0,0.0
330,9900015,8.02958,4.94202,-1.51558,562.311,79,21.33880972790355,False,,,,0.0,2,0,0.0,0.0,0.0
331,9900015,4.85587,-4.71739,-1.48957,271.649,79,10.308648281423038,False,,,,0.0,1,0,0.0,0.0,0.0
332,9900015,9.02582,-5.09687,-0.0875425,737.934,79,28.003423759717975,False,,,,0.0,1,0,0.0,0.0,0.0
333,9900015,15.0975,-4.43164,-0.937322,634.709,79,24.086198889205313,False,,,,0.0,1,0,0.0,0.0,0.0
334,-9900015,21.8185,-1.85584,0.189891,71.4928,79,2.713038258392709,False,,,,0.0,1,0,0.0,0.0,0.0
335,-9900015,28.441,-4.15115,-1.15865,903.329,79,34.27990142945342,False,,,,0.0,1,0,0.0,0.0,0.0
336,9900015,9.50974,-5.38365,2.98405,1035.71,79,39.3035502120481,False,,,,0.0,1,0,0.0,0.0,0.0
337,9900015,4.46316,-4.95918,1.92785,317.965,79,12.066266950375951,False,,,,0.0,1,0,0.0,0.0,0.0
338,9900015,8.67005,3.40573,0.568931,130.785,79,4.963083116396202,False,,,,0.0,1,0,0.0,0.0,0.0
339,9900015,23.1294,-3.19569,-1.26211,282.966,79,10.73811046461114,False,,,,0.0,1,0,0.0,0.0,0.0
340,9900015,8.50363,4.85014,0.309233,543.237,79,20.61498170968937,False,,,,0.0,1,0,0.0,0.0,0.0
341,-9900015,2.10638,5.41214,-2.44276,236.036,79,8.957191470441519,False,,,,0.0,1,0,0.0,0.0,0.0
342,9900015,0.935512,7.97983,-0.281835,1366.51,79,51.856885035643046,False,,,,0.0,1,0,0.0,0.0,0.0
343,-9900015,61.7943,-0.874675,1.39192,86.9783,79,3.300688398691317,False,,,,0.0,1,0,0.0,0.0,0.0
344,9900015,64.9073,-2.85877,-2.74573,567.854,79,21.549157777864814,False,,,,0.0,1,0,0.0,0.0,0.0
345,-9900015,19.848,2.08813,0.379866,81.3141,79,3.0857410011465567,False,,,,0.0,1,0,0.0,0.0,0.0
346,9900015,9.61604,-4.33814,-1.25767,368.189,79,13.972188015007847,False,,,,0.0,1,0,0.0,0.0,0.0
347,-9900015,12.916,-4.1977,1.77537,429.769,79,16.309051250911647,False,,,,0.0,1,0,0.0,0.0,0.0
348,9900015,10.5841,4.17075,-1.5703,342.819,79,13.009436792291394,False,,,,0.0,1,0,0.0,0.0,0.0
349,-9900015,15.282,3.21102,-1.10544,189.838,79,7.204050714152405,False,,,,0.0,1,0,0.0,0.0,0.0
350,-9900015,9.91924,2.92852,0.875731,93.0094,79,3.529559068747493,False,,,,0.0,1,0,0.0,0.0,0.0
351,9900015,93.8677,1.8711,-2.75457,312.08,79,11.842940543372151,False,,,,0.0,1,0,0.0,0.0,0.0
352,-9900015,9.66938,-4.72163,1.66121,543.229,79,20.614678122390128,False,,,,0.0,1,0,0.0,0.0,0.0
353,9900015,28.4769,2.64245,-0.518015,201.03,79,7.628769345789872,False,,,,0.0,1,0,0.0,0.0,0.0
354,9900015,19.9059,2.98147,3.08729,196.745,79,7.466160398634178,False,,,,0.0,1,0,0.0,0.0,0.0
355,-9900015,12.1051,-2.69921,0.548173,90.3962,79,3.4303922774505824,False,,,,0.0,1,0,0.0,0.0,0.0
356,9900015,14.0996,-2.41899,-0.689612,79.8288,79,3.0293762242013167,False,,,,0.0,2,0,0.0,0.0,0.0
356,9900015,14.1089,-2.417,-0.702306,79.725,79,3.0254371789936703,False,,,,0.0,2,0,0.0,0.0,0.0
357,9900015,0.930296,-5.20194,2.57921,84.4848,79,3.206064032359292,False,,,,0.0,1,0,0.0,0.0,0.0
358,9900015,0.919043,-6.46615,2.96749,295.475,79,11.212807155386077,False,,,,0.0,1,0,0.0,0.0,0.0
359,9900015,30.6803,-3.43734,-2.63824,477.637,79,18.125565855917213,False,,,,0.0,1,0,0.0,0.0,0.0
360,-9900015,25.3662,3.15514,1.08999,298.04,79,11.310144833205063,False,,,,0.0,1,0,0.0,0.0,0.0
361,9900015,8.39533,2.32106,-0.705697,43.1713,79,1.6382822964627088,False,,,,0.0,1,0,0.0,0.0,0.0
362,-9900015,4.44761,-6.05882,-1.49078,951.511,79,36.108331835954175,False,,,,0.0,1,0,0.0,0.0,0.0
363,9900015,4.52592,3.12014,1.78782,51.3551,79,1.9488445139032657,False,,,,0.0,1,0,0.0,0.0,0.0
364,9900015,6.23349,2.57109,0.0768796,41.0054,79,1.5560898300345825,False,,,,0.0,1,0,0.0,0.0,0.0
365,9900015,6.6997,5.76687,-0.493588,1070.41,79,40.6203601225038,False,,,,0.0,1,0,0.0,0.0,0.0
367,-9900015,9.57201,5.15985,0.48441,833.455,79,31.628294061062025,False,,,,0.0,1,0,0.0,0.0,0.0
368,-9900015,17.5584,3.90749,-1.56038,437.153,79,16.589262328110635,False,,,,0.0,1,0,0.0,0.0,0.0
369,-9900015,16.7393,4.99547,-2.54756,1236.61,79,46.92738626422532,False,,,,0.0,1,0,0.0,0.0,0.0
370,9900015,4.58026,5.33163,-2.95641,473.552,79,17.970546591242535,False,,,,0.0,1,0,0.0,0.0,0.0
371,-9900015,72.7096,-0.722055,0.936256,92.5016,79,3.510288864928202,False,,,,0.0,1,0,0.0,0.0,0.0
372,-9900015,39.2338,-0.458886,2.65256,43.4377,79,1.6483917535274177,False,,,,0.0,1,0,0.0,0.0,0.0
373,-9900015,13.9942,5.19144,-0.127626,1257.61,79,47.72430292473164,False,,,,0.0,1,0,0.0,0.0,0.0
374,-9900015,3.43804,7.08198,-1.05848,2046.2,79,77.65004146324051,False,,,,0.0,1,0,0.0,0.0,0.0
375,9900015,10.328,5.5109,1.4761,1277.46,79,48.477578910972156,False,,,,0.0,1,0,0.0,0.0,0.0
376,9900015,13.5514,6.27253,1.84815,3589.89,79,136.23062620881265,False,,,,0.0,1,0,0.0,0.0,0.0
377,9900015,4.90231,-3.89397,2.27783,120.415,79,4.569558079755697,False,,,,0.0,1,0,0.0,0.0,0.0
378,9900015,2.8225,-5.434,1.13961,323.272,79,12.267659175009621,False,,,,0.0,1,0,0.0,0.0,0.0
379,9900015,9.44364,4.36586,1.18309,371.75,79,14.107322311582276,False,,,,0.0,1,0,0.0,0.0,0.0
380,-9900015,9.7588,-1.10506,-0.660219,16.3489,79,0.6204147995691391,False,,,,0.0,2,0,0.0,0.0,0.0
380,-9900015,9.75793,-1.10686,-0.66173,16.371,79,0.6212534594832911,False,,,,0.0,2,0,0.0,0.0,0.0
381,-9900015,12.0476,2.60838,-2.66478,82.2289,79,3.1204562088147085,False,,,,0.0,1,0,0.0,0.0,0.0
382,-9900015,14.2582,-2.89674,1.32317,129.537,79,4.9157234977146835,False,,,,0.0,1,0,0.0,0.0,0.0
383,9900015,4.43254,4.83181,3.05179,278.023,79,10.550531462092913,False,,,,0.0,1,0,0.0,0.0,0.0
384,-9900015,10.1538,-4.07859,-2.13291,299.94,79,11.382246816774684,False,,,,0.0,1,0,0.0,0.0,0.0
385,9900015,25.4818,-1.78701,0.183354,78.2169,79,2.968207178245595,False,,,,0.0,1,0,0.0,0.0,0.0
386,-9900015,16.5005,-5.3412,1.20329,1722.39,79,65.36196604235697,False,,,,0.0,1,0,0.0,0.0,0.0
387,9900015,7.64897,4.37171,-0.990635,302.868,79,11.493359768296706,False,,,,0.0,1,0,0.0,0.0,0.0
388,-9900015,3.22814,6.01922,1.37657,663.803,79,25.19026999971823,False,,,,0.0,1,0,0.0,0.0,0.0
389,9900015,11.2099,5.41895,-2.31793,1264.74,79,47.99487510517974,False,,,,0.0,1,0,0.0,0.0,0.0
390,9900015,4.3307,5.83685,0.459107,742.071,79,28.160416341837728,False,,,,0.0,2,0,0.0,0.0,0.0
390,9900015,4.32221,5.83883,0.458711,742.078,79,28.160681980724558,False,,,,0.0,2,0,0.0,0.0,0.0
391,-9900015,2.48528,-5.55073,0.0165134,319.893,79,12.13943148949291,False,,,,0.0,1,0,0.0,0.0,0.0
392,9900015,4.36503,-6.00272,2.17318,882.888,79,33.50419793148152,False,,,,0.0,1,0,0.0,0.0,0.0
393,9900015,10.4504,-6.05499,1.7018,2227.17,79,84.51756565618481,False,,,,0.0,1,0,0.0,0.0,0.0
394,-9900015,9.94515,-3.92442,1.26202,251.828,79,9.556472799142279,False,,,,0.0,1,0,0.0,0.0,0.0
395,9900015,13.3581,1.8483,2.79699,43.4574,79,1.6491393372517977,False,,,,0.0,1,0,0.0,0.0,0.0
396,-9900015,34.3542,-0.622007,-0.85348,41.2169,79,1.5641159192582532,False,,,,0.0,1,0,0.0,0.0,0.0
397,9900015,8.18572,-6.33668,-2.375,2312.14,79,87.74204225824305,False,,,,0.0,1,0,0.0,0.0,0.0
398,-9900015,4.31227,-4.98856,2.28352,316.372,79,12.005815129414685,False,,,,0.0,1,0,0.0,0.0,0.0
399,9900015,8.22682,2.60861,-2.2073,56.1638,79,2.1313270446354937,False,,,,0.0,1,0,0.0,0.0,0.0
400,9900015,1.44975,6.6979,0.465759,587.658,79,22.300688137134685,False,,,,0.0,1,0,0.0,0.0,0.0
401,9900015,5.1934,-4.15615,-0.168548,165.777,79,6.290973963274177,False,,,,0.0,1,0,0.0,0.0,0.0
402,9900015,25.6502,3.77835,-1.14084,561.314,79,21.300975160735693,False,,,,0.0,1,0,0.0,0.0,0.0
403,-9900015,4.40685,6.36271,1.62802,1277.59,79,48.48251220458481,False,,,,0.0,1,0,0.0,0.0,0.0
404,9900015,2.06101,6.99375,-2.08996,1123.05,79,42.617964551506326,False,,,,0.0,1,0,0.0,0.0,0.0
405,9900015,9.85767,5.94737,-1.78599,1886.51,79,71.59005948627595,False,,,,0.0,1,0,0.0,0.0,0.0
406,9900015,138.259,1.03776,2.00436,219.633,79,8.334723661761267,False,,,,0.0,1,0,0.0,0.0,0.0
407,-9900015,12.9833,5.51467,2.28245,1611.95,79,61.17094337634178,False,,,,0.0,1,0,0.0,0.0,0.0
408,-9900015,15.1019,-3.81292,1.19081,342.091,79,12.981810348060506,False,,,,0.0,1,0,0.0,0.0,0.0
409,9900015,18.4074,3.6431,-0.937564,351.916,79,13.354653499940255,False,,,,0.0,1,0,0.0,0.0,0.0
410,9900015,18.5955,2.41784,2.48458,105.164,79,3.9908068421660765,False,,,,0.0,1,0,0.0,0.0,0.0
411,9900015,71.7522,1.24399,-2.79006,134.81,79,5.115825476326583,False,,,,0.0,1,0,0.0,0.0,0.0
412,9900015,7.25525,5.68137,0.173692,1064.18,79,40.38394151322025,False,,,,0.0,1,0,0.0,0.0,0.0
413,-9900015,7.67523,-2.27781,-0.671565,37.8303,79,1.435599825807266,False,,,,0.0,1,0,0.0,0.0,0.0
414,-9900015,42.0541,-1.38663,-0.613855,89.3911,79,3.392250328142253,False,,,,0.0,1,0,0.0,0.0,0.0
415,9900015,7.04561,2.07157,0.837804,28.4052,79,1.077932244048304,False,,,,0.0,1,0,0.0,0.0,0.0
416,9900015,16.4617,3.79229,-0.453631,365.286,79,13.862023773795949,False,,,,0.0,1,0,0.0,0.0,0.0
417,-9900015,7.3755,-3.24936,2.55587,95.1908,79,3.612339735567899,False,,,,0.0,1,0,0.0,0.0,0.0
418,-9900015,29.4393,-5.09825,2.88775,2410.21,79,91.4636430628076,False,,,,0.0,1,0,0.0,0.0,0.0
419,9900015,4.41397,-3.69977,-0.715701,89.3005,79,3.3888122019783546,False,,,,0.0,1,0,0.0,0.0,0.0
420,9900015,51.5485,-0.862788,2.46295,71.9551,79,2.73058180944757,False,,,,0.0,1,0,0.0,0.0,0.0
421,9900015,9.2755,5.43652,-1.47034,1065.04,79,40.41657714788861,False,,,,0.0,1,0,0.0,0.0,0.0
422,-9900015,18.1509,-2.11781,-1.14367,76.5348,79,2.904374153739038,False,,,,0.0,1,0,0.0,0.0,0.0
423,-9900015,3.79367,-4.64281,-3.13829,196.978,79,7.4750023787245565,False,,,,0.0,1,0,0.0,0.0,0.0
424,9900015,7.55413,-6.10004,-1.56803,1684.11,79,63.909300815491136,False,,,,0.0,1,0,0.0,0.0,0.0
425,9900015,11.0277,-3.13544,1.20588,127.052,79,4.8214216928881015,False,,,,0.0,1,0,0.0,0.0,0.0
426,9900015,19.6118,-2.59054,0.586746,131.516,79,4.990823405864303,False,,,,0.0,1,0,0.0,0.0,0.0
